Probeset_ID,Gene Symbol,LMIsW,Sample_,Sample_,Sample_
10343857,---,-56.00,-60.97,-62.17,-42.84
10343858,---,-66.93,-93.49,-8.23,-67.79
10343859,---,-50.04,-40.79,-80.76,-24.08
10343860,---,-81.36,-96.48,-75.19,-63.13
10343861,---,-52.70,3.72,-34.73,-99.08
10343862,---,34.84,11.68,46.98,42.45
10343863,---,-35.42,-72.04,-29.33,-14.22
10343864,---,82.07,97.56,32.32,80.00
10343865,---,-31.39,16.25,-49.89,-57.41
10343866,---,-40.88,-40.91,-33.83,-47.46
10343867,---,-75.14,-99.15,-25.98,-61.54
10343868,---,-65.54,-84.75,-69.02,-33.93
10343869,---,20.04,62.42,-53.13,51.37
10343870,---,-56.20,-58.05,-59.56,-49.86
10343871,---,-39.21,-86.84,-7.75,-8.47
10343872,---,-34.18,11.54,-49.25,-66.30
10343873,---,-18.02,-5.10,-64.93,24.33
10343874,---,74.34,65.04,74.15,81.62
10343875,---,-81.90,-81.09,-85.26,-79.25
10343876,---,-69.79,-84.08,-51.94,-71.43
10343877,---,97.18,99.19,79.47,99.09
10343878,---,50.88,-1.37,73.84,59.34
10343879,---,-85.96,-85.35,-92.64,-76.48
10343880,---,21.04,45.28,-14.27,38.08
10343881,---,47.98,35.51,54.35,53.51
10343882,---,30.34,23.61,37.28,28.87
10343883,---,-92.80,-85.73,-97.22,-87.95
10343884,---,92.98,95.50,66.12,97.95
10343885,---,86.92,67.16,86.86,95.95
10343886,---,79.29,38.47,80.65,94.12
10343887,---,41.47,46.54,50.83,24.79
10343888,---,-66.37,-80.34,-24.73,-81.69
10343889,---,-68.17,-24.03,-80.55,-84.33
10343890,---,-66.03,-34.70,-71.57,-81.39
10343891,---,-52.29,-58.13,-80.04,-25.80
10343892,---,42.29,47.43,39.64,39.18
10343893,---,-35.32,-85.52,11.90,-7.20
10343894,---,16.80,37.32,46.06,-33.52
10343895,---,-16.31,-22.41,-2.58,-20.06
10343896,---,-55.93,-74.45,-66.86,-26.67
10343897,---,83.45,93.07,75.99,74.87
10343898,---,-88.29,-53.99,-87.02,-98.11
10343899,---,35.05,-38.22,45.59,76.91
10343900,---,72.08,71.64,71.53,73.15
10343901,---,-13.33,39.56,8.85,-72.52
10343902,---,-85.16,-47.96,-67.73,-99.19
10343903,---,78.47,81.47,77.16,76.57
10343904,---,-4.81,-2.97,-9.47,-1.98
10343905,---,-57.74,-22.19,-36.77,-89.67
10343906,---,-28.72,-14.77,-46.41,-22.45
10343907,---,94.61,94.64,95.21,94.01
10343908,---,92.88,92.33,93.11,93.48
10343909,---,-51.58,-73.62,-82.10,-14.93
10343910,---,97.60,96.81,97.39,98.32
10343911,---,-84.61,-69.11,-95.50,-85.63
10343912,---,-12.52,-10.54,4.44,-31.63
10343913,---,23.36,0.49,-8.23,63.98
10343914,---,-62.68,-91.25,-70.03,2.38
10343915,---,-42.94,-18.82,-35.78,-69.29
10343916,---,65.41,70.17,57.75,68.85
10343917,---,-6.28,6.02,-28.87,3.25
10343918,---,53.51,54.79,88.19,-12.52
10343919,---,-32.02,-48.45,-1.09,-56.11
10343920,---,53.89,55.00,55.26,50.16
10343921,---,14.74,29.17,14.31,-2.36
10343922,---,3.25,36.60,54.83,-71.20
10343923,---,-65.97,-73.90,-94.31,-18.63
10343924,---,-78.00,-90.13,-54.90,-79.24
10343925,---,-57.12,-66.66,-95.84,-3.16
10343926,---,55.00,55.08,27.63,73.94
10343927,---,88.22,87.28,87.79,89.21
10343928,---,-83.09,-80.68,-92.50,-61.31
10343929,---,-13.28,-6.77,-0.68,-34.57
10343930,---,21.65,-67.31,58.39,67.57
10343931,---,1.16,-51.04,35.49,30.21
10343932,---,-52.58,-40.37,-62.26,-53.60
10343933,---,73.38,85.25,41.07,83.87
10343934,---,13.12,-5.37,15.96,28.30
10343935,---,-74.60,-84.71,-79.61,-57.02
10343936,---,4.38,57.05,8.17,-50.07
10343937,---,54.07,81.78,51.02,1.17
10343938,---,21.87,19.31,8.50,35.87
10343939,---,-46.58,-88.97,-18.17,-15.35
10343940,---,55.97,66.64,59.68,39.06
10343941,---,96.19,97.57,97.57,91.54
10343942,---,37.68,41.09,27.72,44.58
10343943,---,-72.36,-46.93,-74.73,-91.88
10343944,---,-80.41,-73.25,-65.64,-95.08
10343945,---,-18.17,-19.11,-47.67,11.28
10343946,---,98.46,98.64,97.78,98.86
10343947,---,-20.96,-13.23,-16.44,-39.63
10343948,---,50.76,54.25,46.08,51.74
10343949,---,-36.91,-38.33,-44.34,-27.21
10343950,---,-40.15,-72.72,-29.30,-25.34
10343951,---,-46.97,4.42,-76.41,-59.29
10343952,---,-73.19,-87.10,-94.38,0.74
10343953,---,-23.75,-16.44,-21.42,-33.26
10343954,---,-64.53,-77.40,-70.26,-44.90
10343955,---,-70.71,-70.89,-67.27,-72.53
10343956,---,23.13,33.86,15.75,18.31
10343957,---,-1.52,37.26,-12.90,-20.98
10343958,---,24.35,80.30,12.24,-39.02
10343959,---,-35.80,-21.75,-72.19,-13.92
10343960,---,53.30,74.98,80.15,-26.88
10343961,---,-19.46,-42.23,-6.01,-13.49
10343962,---,51.87,14.47,75.04,49.58
10343963,---,-64.38,-33.95,-71.54,-78.33
10343964,---,13.33,59.25,-11.83,-1.02
10343965,---,-43.39,-65.01,-43.14,-16.40
10343966,---,-48.64,-45.19,-18.91,-76.03
10343967,---,-0.54,-2.64,-12.21,15.37
10343968,---,-36.51,-32.91,-34.59,-43.13
10343969,---,-49.98,-82.51,-75.11,20.38
10343970,---,-49.03,-48.65,-71.26,-19.15
10343971,---,-59.32,-86.31,-19.47,-51.41
10343972,---,-88.36,-79.24,-88.07,-94.73
10343973,---,-59.80,-58.93,-41.73,-72.42
10343974,---,-21.92,-25.34,-21.92,-17.97
10343975,---,-49.50,-13.42,-81.02,-75.21
10343976,---,-46.40,-7.38,-76.98,-46.40
10343977,---,89.02,89.97,74.96,96.38
10343978,---,-52.28,-0.41,-82.20,-69.42
10343979,---,-22.91,-12.33,-39.53,-15.73
10343980,---,-16.03,-33.95,-60.23,49.83
10343981,---,58.06,68.10,-21.26,90.42
10343982,---,4.77,40.98,-14.42,-15.81
10343983,---,67.42,64.95,46.01,80.56
10343984,---,-75.80,-87.33,-57.99,-75.37
10343985,---,-75.92,-38.62,-94.13,-92.09
10343986,---,-68.59,-65.14,-70.54,-70.02
10343987,---,-10.03,-8.61,13.28,-34.56
10343988,---,-30.18,-77.56,-8.85,-3.04
10343989,---,-5.77,-19.93,16.40,-10.49
10343990,---,-79.92,-76.86,-93.15,-67.58
10343991,---,90.85,96.76,21.70,98.84
10343992,---,6.34,15.52,-14.11,21.52
10343993,---,49.08,58.54,49.52,35.56
10343994,---,-32.87,32.35,-49.49,-68.17
10343995,---,-50.20,-19.23,-66.56,-66.70
10343996,---,-93.38,-94.93,-93.46,-91.56
10343997,---,-70.01,-76.95,-79.48,-53.96
10343998,---,-62.33,-11.88,-82.00,-72.74
10343999,---,-81.35,-60.32,-87.88,-91.57
10344000,---,-92.58,-85.34,-89.88,-98.28
10344001,---,-27.15,-82.75,-55.74,33.18
10344002,---,9.44,-36.04,13.91,48.81
10344003,---,-17.65,-41.38,-8.84,-7.75
10344004,---,-14.48,-28.90,46.25,-54.58
10344005,---,-14.80,-54.92,-40.40,54.36
10344006,---,43.15,31.38,42.39,55.60
10344007,---,-77.84,-71.88,-92.92,-61.71
10344008,---,71.64,66.69,68.77,78.55
10344009,---,-70.80,-76.95,-78.22,-58.21
10344010,---,-30.98,-29.53,-37.75,-25.89
10344011,---,96.25,94.80,96.76,97.08
10344012,---,99.90,99.90,99.90,99.93
10344013,---,-36.44,-62.16,-13.98,-32.45
10344014,---,43.28,66.15,0.49,49.70
10344015,---,-20.76,-38.02,-32.99,10.71
10344016,---,65.56,75.44,75.44,36.67
10344017,---,94.78,92.31,96.60,95.55
10344018,---,-18.01,6.25,-56.31,-7.76
10344019,---,40.58,54.40,83.95,-46.07
10344020,---,-60.67,-74.59,-26.35,-67.74
10344021,---,94.61,99.00,83.57,93.70
10344022,---,-46.96,-51.87,-27.89,-62.16
10344023,---,-88.00,-84.32,-90.76,-88.53
10344024,---,-27.72,-11.20,-70.55,-23.87
10344025,---,-52.64,-39.45,-66.06,-50.95
10344026,---,88.59,88.76,88.85,87.65
10344027,---,-1.84,15.59,4.86,-29.60
10344028,---,58.45,58.93,67.40,47.45
10344029,---,-24.62,-76.48,-2.57,7.32
10344030,---,37.12,-5.28,67.17,37.00
10344031,---,2.66,45.21,-49.31,18.71
10344032,---,-53.17,11.96,-85.37,-77.12
10344033,---,33.86,79.51,-13.78,26.64
10344034,---,82.57,87.24,89.39,56.46
10344035,---,-11.28,-20.09,6.23,-19.93
10344036,---,14.47,32.28,-29.49,43.59
10344037,---,-65.64,-51.75,-78.88,-63.94
10344038,---,-48.84,-19.47,-71.46,-53.37
10344039,---,-2.44,15.32,6.58,-25.44
10344040,---,87.02,73.26,95.09,71.60
10344041,---,-45.33,-33.18,-57.09,-45.03
10344042,---,11.26,35.33,-6.20,4.15
10344043,---,-49.19,-58.17,-64.74,-21.40
10344044,---,-43.10,-78.65,-30.25,-25.71
10344045,---,-7.61,-11.19,-8.77,-3.19
10344046,---,-3.48,-5.36,14.98,-14.16
10344047,---,92.26,91.54,80.70,96.85
10344048,---,58.72,55.04,61.63,59.02
10344049,---,93.26,93.35,93.35,93.15
10344050,---,-9.36,5.20,-6.03,-26.77
10344051,---,-29.72,-31.64,-12.16,-47.28
10344052,---,-32.53,-78.26,-85.83,55.63
10344053,---,88.56,95.25,79.06,88.17
10344054,---,56.32,51.12,37.42,78.46
10344055,---,16.02,37.89,13.43,2.13
10344056,---,-46.43,32.33,-69.77,-78.77
10344057,---,50.26,38.64,54.82,54.47
10344058,---,19.85,25.21,12.51,22.76
10344059,---,-17.88,42.02,-46.37,-49.19
10344060,---,24.70,1.28,40.66,31.33
10344061,---,96.82,97.58,92.50,98.81
10344062,---,51.33,51.09,42.65,59.45
10344063,---,-26.14,-0.38,-54.03,-30.78
10344064,---,-59.83,-85.83,-52.36,-22.38
10344065,---,20.88,7.68,-1.03,54.12
10344066,---,28.69,-54.92,66.68,62.66
10344067,---,59.05,88.07,-7.11,68.59
10344068,---,60.42,72.80,-5.57,79.32
10344069,---,63.67,60.03,59.63,71.64
10344070,---,-44.22,-49.16,-0.09,-73.06
10344071,---,16.36,-2.21,10.02,40.33
10344072,---,69.78,75.46,34.53,87.24
10344073,---,5.15,-26.12,62.85,-24.23
10344074,---,17.67,24.69,-0.96,25.96
10344075,---,23.25,56.11,-14.76,23.54
10344076,---,-60.06,-1.92,-81.17,-78.38
10344077,---,-34.68,-8.65,-61.42,-29.46
10344078,---,41.36,39.35,24.43,59.55
10344079,---,-18.67,-5.94,25.74,-63.83
10344080,---,-56.17,-14.89,-76.04,-72.63
10344081,---,-15.50,24.14,-30.84,-35.88
10344082,---,28.34,27.59,14.13,42.72
10344083,---,-71.44,-78.22,-59.62,-73.24
10344084,---,-71.06,-71.50,-80.08,-58.35
10344085,---,30.90,58.37,48.62,-18.24
10344086,---,-16.07,49.51,-62.31,-27.99
10344087,---,-35.68,27.56,-60.69,-89.43
10344088,---,5.83,-5.05,-2.25,38.46
10344089,---,3.55,-5.16,6.71,7.41
10344090,---,-88.86,-64.57,-96.49,-88.83
10344091,---,-43.35,-56.85,-48.25,-25.41
10344092,---,-38.18,-33.64,-30.29,-53.67
10344093,---,83.67,92.80,59.90,87.79
10344094,---,97.99,99.40,93.85,98.15
10344095,---,-60.57,-73.57,-58.95,-46.85
10344096,---,-25.46,24.43,-68.43,-23.57
10344097,---,29.14,27.59,-1.20,54.67
10344098,---,61.86,62.45,64.17,58.96
10344099,---,41.22,-6.50,80.18,29.39
10344100,---,-0.55,-9.57,-15.07,46.18
10344101,---,6.69,71.36,3.86,-56.62
10344102,---,16.05,-5.62,4.43,49.20
10344103,---,22.21,39.72,10.18,14.63
10344104,---,9.55,23.01,-68.91,74.20
10344105,---,-68.40,-41.61,-85.16,-78.10
10344106,---,44.82,29.95,49.11,55.56
10344107,---,-55.74,-76.67,-13.77,-67.21
10344108,---,-48.19,-38.10,-65.73,-38.50
10344109,---,-33.52,-13.20,-60.39,-26.91
10344110,---,-37.97,-20.18,-67.33,-22.65
10344111,---,-42.46,-20.64,-40.20,-60.44
10344112,---,-16.65,45.10,-80.55,2.96
10344113,---,-20.79,-5.86,-26.53,-34.45
10344114,---,-55.47,-78.24,-45.71,-41.70
10344115,---,95.59,95.81,95.59,95.50
10344116,---,99.47,99.73,99.63,98.67
10344117,---,37.37,45.44,41.28,24.82
10344118,---,13.40,26.71,36.69,-19.50
10344119,---,-42.33,-74.08,-12.33,-51.64
10344120,---,25.39,71.81,3.28,-16.36
10344121,---,98.17,99.36,97.60,97.72
10344122,---,-31.89,1.17,-93.76,29.57
10344123,---,-28.06,13.16,-59.27,-31.39
10344124,---,56.17,38.66,47.58,77.64
10344125,---,53.46,77.50,40.50,38.34
10344126,---,5.71,6.70,8.11,3.09
10344127,---,-23.66,-27.34,-21.32,-22.86
10344128,---,92.69,97.28,92.40,82.58
10344129,---,-42.93,-40.72,-89.66,-2.08
10344130,---,-52.41,-75.52,-16.64,-76.29
10344131,---,93.71,93.71,94.01,92.71
10344132,---,70.32,42.71,91.78,57.54
10344133,---,-37.77,-80.15,-19.21,-6.44
10344134,---,-49.73,-43.15,-54.86,-50.65
10344135,---,-29.10,-22.08,-45.88,-20.52
10344136,---,-26.15,-36.55,-29.90,-13.98
10344137,---,-95.60,-96.09,-93.87,-96.09
10344138,---,-88.63,-66.72,-93.52,-94.41
10344139,---,-3.85,-36.99,46.40,-9.36
10344140,---,0.39,24.96,-13.94,-3.04
10344141,---,85.38,86.41,84.20,85.45
10344142,---,-6.67,29.36,-16.05,-22.72
10344143,---,92.29,98.27,66.27,96.50
10344144,---,32.48,-4.80,39.95,54.34
10344145,---,-56.90,-61.29,-94.54,11.60
10344146,---,-56.02,-90.15,-77.34,-16.73
10344147,---,13.42,32.76,3.58,3.19
10344148,---,-45.81,-44.99,-62.15,-31.13
10344149,---,-11.87,-4.64,36.21,-60.20
10344150,---,-28.70,-46.60,-49.02,15.08
10344151,---,53.47,69.57,71.72,12.09
10344152,---,43.50,43.50,39.09,47.53
10344153,---,57.47,73.83,28.37,63.84
10344154,---,-28.83,10.89,-69.17,-29.11
10344155,---,-20.27,18.40,-53.19,-24.36
10344156,---,-6.16,36.00,-51.63,-1.07
10344157,---,-43.63,-12.48,-23.79,-77.81
10344158,---,-48.32,-31.85,-39.13,-69.97
10344159,---,61.92,-7.61,69.40,88.56
10344160,---,-48.51,-50.88,-75.40,9.78
10344161,---,-69.70,-62.68,-69.41,-76.49
10344162,---,-44.69,-71.22,-44.95,-18.49
10344163,---,60.45,73.67,31.59,69.58
10344164,---,-71.91,-44.41,-63.30,-94.52
10344165,---,-59.14,-76.24,-36.92,-56.32
10344166,---,69.43,68.70,66.14,73.41
10344167,---,-27.41,-74.06,10.37,-10.49
10344168,---,-1.37,40.51,-6.27,-35.43
10344169,---,-96.75,-98.80,-99.85,-76.51
10344170,---,41.19,53.26,1.23,60.88
10344171,---,-0.03,7.55,11.52,-16.94
10344172,---,-53.07,-77.54,-67.26,-8.29
10344173,---,14.38,-21.69,45.02,26.57
10344174,---,-82.10,-45.57,-87.82,-93.15
10344175,---,-28.50,-19.14,-48.84,-14.96
10344176,---,-12.23,12.87,-44.29,-8.49
10344177,---,-49.13,-30.46,-75.20,-35.38
10344178,---,-61.52,-77.37,-60.03,-45.96
10344179,---,-90.10,-92.95,-75.56,-96.44
10344180,---,-96.35,-98.87,-84.79,-96.53
10344181,---,-68.75,-41.40,-86.40,-75.59
10344182,---,88.31,90.65,85.12,88.01
10344183,---,-92.60,-98.25,-92.86,-74.98
10344184,---,61.68,87.84,36.84,51.09
10344185,---,-55.60,-47.01,-46.80,-69.42
10344186,---,49.86,35.51,72.04,39.44
10344187,---,-27.33,-68.38,-3.03,-49.73
10344188,---,-49.80,-66.85,-13.45,-60.07
10344189,---,90.22,93.85,75.04,92.64
10344190,---,-30.74,-52.33,-17.99,-22.63
10344191,---,56.22,11.19,91.52,34.49
10344192,---,92.41,97.12,96.25,30.28
10344193,---,-52.53,-50.03,-60.31,-45.35
10344194,---,49.85,52.48,50.68,46.31
10344195,---,-36.89,-18.74,-75.53,-8.95
10344196,---,-39.56,-3.30,-63.80,-61.89
10344197,---,98.90,99.08,98.27,99.11
10344198,---,50.93,64.59,54.45,31.63
10344199,---,-33.73,-52.29,-3.39,-48.76
10344200,---,15.21,7.66,27.17,9.53
10344201,---,-52.01,-53.91,-43.02,-57.89
10344202,---,-68.71,-40.53,-74.83,-83.38
10344203,---,-50.50,17.80,-97.96,-58.17
10344204,---,-75.69,-47.54,-83.20,-88.21
10344205,---,48.03,61.85,42.75,38.12
10344206,---,16.32,-20.29,-30.52,81.41
10344207,---,-90.20,-95.27,-97.91,-56.31
10344208,---,16.53,-49.74,55.46,43.26
10344209,---,11.75,44.85,-40.98,33.96
10344210,---,-12.27,-21.89,-28.12,16.76
10344211,---,37.20,86.91,-39.63,20.42
10344212,---,73.29,71.29,82.10,61.88
10344213,---,-38.07,-40.79,-6.93,-63.19
10344214,---,-48.57,-30.77,-74.25,-31.74
10344215,---,-63.74,-51.50,-36.52,-87.71
10344216,---,-24.76,-31.63,-36.41,-5.25
10344217,---,93.86,94.43,92.08,94.10
10344218,---,81.05,79.68,82.44,80.99
10344219,---,66.19,65.38,78.48,49.54
10344220,---,-4.02,9.86,-20.84,-1.12
10344221,---,54.63,67.52,49.31,46.44
10344222,---,97.36,98.84,90.91,98.00
10344223,---,57.36,80.11,39.31,47.64
10344224,---,-31.47,-42.15,-11.86,-40.27
10344225,---,-86.92,-92.13,-57.52,-95.79
10344226,---,53.02,17.40,55.47,78.24
10344227,---,67.82,21.98,75.83,84.22
10344228,---,-58.68,-87.15,-79.91,7.88
10344229,---,91.07,93.60,85.78,91.90
10344230,---,-10.32,-11.09,-19.10,-1.67
10344231,---,-41.34,-42.21,-20.64,-58.29
10344232,---,-65.30,-76.26,-68.12,-46.75
10344233,---,-12.21,34.01,-82.77,38.74
10344234,---,26.50,-1.69,47.64,31.92
10344235,---,93.60,96.34,87.42,94.10
10344236,---,-42.08,-38.99,-54.20,-33.25
10344237,---,-14.04,-4.57,-36.90,-5.36
10344238,---,-26.52,-57.64,23.79,-39.02
10344239,---,-26.96,-38.23,-19.92,-22.59
10344240,---,60.99,38.70,68.10,74.94
10344241,---,-16.69,-41.21,8.50,-18.46
10344242,---,-68.25,-79.86,-21.80,-91.38
10344243,---,-4.93,-14.46,-0.10,-1.42
10344244,---,54.55,44.70,63.60,53.35
10344245,---,56.12,66.26,37.80,57.84
10344246,---,55.97,29.52,57.66,74.43
10344247,---,-19.83,-7.78,-27.14,-23.31
10344248,---,-7.13,28.62,-45.51,0.50
10344249,---,-56.85,-75.11,-18.63,-75.53
10344250,---,18.44,30.55,28.93,-4.66
10344251,---,44.92,55.83,43.94,34.15
10344252,---,80.32,91.97,46.44,84.24
10344253,---,-64.86,-54.80,-77.77,-58.39
10344254,---,42.11,23.05,60.14,36.98
10344255,---,-2.20,-32.70,26.18,1.57
10344256,---,8.73,62.76,-6.10,-18.24
10344257,---,-46.69,-34.99,-80.09,-13.98
10344258,---,84.02,89.87,82.04,80.25
10344259,---,-56.45,-48.16,-54.05,-67.22
10344260,---,-96.75,-99.48,-90.21,-92.17
10344261,---,-55.15,-31.78,-74.61,-55.98
10344262,---,-16.65,54.56,-29.94,-68.16
10344263,---,41.82,50.46,28.34,45.35
10344264,---,38.33,55.11,44.52,14.90
10344265,---,37.75,92.03,8.66,-39.49
10344266,---,-30.38,-65.32,12.44,-27.75
10344267,---,31.90,4.78,-19.55,82.48
10344268,---,-90.53,-84.82,-98.63,-82.11
10344269,---,2.30,-71.38,40.12,46.63
10344270,---,-30.89,-39.08,-37.81,-16.42
10344271,---,-35.08,-13.65,-28.59,-62.17
10344272,---,-77.53,-83.81,-94.24,-47.09
10344273,---,57.67,66.96,50.25,55.05
10344274,---,9.50,18.08,-22.62,37.05
10344275,---,-40.88,21.76,-70.19,-73.91
10344276,---,63.76,15.56,60.54,89.66
10344277,---,75.18,80.44,61.38,79.99
10344278,---,-10.27,0.21,-32.59,-4.57
10344279,---,71.80,35.06,92.65,69.24
10344280,---,36.28,-0.65,47.23,57.86
10344281,---,93.78,88.63,95.92,95.86
10344282,---,35.17,65.47,22.57,5.14
10344283,---,-50.61,-52.02,-42.78,-57.13
10344284,---,63.23,68.91,77.15,36.30
10344285,---,-0.29,29.34,-63.47,44.81
10344286,---,42.78,73.02,-3.53,45.47
10344287,---,-53.64,-68.61,-67.14,-29.79
10344288,---,41.77,-19.45,69.55,66.02
10344289,---,-35.53,-42.28,-22.37,-40.70
10344290,---,-14.80,-0.11,-10.95,-38.22
10344291,---,23.08,58.74,62.52,-59.12
10344292,---,-0.02,87.45,-15.25,-84.61
10344293,---,-62.07,-84.39,-84.43,-24.56
10344294,---,36.97,1.62,31.71,65.64
10344295,---,-59.69,-49.81,-59.07,-70.34
10344296,---,6.86,6.44,4.86,9.08
10344297,---,-81.79,-78.04,-84.09,-82.56
10344298,---,-54.86,-35.03,-38.70,-81.61
10344299,---,-21.11,-13.20,-33.36,-18.35
10344300,---,-50.37,-75.97,-27.36,-38.61
10344301,---,-65.64,-75.10,-30.65,-81.87
10344302,---,-79.82,-82.56,-82.09,-74.28
10344303,---,-34.64,32.75,-4.04,-93.08
10344304,---,-32.35,-1.19,-26.23,-62.01
10344305,---,-83.44,-97.29,-85.54,-43.56
10344306,---,41.00,20.45,60.87,39.47
10344307,---,12.63,61.62,12.27,-29.87
10344308,---,79.55,80.02,77.79,80.96
10344309,---,-35.07,-26.65,-34.97,-43.79
10344310,---,-1.93,17.03,-22.77,15.75
10344311,---,-32.12,-6.67,-45.43,-47.26
10344312,---,-51.64,-30.93,-45.96,-83.44
10344313,---,-55.87,-40.16,-90.35,-36.54
10344314,---,-66.02,-23.46,-36.85,-98.00
10344315,---,53.49,55.15,45.63,58.25
10344316,---,-27.95,-30.63,-54.58,5.25
10344317,---,-53.07,-49.77,-29.62,-74.13
10344318,---,20.99,30.99,31.03,7.95
10344319,---,-77.29,-92.98,-67.64,-64.31
10344320,---,91.63,94.82,90.94,88.70
10344321,---,-55.26,-67.37,-62.44,-30.44
10344322,---,43.80,48.64,36.06,45.33
10344323,---,40.14,52.41,43.73,23.63
10344324,---,-4.69,-20.92,3.01,3.65
10344325,---,37.77,32.50,38.54,41.89
10344326,---,99.38,99.45,98.75,99.45
10344327,---,45.24,38.31,47.02,50.73
10344328,---,-19.48,25.91,-95.45,7.60
10344329,---,98.73,98.98,98.59,98.59
10344330,---,56.31,55.45,57.36,56.31
10344331,---,54.46,78.49,25.00,43.73
10344332,---,75.42,79.27,81.39,63.20
10344333,---,62.85,73.10,52.56,61.18
10344334,---,-72.36,-76.25,-84.46,-51.15
10344335,---,72.74,61.93,79.86,74.16
10344336,---,-88.78,-98.07,-98.35,-38.69
10344337,---,-33.54,3.54,-55.34,-75.28
10344338,---,39.81,65.12,68.84,-39.67
10344339,---,-69.50,-83.84,-82.41,-29.54
10344340,---,-82.52,-56.07,-95.92,-86.75
10344341,---,-87.29,-44.66,-86.55,-98.13
10344342,---,22.35,2.17,26.04,41.46
10344343,---,-90.31,-94.08,-82.30,-92.48
10344344,---,39.61,38.81,34.85,44.45
10344345,---,16.91,31.69,22.82,-5.79
10344346,---,-60.42,-14.87,-72.84,-81.01
10344347,---,-86.02,-91.82,-71.80,-87.86
10344348,---,38.25,42.83,-4.24,66.55
10344349,---,-59.58,-74.30,-41.15,-63.91
10344350,---,32.89,24.14,61.68,1.08
10344351,---,77.51,92.47,67.25,63.36
10344352,---,-92.54,-94.81,-89.30,-92.22
10344353,---,47.06,50.31,21.50,65.10
10344354,---,18.58,-0.23,87.11,-72.17
10344355,---,30.76,71.58,36.79,-29.08
10344356,---,60.23,68.96,57.73,52.42
10344357,---,41.16,26.90,50.83,46.23
10344358,---,-19.54,-63.19,-0.48,8.14
10344359,---,-77.13,-83.67,-76.09,-71.11
10344360,---,97.93,97.86,98.37,97.53
10344361,---,-66.65,-64.30,-56.89,-78.79
10344362,---,-41.54,-30.51,-39.83,-53.80
10344363,---,64.03,62.82,76.16,50.16
10344364,---,43.17,28.06,52.10,47.38
10344365,---,-17.45,-66.19,-34.85,51.12
10344366,---,-0.18,25.72,8.12,-18.26
10344367,---,-68.08,-63.33,-62.76,-77.01
10344368,---,-41.37,-11.02,-81.94,-21.78
10344369,---,-38.42,32.77,-75.86,-66.79
10344370,---,64.44,67.54,52.77,71.29
10344371,---,-32.15,-33.72,-51.52,-6.12
10344372,---,-78.70,-37.91,-79.46,-97.62
10344373,---,-59.93,-48.25,-54.94,-76.14
10344374,---,-52.78,-82.94,-26.52,-46.24
10344375,---,-89.41,-98.76,-88.94,-64.63
10344376,---,-88.47,-81.98,-99.18,-70.06
10344377,---,-57.95,-60.87,-20.14,-80.73
10344378,---,-64.28,13.86,-94.92,-82.26
10344379,---,86.99,92.80,81.93,83.99
10344380,---,-14.06,-1.75,-44.17,4.66
10344381,---,97.18,98.87,94.18,96.45
10344382,---,-74.92,-93.97,-22.75,-73.93
10344383,---,17.04,22.82,20.80,8.31
10344384,---,13.38,68.22,13.94,-50.25
10344385,---,46.69,64.85,-4.74,62.25
10344386,---,41.23,53.70,28.59,40.31
10344387,---,-27.15,-50.92,-25.22,-3.21
10344388,---,98.90,99.06,98.82,98.94
10344389,---,-79.52,-76.56,-85.20,-76.92
10344390,---,-73.68,-72.23,-79.25,-69.03
10344391,---,52.19,73.31,57.65,19.50
10344392,---,-98.37,-98.87,-96.65,-98.54
10344393,---,-72.15,-61.15,-61.88,-88.89
10344394,---,47.55,9.10,80.55,31.29
10344395,---,-80.88,-98.36,-50.00,-78.06
10344396,---,-53.27,-65.43,-37.46,-53.84
10344397,---,-70.50,-59.15,-81.04,-69.58
10344398,---,-6.43,-36.06,-30.84,52.50
10344399,---,29.86,10.65,53.39,19.95
10344400,---,-43.79,-32.18,-30.72,-72.94
10344401,---,-14.96,-13.63,-31.39,-4.06
10344402,---,38.55,46.32,48.04,22.82
10344403,---,-17.53,-19.20,-19.37,-14.22
10344404,---,-83.85,-94.23,-82.22,-67.60
10344405,---,-33.93,-55.23,-44.30,2.35
10344406,---,43.11,-4.53,-9.27,90.13
10344407,---,-53.09,12.03,-71.00,-86.59
10344408,---,-67.79,-86.38,-72.22,-34.08
10344409,---,-6.35,-29.29,21.01,-8.22
10344410,---,98.66,98.61,98.33,98.85
10344411,---,-59.21,-1.95,-97.56,-32.71
10344412,---,21.30,-17.96,69.39,0.38
10344413,---,-26.71,17.71,-85.79,-8.55
10344414,---,60.93,65.27,54.84,62.93
10344415,---,-86.12,-36.92,-99.50,-79.00
10344416,---,-66.82,-98.24,-78.36,-11.02
10344417,---,23.95,28.18,18.32,24.42
10344418,---,-62.19,-51.08,-78.60,-55.50
10344419,---,68.40,84.48,9.15,83.39
10344420,---,-52.18,-46.04,-87.78,-15.88
10344421,---,72.05,71.10,78.80,62.23
10344422,---,-67.03,-67.36,-67.36,-66.15
10344423,---,84.10,83.48,86.47,82.07
10344424,---,-76.38,-90.32,-93.24,-17.65
10344425,---,73.52,72.81,70.57,77.11
10344426,---,7.19,12.75,18.70,-10.45
10344427,---,10.50,45.77,63.75,-72.33
10344428,---,-39.12,-27.61,-45.48,-45.35
10344429,---,-9.98,21.63,-20.77,-28.32
10344430,---,-13.44,-1.12,-11.06,-50.67
10344431,---,-41.44,-45.64,-41.14,-37.73
