Probeset_ID,Gene Symbol,Mo Bl Ly6C- IIint,Sample_,Sample_,Sample_,Sample_,Sample_
10393866,Sirt7,98.76,97.47,99.90,93.18,98.34,99.48
10393877,Mafg,51.93,74.36,65.65,41.87,24.08,34.98
10393879,Mafg,22.90,38.73,22.23,40.83,-2.16,11.37
10393881,Mafg,-0.76,14.87,10.06,-17.72,-2.63,-4.59
10393887,Pycr1,-56.63,-69.04,-57.82,-52.50,-43.06,-59.62
10393898,Myadml2,-50.48,-56.52,-56.63,-25.18,-69.33,-54.32
10393904,Notum,-68.28,-50.63,-45.68,-46.35,-84.94,-96.76
10393917,Stra13,-34.13,-59.78,-22.80,-62.38,-18.09,-16.27
10393926,Dcxr,-51.46,-64.22,-62.58,-46.95,-44.52,-38.93
10393936,Cbr2,-65.12,-60.73,-73.04,-47.47,-79.62,-65.63
10393944,Rfng,16.32,22.99,29.79,28.50,-25.06,20.56
10393955,Dus1l,12.27,7.33,53.16,25.82,-14.02,-15.26
10393970,Fasn,-85.86,-87.76,-84.85,-92.77,-81.22,-81.81
10394018,Ccdc57,-88.38,-91.45,-90.80,-52.49,-92.66,-95.90
10394040,Csnk1d,22.75,16.82,34.20,12.16,20.80,27.77
10394054,Cd7,-34.58,-20.55,-61.54,-19.02,-34.74,-52.55
10394060,Sectm1b,-49.60,-81.96,-81.24,-19.81,-58.21,-21.47
10394068,Sectm1a,-43.99,-37.88,-60.77,-14.38,-63.38,-50.33
10394075,Tex19.2,0.38,46.90,-6.01,69.87,-58.38,-28.39
10394080,---,43.90,22.70,75.67,47.23,-6.12,50.91
10394082,1110031I02Rik or Hexdc,-82.04,-71.35,-77.03,-94.75,-79.40,-80.17
10394093,BC017643,94.75,87.42,94.02,86.23,98.62,97.74
10394102,Wdr45l,36.37,48.47,59.19,22.22,36.75,14.55
10394109,Rab40b,-39.15,-26.50,-38.48,-51.74,-48.97,-29.64
10394119,Zfp750,-38.16,-37.16,-48.99,-26.78,-38.18,-41.14
10394124,B3gntl1 or Tbcd,80.78,77.85,90.56,94.76,42.26,74.69
10394142,Hmgb1 or LOC100862258 or LOC637733 or Gm6115,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394144,1700012B15Rik,17.96,-18.97,14.45,36.68,37.49,21.83
10394158,Kif3c or 1110002L01Rik,-45.25,-43.94,-44.05,-51.58,-52.92,-33.16
10394173,Asxl2,1.40,28.59,23.04,1.82,-27.33,-15.10
10394186,Dtnb,-93.05,-90.72,-98.31,-78.98,-95.73,-93.54
10394209,Dnmt3a,-11.86,-24.08,2.71,-9.25,-10.10,-20.36
10394238,---,17.55,51.03,24.57,-11.27,-15.23,53.37
10394240,Pomc,-41.46,-80.65,-64.05,-10.23,-24.07,-35.26
10394245,Dnajc27,-54.87,-57.04,-66.78,-34.36,-62.22,-54.80
10394258,Adcy3 or Cenpo,-73.90,-63.40,-75.10,-53.74,-90.37,-82.52
10394283,2410017P09Rik,-64.99,-96.03,-88.15,-80.47,-22.12,-1.71
10394286,2410017P09Rik,-47.65,-52.61,-25.25,-60.65,-47.68,-50.03
10394288,Itsn2,84.63,95.46,84.18,91.69,67.62,66.98
10394331,Pfn4,-78.94,-82.13,-71.13,-67.86,-86.01,-85.91
10394344,Gm6682,-41.47,-53.44,-58.88,-66.21,-16.83,-5.66
10394346,---,19.47,46.13,-12.34,75.99,-15.45,-9.19
10394353,0610009D07Rik,35.87,-31.33,20.23,-42.35,89.72,82.28
10394358,BC068281,12.78,-8.39,-36.61,22.81,57.98,23.23
10394366,Atad2b,83.93,94.93,81.42,83.49,75.98,79.60
10394381,Atad2b,57.25,67.57,68.40,69.47,38.52,29.91
10394389,2810032G03Rik,-56.37,-27.72,-96.84,-44.83,-11.67,-77.62
10394392,Nfyc,65.71,65.19,86.93,72.57,35.35,47.85
10394394,Apob,-42.74,-45.09,-66.10,-32.09,-25.84,-50.91
10394429,1110057K04Rik,71.11,55.10,91.70,59.64,73.58,59.39
10394437,Hs1bp3,-23.47,-32.76,-12.89,-35.34,-41.96,3.86
10394448,Pum2,90.34,96.03,95.38,92.47,85.40,74.09
10394471,Sdc1,-58.33,-50.49,-70.30,-57.02,-55.20,-58.82
10394477,Laptm4a,45.15,32.26,48.53,38.09,62.85,43.17
10394488,Matn3,-32.01,-36.51,-57.56,-39.33,-8.92,-21.59
10394498,Wdr35,-96.12,-93.23,-96.60,-89.74,-95.62,-99.61
10394527,Ttc32,9.37,-37.82,-2.66,-34.55,54.27,66.48
10394532,Ube2f or Gm5434,93.07,96.75,92.55,92.90,91.62,91.50
10394534,Osr1,-57.11,-90.37,-60.21,-29.42,-32.43,-75.73
10394538,Acaca or LOC100503180,-39.30,-29.07,-20.28,-56.02,-46.46,-40.58
10394542,Nt5c1b,-68.63,-80.26,-82.97,-31.93,-85.22,-56.89
10394555,Rdh14,-64.37,-93.20,-68.70,-89.89,-23.46,-1.63
10394558,Rpl29,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394560,Smc6,97.58,99.27,99.16,99.39,88.67,87.44
10394591,Rpl15,-78.28,-97.25,-90.16,-97.38,-12.96,31.68
10394593,Fam49a,98.76,99.15,99.02,99.28,97.95,98.21
10394609,Rpl36,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394611,Nbas,87.81,86.35,88.55,89.95,90.27,81.00
10394625,Nbas,93.74,96.30,95.45,87.43,94.89,91.02
10394627,Nbas,25.82,34.44,42.94,17.60,29.24,1.94
10394671,Gm16497,-1.14,-5.87,-10.48,-13.42,-14.52,70.86
10394674,Socs2,-93.97,-94.25,-96.18,-84.99,-97.30,-93.83
10394676,---,-45.04,-47.11,-35.82,-40.00,-67.29,-38.10
10394678,---,-51.91,-88.76,-54.89,-60.53,19.29,-59.92
10394680,---,-29.62,-50.32,-37.29,-13.41,-26.86,-25.86
10394682,---,-73.63,-77.27,-57.96,-88.62,-84.89,-50.19
10394685,Ntsr2,-37.39,-29.23,-56.13,-29.00,-41.48,-36.73
10394690,E2f6,-62.03,-63.44,-41.25,-51.88,-53.99,-81.77
10394699,Rock2,9.49,38.68,23.65,27.75,-24.57,-31.23
10394731,Top2a,37.31,52.54,39.44,59.07,-1.37,28.61
10394733,Rps23 or Gm5148,28.73,-23.17,11.10,-27.56,84.56,78.79
10394735,Pdia6,-24.53,-52.58,-18.12,-57.54,15.57,8.97
10394749,Nol10,-18.23,-5.20,-5.01,-19.29,-36.24,-24.38
10394770,Odc1,-83.62,-68.96,-69.69,-83.02,-93.90,-91.65
10394776,---,-31.37,-39.04,-49.19,-22.58,-19.81,-27.52
10394778,Hpcal1,73.53,57.86,81.75,69.53,81.17,75.65
10394783,Hpcal1 or Gm9222,63.62,85.28,77.11,73.41,23.15,22.59
10394786,Gm9222,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394789,---,-10.07,-57.59,23.08,43.14,-40.13,-2.75
10394791,Gm9222,-33.09,-66.05,-24.23,1.26,-47.44,-29.02
10394794,Gm4983,-35.16,-25.11,-39.70,17.77,-46.07,-82.21
10394798,Gm9229,13.71,-13.41,-4.97,59.60,-8.02,29.21
10394800,Bnip3l or LOC100044398 or Gm10480,-1.67,21.74,5.08,6.64,-23.68,-18.25
10394802,5730507C01Rik,46.41,79.56,57.53,22.50,39.63,5.89
10394805,5730507C01Rik or 2410018L13Rik,-62.22,-54.83,-59.07,-65.08,-63.27,-66.53
10394809,2410018L13Rik,-53.48,-57.27,-32.98,-49.59,-58.90,-69.33
10394812,Gm4983 or Gm9292,27.11,13.82,51.19,1.41,32.11,33.88
10394816,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394819,---,-28.26,-61.82,-35.50,-1.77,-17.38,-32.84
10394821,---,-13.26,11.63,15.58,-73.41,-26.32,-4.61
10394823,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394827,---,-8.01,-7.02,-6.82,-1.29,-16.60,-8.87
10394829,---,5.05,22.43,-22.70,0.42,22.77,12.16
10394831,---,-5.01,-27.75,-53.97,22.62,24.36,22.04
10394833,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394837,Gm19924 or 2410018L13Rik,-20.13,31.05,17.92,-86.07,-40.00,2.18
10394843,2410018L13Rik or Gm9158 or Gm9292,39.24,34.15,81.78,-16.49,40.98,37.56
10394846,---,-23.06,-1.70,-18.26,-38.46,-35.09,-34.26
10394850,---,-22.10,24.50,-11.24,-82.57,-34.51,-2.28
10394852,9030624G23Rik or Asap2 or 2410018L13Rik,-78.82,-76.66,-77.73,-92.90,-49.72,-87.46
10394858,---,0.89,-2.12,-18.91,39.59,3.35,-6.97
10394860,B230354O11Rik,-83.38,-44.79,-82.91,-78.56,-96.85,-94.04
10394862,Asap2 or Itgb1bp1,-83.37,-80.13,-73.36,-65.42,-93.51,-93.81
10394892,Cpsf3,13.16,-14.72,39.83,-8.41,38.39,9.96
10394912,---,83.56,89.77,82.46,79.39,88.97,70.19
10394914,Iah1 or Adam17,-16.94,-52.70,-25.41,-43.76,16.28,27.22
10394922,Gm5433,-63.90,-30.33,-70.10,-51.08,-90.04,-75.56
10394926,Gm5433,-16.87,-1.20,26.01,-71.95,-32.55,-12.13
10394929,Gm9292,-56.63,-44.79,-66.78,-1.69,-58.83,-89.06
10394931,2410018L13Rik,-47.66,-75.50,-4.99,-27.55,-82.09,-29.66
10394934,2410018L13Rik,-19.05,-41.37,-19.84,-49.24,-0.56,15.97
10394936,---,-3.43,17.24,-25.33,-4.21,-10.93,1.31
10394938,---,-12.70,23.30,-18.23,-23.11,-36.75,-3.78
10394940,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10394942,Taf1b,64.67,63.44,81.30,62.87,53.11,57.20
10394954,Grhl1,-52.46,-37.22,-48.92,-31.68,-77.25,-76.05
10394971,Klf11,88.89,92.09,89.36,97.38,80.19,64.33
10394978,Rrm2,-87.77,-90.20,-87.93,-94.61,-86.91,-77.51
10394988,---,21.93,45.12,-24.73,75.90,-7.98,2.39
10394990,Mboat2,-83.00,-60.67,-57.91,-57.65,-97.44,-99.02
10395005,Kidins220,22.77,51.95,27.90,35.33,-2.25,2.56
10395039,Cmpk2,58.95,60.42,69.49,54.93,47.13,59.34
10395049,Rnaseh1,79.35,75.43,83.06,68.65,82.55,84.91
10395058,Adi1,-98.28,-98.36,-98.64,-99.43,-97.03,-96.49
10395064,Tssc1,12.89,35.75,1.37,-4.17,29.00,2.90
10395074,Myt1l,-31.61,-36.21,-36.33,-10.06,-27.70,-57.86
10395103,Pxdn,-82.41,-83.37,-83.34,-83.21,-89.00,-71.22
10395129,Tmem18,-80.59,-75.25,-78.30,-83.07,-82.31,-85.60
10395136,Fam150b or Acp1 or LOC631286,-37.63,-26.31,-65.63,-16.24,-52.59,-35.75
10395142,Sh3yl1,-78.91,-80.72,-89.35,-77.64,-71.24,-74.53
10395155,Fam110c,-59.24,-66.72,-59.74,-62.00,-55.55,-53.62
10395158,---,-8.32,-14.65,7.26,18.20,-10.30,-35.81
10395163,Lamb1,-79.33,-81.84,-89.80,-63.97,-72.54,-86.68
10395198,---,-43.18,-22.89,-65.41,-56.51,-40.46,-31.32
10395201,Slc26a3,-60.73,-45.01,-68.79,-35.82,-88.09,-66.21
10395225,Gm10473,-11.14,-45.25,-28.80,-47.17,63.77,15.74
10395227,Cog5 or Hbp1,81.30,87.11,88.17,82.91,74.39,69.84
10395250,---,50.83,59.64,49.65,31.77,69.04,39.63
10395252,2010109K11Rik,64.67,48.08,67.79,20.89,80.85,78.29
10395257,2010109K11Rik,-84.01,-85.68,-78.93,-97.67,-77.99,-38.87
10395259,Nampt,-7.52,12.01,6.80,0.49,-24.15,-33.61
10395273,Gdap10,32.18,48.16,27.28,42.99,27.01,11.85
10395275,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10395277,Sypl,6.55,7.86,8.14,2.52,14.88,0.00
10395287,Atxn7l1,58.17,66.11,64.63,49.15,52.33,55.96
10395293,Atxn7l1,77.47,85.06,76.55,76.40,69.44,77.37
10395306,Efcab10,-58.96,-49.20,-56.04,-79.01,-75.57,-38.05
10395312,Twistnb,67.64,65.20,77.40,84.76,45.18,55.84
10395317,Ferd3l,-21.56,14.61,22.08,-21.16,-54.55,-60.71
10395320,Twist1,-77.54,-85.81,-81.52,-61.75,-90.89,-62.28
10395324,Prps1l1,-18.37,24.62,-63.81,-9.05,-3.68,-49.04
10395328,Snx13,36.32,58.30,45.00,66.72,8.03,6.71
10395356,Agr3,-66.06,-92.93,-79.22,-31.72,-35.58,-89.11
10395365,Agr2,-45.95,-66.66,-58.07,-46.85,-46.84,-22.61
10395374,Gm5434,-30.50,-13.53,-21.75,-56.73,-73.20,-15.93
10395376,Ankmy2,-34.39,-42.34,8.39,-51.87,-33.73,-50.50
10395389,Sostdc1,-63.12,-63.38,-81.79,-62.73,-56.21,-52.87
10395394,Ispd,-84.82,-82.81,-84.17,-70.24,-94.43,-86.42
10395409,Meox2,-68.36,-84.29,-32.88,-40.82,-89.96,-90.35
10395414,Agmo,23.84,27.38,34.27,23.84,25.40,7.03
10395428,Dgkb,-67.85,-38.64,-49.76,-95.19,-89.12,-63.09
10395457,Etv1,-88.53,-98.77,-61.55,-90.33,-91.43,-93.01
10395463,Ifrd1 or Gm7008,-16.65,-13.74,28.67,-26.55,-51.54,-12.37
10395466,Dock4,29.64,46.48,35.86,35.08,20.01,5.89
10395520,Immp2l,-90.07,-90.76,-95.97,-67.72,-95.95,-90.55
10395529,---,12.62,18.50,-35.15,70.15,32.85,-24.82
10395532,---,-43.77,-21.83,-52.00,-68.75,-65.50,-28.81
10395534,Gm2027,-51.09,-52.49,-75.12,-39.72,9.54,-87.55
10395538,Pnpla8,12.94,31.92,29.71,19.51,-1.43,-18.70
10395553,Nrcam,-74.25,-82.54,-50.19,-66.51,-87.62,-80.89
10395591,---,-21.66,-46.94,-57.19,24.45,-26.92,-7.66
10395594,---,-53.63,-45.76,-47.05,-46.52,-88.88,-34.77
10395596,Foxg1 or 3110039M20Rik,-52.30,-45.53,-48.51,-38.59,-79.56,-48.20
10395604,Gm9804,-26.32,-23.16,-10.01,10.88,-61.34,-45.42
10395606,Gm10468,-37.73,-68.26,-14.56,-28.03,-44.91,-44.19
10395608,---,-27.33,-10.78,-39.16,-12.76,-78.04,-7.49
10395610,---,67.15,74.26,13.57,-40.66,95.92,88.63
10395612,G2e3,-6.94,17.54,-4.03,-4.84,-13.94,-30.44
10395628,Scfd1,-4.78,10.51,24.86,-2.25,-26.20,-36.08
10395659,Coch,-36.82,-37.29,-50.27,-32.51,-33.59,-31.31
10395672,Ap4s1,79.12,70.06,81.78,75.21,84.37,83.46
10395682,Gm5785,86.87,86.52,91.93,73.55,89.40,87.11
10395684,Nubpl,-54.19,-42.90,-76.60,-37.35,-68.01,-37.35
10395692,Arhgap5,-40.53,-20.80,-28.63,-53.76,-45.62,-55.56
10395702,Akap6,-69.17,-74.88,-67.36,-62.93,-78.05,-62.69
10395719,Npas3,-63.80,-70.90,-76.43,-39.58,-54.10,-79.86
10395733,Npas3,-35.33,-37.87,-35.33,-20.85,-46.57,-40.36
10395735,---,-56.16,-60.87,-74.21,-85.99,-31.87,-33.92
10395737,Rpl21,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10395739,Srp54b or Srp54a or Srp54c,-54.65,1.03,-37.90,-37.82,-77.86,-82.14
10395770,Ppp2r3c or Fam177a or 1700047I17Rik2 or Srp54c,-54.28,-62.30,-40.57,-57.65,-57.09,-52.15
10395780,Ppp2r3c or Fam177a or 1700047I17Rik2 or Srp54c,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10395788,Srp54c or Srp54a or Srp54b or Fam177a or 1700047I17Rik2 or LOC100503822,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10395805,Fam177a or 1700047I17Rik2,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10395807,1110008L16Rik,-91.78,-87.56,-79.38,-91.38,-95.20,-96.76
10395816,Psma6,-27.74,-81.13,-22.21,-79.55,51.22,31.42
10395825,Aldoart2,-18.48,-22.94,-22.17,-47.71,8.40,-7.89
10395827,Insm2,41.00,74.76,59.77,-2.95,76.15,-40.71
10395829,Ralgapa1,11.81,17.97,14.67,8.79,38.41,-13.36
10395831,Brms1l,-81.19,-78.69,-57.77,-87.22,-78.88,-92.70
10395845,---,-46.14,-83.93,-68.78,-19.09,-38.59,-36.02
10395847,---,-2.13,-15.29,50.54,56.16,-33.25,-37.58
10395849,Pax9,-31.61,-39.78,-45.07,-12.14,-47.98,-20.95
10395855,Mipol1 or Prps1l3,-90.38,-94.82,-92.19,-76.08,-91.83,-91.51
10395869,4921506M07Rik or Ttc6,-41.63,-73.18,-32.03,-59.71,-39.08,-19.94
10395875,Ttc6 or 4921506M07Rik,-70.15,-63.04,-53.01,-66.88,-53.87,-98.13
10395889,Sstr1,-57.82,-55.51,-61.05,-41.17,-57.87,-73.44
10395893,Sip1,-37.96,-66.96,-20.52,-55.12,-36.58,-13.11
10395908,---,9.26,28.16,6.54,1.48,-3.21,14.08
10395910,Pnn,-4.26,30.51,-10.75,9.54,-25.66,-33.49
10395922,Rps2 or Gm8842 or Gm10420 or Gm5978,-43.32,-66.01,-40.65,-70.70,-5.95,-0.61
10395925,Mia2,-59.97,-66.48,-59.20,-38.71,-57.12,-76.89
10395932,Ctage5,78.38,86.83,82.18,84.46,61.47,65.13
10395953,---,-67.35,-71.40,-88.17,-41.40,-87.48,-26.84
10395956,---,-23.37,-37.50,-10.11,22.28,-47.39,-32.53
10395961,Lrfn5,-35.71,-43.33,-19.81,-41.86,-51.56,-28.63
10395971,---,-58.76,-50.47,-61.42,-60.66,-81.82,-36.46
10395974,---,-54.76,-56.53,-82.18,-40.30,-57.63,-38.04
10395976,Dnajb6,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10395978,Gm527,-8.50,17.88,-2.87,-10.21,-21.09,-23.05
10395984,Fam179b,-40.99,-19.53,-20.54,-48.90,-51.88,-57.77
10396008,Prpf39 or Fkbp3,60.32,89.00,72.50,77.82,21.05,13.65
10396030,Fancm,-50.21,-38.80,-50.96,-57.65,-42.52,-59.20
10396055,Wdr20b,-46.03,-57.04,-45.76,-68.38,-26.22,-36.44
10396059,Rpl17,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10396062,---,-13.30,-8.06,-41.27,-7.58,-41.47,40.23
10396064,Txndc9,-56.23,-61.93,-39.92,-82.99,-21.61,-41.77
10396066,Rn7s1 or Rn7s2,61.17,89.20,81.77,80.34,24.73,37.72
10396068,Lrr1,-72.86,-77.77,-61.12,-62.35,-78.55,-80.70
10396074,Mgat2,79.13,45.45,78.20,56.78,94.07,97.32
10396076,9330151L19Rik or 1110034A24Rik,13.55,16.13,-12.75,-9.98,35.29,41.22
10396079,Klhdc1,-33.40,-23.17,-17.48,-40.53,-44.68,-37.05
10396094,Klhdc2,-62.58,-69.70,-54.71,-70.85,-58.98,-55.02
10396108,Arf6,76.63,84.75,78.75,67.93,66.70,83.42
10396110,---,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10396112,Atp5s,-94.23,-77.64,-98.80,-86.81,-93.71,-98.94
10396121,4930512B01Rik,-8.31,25.69,-31.62,-36.23,16.32,2.12
10396125,Atl1,-77.53,-77.80,-90.44,-63.39,-64.99,-86.89
10396141,---,-41.10,-49.86,-23.22,-41.78,-54.46,-38.82
10396143,Gm3086,-6.96,-8.82,-29.92,-5.70,-9.65,19.24
10396146,Nin,36.25,-26.82,13.30,61.95,43.61,67.19
10396148,Abhd12b,-31.09,-26.78,-18.32,-26.72,-47.26,-42.22
10396161,Tmx1,3.65,2.42,29.09,-14.75,-2.31,-2.67
10396170,Frmd6,-92.43,-92.36,-97.67,-81.17,-96.90,-82.11
10396175,Gm10457,18.19,64.49,10.27,22.35,-57.09,50.27
10396177,Actr10,-40.76,-65.43,7.85,-67.46,-26.34,-18.66
10396193,Psma3,-69.15,-88.19,-84.83,-87.31,5.21,-17.26
10396205,Arid4a,73.03,88.55,72.32,75.16,63.71,53.55
10396231,Tomm20l,-47.31,-53.61,-85.85,-13.22,-51.56,-25.50
10396237,2700049A03Rik,-7.00,22.84,-6.48,11.17,-19.16,-35.95
10396270,Dact1,-80.42,-62.90,-98.05,-62.17,-87.97,-78.86
10396278,Daam1,-30.01,-16.07,-11.26,-40.06,-42.86,-33.54
10396306,Jkamp,-69.90,-75.34,-46.99,-87.36,-56.87,-73.31
10396314,Lrrc9,-55.96,-43.52,-64.04,-49.18,-51.57,-75.16
10396346,1810048J11Rik,-76.37,-88.02,-73.90,-90.34,-59.96,-61.56
10396358,Ppm1a,-39.96,-31.27,-19.80,-49.92,-46.41,-47.21
10396367,Six6,-39.26,-48.33,-54.04,-25.97,-23.37,-48.34
10396372,Mnat1,-79.73,-91.43,-73.09,-59.24,-76.72,-88.13
10396383,Slc38a6,-44.95,-32.31,-21.72,-28.40,-55.47,-77.33
10396402,Prkch,83.65,90.66,87.97,82.84,80.22,79.15
10396419,---,70.82,81.26,68.93,71.76,65.91,65.47
10396421,Hif1a,-65.11,-63.19,-39.78,-58.93,-71.13,-81.48
10396440,Gm5068,32.82,33.23,47.72,18.44,25.79,39.15
10396442,Snapc1,15.31,25.22,27.48,15.73,15.34,-6.36
10396454,Syt16,-45.02,-61.56,-45.04,-35.47,-22.01,-68.18
10396466,1700086L19Rik,-25.66,-32.01,-28.82,-15.31,-29.01,-28.15
10396472,Dbpht2,-71.88,-80.68,-84.81,-64.31,-41.16,-84.21
10396476,Rhoj,-74.32,-74.91,-78.05,-67.68,-83.69,-68.39
10396485,Syne2,-15.73,-0.55,-12.31,-5.07,-37.23,-26.48
10396511,Syne2,-25.44,-10.77,-17.14,-20.66,-40.83,-46.16
10396606,Syne2,-14.07,3.67,-5.53,-2.58,-31.89,-36.10
10396608,---,-26.87,-12.02,-23.39,-15.06,-39.51,-41.57
10396610,Mthfd1,-95.91,-97.42,-90.16,-97.74,-96.17,-95.37
10396640,Akap5,-67.99,-48.06,-79.77,-59.27,-73.03,-76.39
10396645,Zbtb1,44.05,36.30,53.29,39.77,57.27,37.19
10396652,Hspa2,-72.94,-85.71,-72.44,-75.36,-64.12,-66.04
10396656,Ppp1r36,-70.99,-68.09,-93.44,-55.53,-71.68,-59.30
10396669,---,-7.43,19.85,-32.15,36.84,-28.83,-15.68
10396671,Plekhg3,97.12,97.27,97.51,96.63,96.81,97.05
10396694,Churc1 or LOC639541 or Fntb,-81.40,-95.47,-90.43,-96.90,-13.08,-26.54
10396699,Fntb or LOC639541,-97.59,-98.24,-92.33,-98.77,-98.38,-97.87
10396712,Fut8,15.51,37.79,20.08,18.16,8.55,-10.32
10396730,---,72.03,83.24,67.16,88.84,55.26,41.19
10396732,Gm6657,-76.23,-86.79,-91.51,-70.02,-69.93,-58.64
10396740,Gphn,-86.10,-82.83,-78.38,-88.63,-87.73,-90.37
10396767,Fam71d,-56.45,-69.80,-49.36,-68.42,-61.06,-36.82
10396778,Mpp5,-89.37,-80.68,-83.47,-87.75,-92.18,-96.74
10396795,Eif2s1,-36.90,-29.38,-1.33,-42.28,-50.45,-50.52
10396800,Plekhh1,-62.17,-67.35,-74.43,-49.36,-74.89,-44.32
10396831,Arg2 or Vti1b,-40.93,-40.36,-38.21,-38.71,-39.00,-47.92
10396840,Rdh12,-22.31,-36.39,-28.65,-29.82,-15.87,-10.21
10396849,Rad51l1,-73.38,-61.78,-90.90,-64.53,-67.98,-71.40
10396862,Actn1 or Strm,-29.30,-40.17,-65.50,-17.35,-26.91,-10.68
10396867,Exd2,-7.24,14.01,6.71,-10.14,-0.05,-41.86
10396877,Galntl1,-77.66,-95.01,-90.99,-68.47,-46.35,-78.51
10396896,Slc39a9,-9.47,-30.32,21.71,-25.61,6.58,-28.97
10396905,3830431G21Rik,-48.38,-64.05,-28.89,-58.51,-46.62,-47.54
10396919,4933426M11Rik,59.22,65.10,70.36,46.48,57.73,55.03
10396926,Srsf5,57.34,78.49,79.95,70.35,20.03,27.50
10396936,Smoc1,-89.36,-93.98,-96.03,-65.27,-88.62,-92.90
10396950,---,-83.54,-90.94,-83.24,-86.13,-72.15,-81.91
10396952,Ttc9,-72.27,-56.54,-94.08,-58.40,-74.07,-73.88
10396956,Pcnx,96.31,98.83,98.07,96.79,89.12,92.96
10397000,---,32.60,-26.75,-8.25,45.87,69.67,69.35
10397002,Sipa1l1,61.42,87.95,60.15,44.37,48.58,51.22
10397030,Rgs6,-57.51,-62.19,-75.04,-48.64,-42.53,-60.79
10397052,---,-28.44,-13.34,-17.85,-18.84,-81.85,-11.50
10397054,Dcaf4,-92.86,-88.30,-94.71,-84.21,-98.01,-94.52
10397068,Rbm25,43.13,62.27,43.95,64.05,11.61,21.85
10397081,Rbm25,-17.28,17.10,-15.69,-1.78,-42.31,-55.61
10397083,Rbm25,-28.65,-3.09,-25.38,-11.59,-59.06,-61.71
10397085,Rbm25,11.47,42.53,15.56,43.94,-37.97,-19.85
10397094,Psen1,81.10,85.23,90.41,74.17,78.71,70.28
10397112,Papln,-65.09,-54.26,-70.66,-69.86,-80.21,-48.78
10397143,2410016O06Rik,-14.81,-68.46,-37.83,-52.85,55.58,39.91
10397145,Acot2,-76.34,-83.54,-56.98,-77.76,-82.73,-75.70
10397148,Acot1,-95.47,-97.93,-88.80,-97.46,-92.15,-95.65
10397153,Acot4,-59.93,-87.29,-94.93,-30.44,-25.94,-52.30
10397158,Acot3,-61.90,-70.62,-88.09,-57.26,-75.37,-21.12
10397166,Acot5,-81.95,-99.50,-98.39,-61.88,-61.49,-26.39
10397172,Acot6,-68.33,-36.94,-83.75,-65.77,-80.27,-62.63
10397179,Dnalc1,-95.05,-85.08,-85.73,-94.44,-99.60,-98.95
10397189,Ptgr2,-61.09,-70.66,-44.70,-69.01,-47.90,-65.49
10397201,Zfp410,-39.91,-41.72,-9.32,-42.74,-25.65,-69.38
10397216,Coq6,-67.11,-76.56,-79.78,-84.37,-51.70,-30.87
10397230,2900006K08Rik,-86.56,-62.89,-99.47,-76.69,-91.05,-75.72
10397244,Rnf113a2,-8.13,-5.44,21.03,-16.73,-15.16,-18.02
10397249,Lin52,-14.61,-9.81,64.85,-71.98,-36.77,-19.08
10397257,Vsx2,-28.52,-12.92,-34.84,-26.43,-29.26,-45.71
10397264,Vrtn,-49.00,-78.88,-49.79,-18.71,-39.33,-64.62
10397267,Isca2,-73.70,-87.10,-79.06,-60.40,-38.82,-84.10
10397275,D030025P21Rik or Ltbp2,-18.24,-12.98,-41.92,-15.94,-19.62,-3.43
10397277,Fcf1 or LOC633406,-1.43,-22.24,-1.30,-47.04,49.07,32.08
10397281,Ylpm1,-1.43,28.11,2.69,21.92,-22.55,-29.98
10397311,Dlst,5.61,29.07,33.18,17.09,-27.53,-17.38
10397332,Eif2b2,-61.37,-67.52,-20.13,-76.43,-70.50,-54.55
10397342,Fam164c,-18.84,-3.88,-79.93,7.56,-9.43,-11.77
10397346,Fos,68.90,59.71,73.99,56.55,72.56,75.48
10397351,Jdp2,71.74,64.07,44.86,58.81,84.42,84.87
10397359,Batf,31.31,23.12,36.08,25.29,34.72,36.89
10397364,Mfsd7c,-79.91,-92.97,-71.25,-69.92,-82.79,-78.85
10397377,Ttll5,-90.50,-75.75,-84.87,-93.58,-92.61,-96.00
10397416,1700019E19Rik,-88.13,-95.61,-92.43,-70.28,-91.26,-90.49
10397428,1700020O03Rik,99.18,99.44,99.74,99.59,98.22,97.70
10397440,Esrrb,-59.46,-86.80,-35.87,-64.43,-35.71,-73.11
10397448,---,-55.50,-75.25,-46.90,-26.74,-77.34,-61.21
10397450,Vash1,-72.15,-66.11,-91.63,-58.04,-81.05,-55.30
