Probeset_ID,Gene Symbol,MF BM,Sample_,Sample_,Sample_
10341418,---,-42.38,-44.60,-69.55,-19.55
10341419,---,-55.25,-71.64,-55.89,-39.27
10341420,---,57.32,58.19,59.18,54.18
10341421,---,84.14,83.51,87.77,80.08
10341422,---,39.36,-3.81,60.15,54.84
10341423,---,-1.62,-0.41,33.46,-24.02
10341424,---,-67.76,-80.75,-40.86,-77.08
10341425,---,-18.08,67.92,-85.20,-44.26
10341426,---,5.09,-10.83,8.22,20.21
10341427,---,71.57,65.53,87.30,53.13
10341428,---,33.09,58.80,-10.74,43.57
10341429,---,-59.35,-63.97,-51.23,-62.49
10341430,---,-46.92,-18.11,-79.14,-39.94
10341431,---,-71.27,-61.43,-74.37,-77.50
10341432,---,-8.94,-19.69,-25.78,19.77
10341433,---,-38.36,-13.07,-27.35,-68.22
10341434,---,-16.25,-41.33,-16.09,10.76
10341435,---,-56.36,-9.01,-85.12,-68.46
10341436,---,-9.05,-13.11,-6.31,-7.67
10341437,---,-22.97,11.29,-11.96,-59.61
10341438,---,-8.36,-43.58,33.18,-7.92
10341439,---,-83.97,-79.99,-90.84,-78.45
10341440,---,-47.74,-73.69,-49.37,-15.05
10341441,---,-9.13,18.22,-30.32,-16.94
10341442,---,-67.80,-44.79,-76.86,-77.11
10341443,---,85.94,72.16,91.70,89.60
10341444,---,-53.27,-11.06,-44.59,-81.64
10341445,---,-32.95,-43.52,-61.21,10.74
10341446,---,-10.15,35.69,-10.07,-50.06
10341447,---,33.56,65.08,30.70,2.80
10341448,---,-52.13,-59.44,-58.25,-37.71
10341449,---,-4.88,-23.91,13.93,-5.16
10341450,---,77.95,65.12,74.34,89.16
10341451,---,-55.52,-34.79,-59.90,-71.77
10341452,---,-24.56,10.67,-24.32,-65.97
10341453,---,-18.16,56.54,-27.70,-80.19
10341454,---,-55.21,-5.74,-17.59,-98.79
10341455,---,52.66,38.24,39.82,70.98
10341456,---,-73.87,-35.98,-67.16,-94.12
10341457,---,-70.70,-88.67,-34.62,-78.17
10341458,---,-12.90,-48.89,60.66,-46.00
10341459,---,-84.83,-46.84,-88.72,-90.90
10341460,---,-0.61,-7.61,38.99,-7.50
10341461,---,-31.71,24.30,-31.29,-72.93
10341462,---,-26.49,-85.06,-23.63,49.15
10341463,---,5.55,8.29,23.84,-17.77
10341464,---,-92.27,-52.06,-94.39,-96.64
10341465,---,47.34,28.47,63.94,46.95
10341466,---,13.35,4.25,18.80,16.07
10341467,---,-30.46,-66.74,-15.67,0.59
10341468,---,-67.10,-65.09,-85.12,-46.06
10341469,---,-53.82,-25.71,-34.55,-95.42
10341470,---,-61.58,-11.93,-80.87,-78.39
10341471,---,-64.16,-67.79,-76.48,-46.04
10341472,---,-20.32,10.75,-75.02,14.97
10341473,---,-73.93,-30.26,-72.75,-99.30
10341474,---,28.04,14.18,31.79,44.07
10341475,---,5.10,-16.31,14.23,19.90
10341476,---,10.88,19.96,9.83,1.36
10341477,---,-29.23,-21.87,-39.98,-24.44
10341478,---,61.84,9.36,89.15,56.81
10341479,---,-77.23,-57.35,-95.40,-73.08
10341480,---,40.84,31.21,33.10,57.22
10341481,---,-55.11,-58.42,-61.53,-45.25
10341482,---,-72.40,-59.50,-75.01,-81.94
10341483,---,37.28,-11.81,35.79,71.58
10341484,---,-59.22,-28.80,-85.22,-68.22
10341485,---,57.45,26.89,64.40,72.00
10341486,---,-17.42,-23.27,-32.80,0.42
10341487,---,63.48,45.11,46.40,83.78
10341488,---,15.70,24.93,-3.92,24.99
10341489,---,-15.07,-1.65,-20.88,-34.24
10341490,---,-26.42,-58.61,36.11,-48.83
10341491,---,-90.17,-70.25,-91.88,-95.16
10341492,---,-27.36,-12.35,-42.09,-29.70
10341493,---,-49.87,-28.66,-36.55,-77.21
10341494,---,-2.36,-22.30,18.88,-2.72
10341495,---,-2.71,-18.68,-28.69,43.56
10341496,---,-16.36,-20.12,-57.02,28.52
10341497,---,31.42,-21.87,29.17,72.55
10341498,---,17.71,30.72,59.38,-37.63
10341499,---,-27.98,-82.36,47.73,-20.96
10341500,---,-7.56,-47.52,-26.74,56.64
10341501,---,-45.18,-44.80,-45.97,-44.64
10341502,---,8.25,23.69,-50.11,54.76
10341503,---,-8.35,-36.71,45.69,-23.72
10341504,---,-50.57,-47.94,-77.13,-23.64
10341505,---,-57.70,-11.39,-90.93,-50.32
10341506,---,-63.15,-19.05,-70.37,-97.10
10341507,---,55.83,46.10,70.39,48.32
10341508,---,-47.14,-97.27,23.90,-73.35
10341509,---,-11.98,14.40,-42.90,-5.60
10341510,---,-4.21,-34.23,76.39,-45.42
10341511,---,-12.09,-24.24,-10.62,-2.91
10341512,---,-2.67,-6.83,-21.49,31.60
10341513,---,71.48,54.09,72.64,81.04
10341514,---,3.13,-59.52,35.22,45.26
10341515,---,74.18,52.17,78.10,83.34
10341516,---,-31.61,30.71,-59.92,-62.91
10341517,---,-63.27,0.57,-98.80,-62.91
10341518,---,-69.58,-53.82,-80.37,-71.14
10341519,---,-17.75,-48.08,-22.28,21.08
10341520,---,6.44,19.10,12.66,-15.60
10341521,---,-27.13,43.17,-60.56,-54.15
10341522,---,-7.80,25.60,-22.57,-15.12
10341523,---,-57.82,-95.36,-54.49,-8.14
10341524,---,1.72,49.67,-17.49,-41.87
10341525,---,32.86,-0.40,51.93,40.33
10341526,---,61.32,68.80,60.04,54.23
10341527,---,-65.37,-82.89,-35.99,-69.38
10341528,---,1.95,31.44,5.08,-29.21
10341529,---,-57.93,-56.76,-18.03,-90.21
10341530,---,68.90,68.17,72.28,66.16
10341531,---,22.05,21.04,22.21,22.81
10341532,---,-32.22,-69.76,12.74,-32.63
10341533,---,86.10,79.24,80.76,92.03
10341534,---,-0.73,-28.76,-13.96,57.03
10341535,---,-90.40,-69.36,-96.35,-95.98
10341536,---,-32.76,-35.28,-31.22,-30.86
10341537,---,-77.84,-41.46,-90.21,-93.52
10341538,---,-19.85,-36.68,-29.64,7.77
10341539,---,-50.98,-67.15,-24.58,-65.96
10341540,---,-74.16,-67.17,-55.45,-90.70
10341541,---,-37.84,-55.34,-1.60,-79.48
10341542,---,-42.25,19.81,-56.31,-90.10
10341543,---,25.73,10.23,38.10,28.14
10341544,---,-62.45,-57.70,-52.70,-75.92
10341545,---,-74.80,-75.87,-90.99,-51.69
10341546,---,-46.22,-46.78,-50.21,-41.92
10341547,---,37.19,42.40,78.16,-26.87
10341548,---,-70.20,-46.70,-85.54,-71.06
10341549,---,-45.88,-57.13,-48.98,-31.28
10341550,---,24.02,67.95,-59.83,53.68
10341551,---,-64.06,33.15,-74.52,-87.47
10341552,---,-58.62,-67.22,-67.81,-36.99
10341553,---,8.79,-10.76,19.04,16.78
10341554,---,-80.69,-59.17,-90.49,-85.22
10341555,---,51.69,49.69,40.60,62.18
10341556,---,-57.59,-38.20,-89.19,-42.78
10341557,---,-7.28,47.42,-49.70,-15.83
10341558,---,-42.31,-32.04,-86.46,-22.69
10341559,---,49.24,18.38,54.61,67.62
10341560,---,-62.10,-76.60,-40.34,-64.27
10341561,---,67.52,64.23,72.37,66.26
10341562,---,-89.88,-92.37,-98.23,-58.60
10341563,---,-55.75,-51.62,-58.72,-56.80
10341564,---,-32.75,-53.54,-40.84,0.25
10341565,---,10.27,-88.89,58.81,73.55
10341566,---,-35.18,-28.39,-96.93,45.32
10341567,---,-20.91,-19.73,-47.41,-3.35
10341568,---,-24.32,45.35,-61.23,-50.76
10341569,---,-65.73,-92.25,-11.96,-86.49
10341570,---,63.31,72.24,65.18,52.36
10341571,---,-71.86,-19.83,-88.28,-82.68
10341572,---,-55.43,-43.34,-71.89,-46.61
10341573,---,-33.45,-4.27,-50.74,-44.19
10341574,---,84.08,79.01,90.14,81.90
10341575,---,17.04,-17.32,49.51,14.74
10341576,---,-63.28,-22.04,-20.36,-96.23
10341577,---,6.30,26.68,11.31,-24.04
10341578,---,-64.60,-70.00,29.32,-98.31
10341579,---,26.61,13.88,28.15,38.13
10341580,---,-95.79,-96.09,-96.57,-94.86
10341581,---,-62.41,-63.26,-45.43,-79.45
10341582,---,-54.63,-7.67,-77.78,-67.25
10341583,---,-17.84,25.06,-71.57,-0.95
10341584,---,31.84,-9.38,9.87,72.02
10341585,---,-70.55,-93.80,-63.81,-32.72
10341586,---,-81.46,-69.34,-92.24,-78.76
10341587,---,-60.67,-42.53,-43.49,-85.23
10341588,---,27.63,62.87,-8.70,20.46
10341589,---,-51.87,-19.26,-49.05,-79.15
10341590,---,-47.39,-91.94,35.37,-48.07
10341591,---,-81.73,-65.01,-75.34,-94.09
10341592,---,-62.53,-28.41,-83.28,-66.23
10341593,---,-21.54,-37.82,-18.99,-8.17
10341594,---,-11.95,-44.81,5.73,7.38
10341595,---,-61.14,-52.74,-53.64,-74.56
10341596,---,-48.73,3.79,-61.30,-67.10
10341597,---,-76.66,-55.75,-81.19,-89.62
10341598,---,-76.79,-70.73,-97.12,-40.29
10341599,---,30.39,-18.66,53.15,48.92
10341600,---,-50.10,-57.23,-43.65,-49.69
10341601,---,81.27,83.07,73.18,85.98
10341602,---,-81.07,-68.93,-91.76,-76.51
10341603,---,44.37,0.47,49.59,68.39
10341604,---,-70.09,-68.32,-82.61,-56.12
10341605,---,32.83,48.67,16.63,31.17
10341606,---,-71.78,-52.68,-65.18,-90.37
10341607,---,2.55,-32.75,1.48,56.55
10341608,---,-97.08,-92.79,-97.14,-98.93
10341609,---,-81.44,-94.28,-75.76,-68.92
10341610,---,-17.16,-10.04,-63.76,13.88
10341611,---,61.71,5.58,63.14,86.70
10341612,---,8.25,15.44,-32.02,44.41
10341613,---,-70.71,-31.02,-90.78,-73.40
10341614,---,-74.62,-40.20,-97.27,-52.31
10341615,---,-76.65,-77.03,-74.48,-78.95
10341616,---,-10.57,17.61,-10.40,-34.84
10341617,---,-90.09,-98.53,-83.02,-73.27
10341618,---,61.84,7.68,65.84,88.29
10341619,---,-8.39,-28.55,37.72,-23.12
10341620,---,68.17,62.82,71.36,70.95
10341621,---,-60.51,-47.21,-76.20,-54.60
10341622,---,-39.12,-15.51,-52.84,-47.87
10341623,---,-18.26,-2.35,-59.28,-3.43
10341624,---,-51.29,-32.92,-76.05,-38.78
10341625,---,-26.28,-38.05,-62.73,31.23
10341626,---,-13.44,-28.16,-48.33,34.71
10341627,---,-16.57,-6.69,-67.75,37.57
10341628,---,24.14,5.71,-19.12,73.78
10341629,---,-54.10,-7.87,-73.83,-75.31
10341630,---,-12.24,-20.68,-40.66,27.41
10341631,---,-93.81,-81.69,-97.83,-96.30
10341632,---,-37.26,23.49,-86.97,-28.30
10341633,---,-35.00,-58.94,-42.79,-7.90
10341634,---,-15.03,0.04,8.89,-48.70
10341635,---,79.86,44.23,83.52,89.34
10341636,---,-45.58,18.04,-52.25,-78.67
10341637,---,77.85,72.20,78.79,82.28
10341638,---,-73.04,-98.70,30.48,-73.70
10341639,---,-74.62,-94.75,-30.23,-72.35
10341640,---,-3.67,42.17,-7.70,-46.61
10341641,---,-86.14,-62.00,-88.28,-90.67
10341642,---,-61.77,-71.25,-76.62,-32.73
10341643,---,33.31,47.53,58.26,-12.12
10341644,---,48.97,33.12,49.58,63.91
10341645,---,-4.20,51.37,-14.50,-52.82
10341646,---,37.35,5.07,64.11,33.41
10341647,---,-54.91,6.06,-56.82,-85.90
10341648,---,-43.98,-71.70,5.96,-57.02
10341649,---,66.70,54.96,64.77,78.58
10341650,---,-58.08,5.56,-83.46,-63.37
10341651,---,-92.24,-76.26,-93.71,-94.83
10341652,---,-3.41,-9.19,-28.34,29.92
10341653,---,-16.51,-20.80,-23.59,-6.66
10341654,---,-74.57,-88.90,-89.90,-26.14
10341655,---,-33.98,-12.70,-62.03,-23.59
10341656,---,-5.86,21.00,-48.96,16.56
10341657,---,9.87,1.23,20.20,7.80
10341658,---,-81.20,-64.21,-93.69,-76.31
10341659,---,-20.33,32.01,-38.48,-50.74
10341660,---,-44.91,-59.98,-73.25,-2.61
10341661,---,-64.57,-1.55,-65.06,-99.12
10341662,---,-50.39,-44.26,-39.96,-65.13
10341663,---,23.66,-23.44,41.15,46.40
10341664,---,-78.02,-35.72,-82.09,-94.04
10341665,---,-52.32,31.51,-65.03,-85.39
10341666,---,-70.23,-3.73,-80.52,-88.09
10341667,---,67.25,54.10,81.18,62.47
10341668,---,-5.77,-6.37,-79.91,74.94
10341669,---,-17.42,22.29,-6.77,-98.33
10341670,---,4.10,34.43,-37.98,12.21
10341671,---,0.91,14.50,0.08,-17.92
10341672,---,2.61,13.40,22.51,-18.52
10341673,---,30.79,35.56,54.71,-3.17
10341674,---,-35.97,-64.77,-29.60,-11.15
10341675,---,54.38,56.57,44.46,59.97
10341676,---,-71.60,-57.42,-93.71,-47.06
10341677,---,-61.98,-45.53,-73.13,-66.28
10341678,---,-53.15,-96.87,-90.43,-3.63
10341679,---,-50.79,16.43,-83.67,-57.89
10341680,---,-31.05,-55.70,37.87,-68.70
10341681,---,61.22,57.34,65.41,60.45
10341682,---,-18.21,15.32,-36.74,-46.01
10341683,---,-86.53,-63.24,-88.96,-95.04
10341684,---,-13.99,-16.83,-5.14,-20.49
10341685,---,-37.62,-13.56,-71.42,-40.60
10341686,---,93.65,88.67,94.75,95.27
10341687,---,-56.18,-39.45,-62.81,-64.17
10341688,---,-14.96,-68.55,-7.84,43.48
10341689,---,-81.57,-91.17,-75.92,-76.72
10341690,---,-15.27,-15.95,10.90,-40.04
10341691,---,-32.36,-33.94,-38.24,-24.84
10341692,---,-4.87,-50.36,21.71,25.06
10341693,---,41.46,25.86,43.66,56.32
10341694,---,-10.53,-13.62,-3.39,-15.04
10341695,---,-21.42,-17.90,-43.54,-0.94
10341696,---,-3.62,-59.11,-4.22,56.09
10341697,---,79.41,79.44,66.36,88.40
10341698,---,-89.53,-87.96,-83.74,-94.70
10341699,---,-19.36,26.19,-38.32,-51.98
10341700,---,-75.50,-50.48,-90.41,-74.61
10341701,---,74.49,67.71,77.67,76.74
10341702,---,-73.56,-64.78,-79.76,-76.65
10341703,---,-55.27,-63.16,-18.25,-71.97
10341704,---,55.83,43.67,41.75,76.38
10341705,---,84.07,85.40,82.50,84.38
10341706,---,4.46,24.89,62.17,-68.65
10341707,---,43.31,39.24,36.15,53.99
10341708,---,-4.37,-0.29,-11.14,-2.72
10341709,---,-39.54,79.28,-98.77,-38.08
10341710,---,-41.39,-57.14,-7.03,-55.34
10341711,---,-32.53,-94.62,-29.43,63.49
10341712,---,40.11,55.01,86.55,-44.65
10341713,---,-53.46,-39.93,-45.24,-69.26
10341714,---,-58.14,-55.56,-65.37,-52.65
10341715,---,37.18,12.52,38.44,57.74
10341716,---,-59.68,-11.78,-56.59,-91.26
10341717,---,42.35,-76.17,86.54,78.76
10341718,---,-37.11,19.84,-68.16,-49.97
10341719,---,-9.60,-77.99,-48.89,85.14
10341720,---,39.72,35.18,39.97,43.49
10341721,---,-54.18,-15.31,-75.72,-58.66
10341722,---,-13.52,-56.22,26.66,-8.27
10341723,---,-17.37,-26.72,-18.62,-9.51
10341724,---,-70.19,-49.80,-70.83,-83.60
10341725,---,-22.48,65.34,-88.48,-23.25
10341726,---,15.77,59.73,-15.02,-1.91
10341727,---,60.96,59.63,65.88,56.91
10341728,---,43.97,75.41,-22.61,55.30
10341729,---,-55.89,-70.94,-11.05,-90.01
10341730,---,-57.80,-44.44,-69.13,-60.40
10341731,---,14.37,-17.52,0.84,54.95
10341732,---,-74.88,-52.39,-86.23,-84.72
10341733,---,20.40,14.22,36.33,11.33
10341734,---,-55.90,-62.86,-63.65,-40.15
10341735,---,-48.70,-68.38,-28.95,-46.92
10341736,---,-51.56,-8.55,-36.07,-86.52
10341737,---,-82.86,-57.58,-96.28,-79.18
10341738,---,-60.06,-34.14,-77.94,-68.76
10341739,---,-39.97,-37.56,-61.70,-21.85
10341740,---,-14.95,23.69,-27.51,-39.50
10341741,---,-33.79,-13.83,-65.03,-26.48
10341742,---,-66.04,-47.89,-71.84,-77.81
10341743,---,-54.03,-82.41,-2.66,-65.37
10341744,---,49.43,17.57,53.61,65.04
10341745,---,7.85,-10.42,22.25,21.50
10341746,---,-72.28,3.46,-92.63,-94.14
10341747,---,-65.15,-21.52,-88.75,-72.93
10341748,---,-42.11,-62.24,-77.01,37.10
10341749,---,-71.22,-35.87,-80.45,-85.01
10341750,---,-67.11,-89.84,-39.30,-59.18
10341751,---,-63.03,-50.54,26.14,-99.41
10341752,---,88.57,88.59,84.89,91.39
10341753,---,-34.60,-16.08,-53.53,-39.00
10341754,---,62.02,38.72,12.51,91.55
10341755,---,-14.17,-43.34,-19.66,1.64
10341756,---,2.33,-23.87,9.97,27.93
10341757,---,1.77,-49.29,27.16,30.41
10341758,---,-17.45,13.30,-47.53,-15.43
10341759,---,-6.50,-54.75,59.09,-11.96
10341760,---,43.36,45.88,-45.40,87.74
10341761,---,0.43,14.63,-5.56,-8.25
10341762,---,-21.57,-80.99,56.08,-35.31
10341763,---,4.52,4.96,-28.08,39.65
10341764,---,-64.19,-24.60,-75.09,-71.50
10341765,---,35.65,26.45,46.34,35.00
10341766,---,71.12,55.97,83.62,68.77
10341767,---,-37.68,-10.29,-40.03,-55.22
10341768,---,-75.77,-40.97,-80.26,-82.51
10341769,---,-88.86,-83.15,-87.20,-94.26
10341770,---,-58.87,-62.96,-62.90,-48.53
10341771,---,70.23,68.10,74.78,68.59
10341772,---,-38.77,-40.33,-30.72,-44.92
10341773,---,37.93,39.61,31.62,41.54
10341774,---,-27.52,-30.31,-23.01,-28.45
10341775,---,-58.42,-92.06,-13.65,-48.10
10341776,---,48.40,62.91,46.67,33.57
10341777,---,84.79,90.05,72.14,88.36
10341778,---,-50.55,-6.57,-67.86,-69.88
10341779,---,-89.24,-46.67,-94.16,-94.88
10341780,---,-5.21,-20.92,-4.62,10.97
10341781,---,-55.80,3.77,-72.67,-83.53
10341782,---,28.56,-0.09,39.07,44.95
10341783,---,-7.52,-1.35,-23.14,1.37
10341784,---,-52.95,-30.59,-62.00,-62.50
10341785,---,-5.90,-15.72,-29.26,29.14
10341786,---,74.83,65.59,77.76,77.78
10341787,---,67.21,64.52,65.77,70.76
10341788,---,-53.79,-31.14,-56.92,-68.25
10341789,---,-14.69,3.63,-21.10,-25.57
10341790,---,-88.11,-97.77,-40.36,-99.06
10341791,---,-55.97,-68.72,-75.74,-16.72
10341792,---,58.61,63.04,53.54,59.04
10341793,---,59.89,35.46,67.32,71.60
10341794,---,-62.39,-39.01,-86.63,-51.85
10341795,---,-36.86,-12.36,-71.43,-21.70
10341796,---,-83.42,-27.25,-95.55,-94.29
10341797,---,29.90,41.06,27.48,20.72
10341798,---,-53.25,-43.77,-55.35,-60.65
10341799,---,5.59,-36.00,49.67,-0.24
10341800,---,-74.44,22.40,-83.99,-99.27
10341801,---,-5.25,16.01,4.30,-42.12
10341802,---,-63.34,-71.50,-45.34,-71.01
10341803,---,-0.62,37.23,-16.96,-8.91
10341804,---,-19.52,40.17,-29.01,-59.45
10341805,---,-4.77,-19.44,-12.45,27.86
10341806,---,68.50,33.99,85.68,68.72
10341807,---,48.85,27.51,81.54,13.68
10341808,---,4.49,-3.33,-43.31,57.78
10341809,---,-6.09,-20.73,62.66,-50.27
10341810,---,-49.71,-47.57,-64.19,-33.27
10341811,---,-30.92,13.45,-67.36,-63.80
10341812,---,-81.07,-68.08,-95.22,-70.93
10341813,---,-32.28,-2.48,-53.40,-45.30
10341814,---,-24.20,-47.65,-45.69,29.33
10341815,---,-81.67,-94.93,-89.24,-34.47
10341816,---,-67.30,-47.89,-68.70,-79.21
10341817,---,-22.45,-43.08,-9.24,-16.52
10341818,---,-44.21,5.55,-5.99,-91.55
10341819,---,-40.72,-73.78,18.55,-63.84
10341820,---,-31.88,-11.45,-79.22,-19.10
10341821,---,-89.01,-68.58,-93.51,-96.66
10341822,---,-67.08,-73.21,-60.23,-67.20
10341823,---,39.89,36.91,5.89,63.70
10341824,---,0.23,53.34,-72.81,30.59
10341825,---,-90.58,-82.54,-90.69,-95.68
10341826,---,-1.33,-31.91,42.93,-4.59
10341827,---,-41.78,-7.54,-81.44,-13.98
10341828,---,67.17,51.26,85.65,57.73
10341829,---,32.33,37.32,51.32,7.69
10341830,---,-61.43,-7.07,-85.45,-81.13
10341831,---,43.02,40.00,40.50,48.91
10341832,---,71.64,66.15,76.15,72.58
10341833,---,-16.42,-49.65,-9.33,12.22
10341834,---,-37.37,-51.23,-39.86,-19.10
10341835,---,-68.78,-78.07,-68.08,-59.31
10341836,---,75.65,65.78,81.32,80.01
10341837,---,-26.09,-35.42,43.89,-70.99
10341838,---,-27.35,-19.37,-49.92,-15.41
10341839,---,-18.92,27.78,-90.48,36.09
10341840,---,-62.66,-48.83,-80.43,-55.30
10341841,---,49.75,44.29,44.48,58.31
10341842,---,-77.10,-23.33,-94.64,-93.91
10341843,---,53.95,55.94,33.67,67.81
10341844,---,-87.03,-74.54,-97.87,-72.22
10341845,---,59.93,66.81,68.74,42.86
10341846,---,-79.39,2.73,-98.54,-90.93
10341847,---,64.52,76.91,57.39,57.05
10341848,---,28.26,-40.46,22.41,79.69
10341849,---,-48.47,-38.09,0.95,-94.19
10341850,---,-91.73,-75.74,-93.95,-98.77
10341851,---,-57.71,-31.24,-60.73,-75.73
10341852,---,26.56,-47.65,21.37,80.10
10341853,---,-34.81,9.37,-59.65,-51.90
10341854,---,-56.98,-12.88,-95.73,-40.67
10341855,---,-87.79,-63.48,-94.11,-95.37
10341856,---,-6.30,-26.04,-30.66,53.26
10341857,---,-88.97,-69.45,-91.19,-92.22
10341858,---,-42.27,-81.61,-24.40,-26.81
10341859,---,1.68,14.84,0.72,-6.01
10341860,---,-2.10,73.43,-19.61,-63.40
10341861,---,72.12,42.14,84.53,74.29
10341862,---,-50.06,-73.98,-3.57,-62.90
10341863,---,-84.39,-95.22,-81.87,-70.62
10341864,---,-30.91,-9.56,-41.19,-45.67
10341865,---,41.27,59.26,-0.62,52.40
10341866,---,-93.82,-79.18,-93.27,-99.60
10341867,---,55.16,50.18,50.18,62.36
10341868,---,-24.47,12.58,-35.35,-47.45
10341869,---,-30.80,-4.07,-49.31,-50.46
10341870,---,-8.60,3.12,14.42,-43.68
10341871,---,-52.35,-6.43,-66.47,-84.16
10341872,---,-74.72,-45.60,-88.81,-79.28
10341873,---,-89.49,-49.89,-95.62,-92.93
10341874,---,-21.83,-58.11,1.66,-9.96
10341875,---,9.47,20.12,0.49,8.34
10341876,---,6.82,22.12,-17.66,20.70
10341877,---,-20.88,-29.07,9.79,-42.73
10341878,---,-29.70,-40.14,-70.42,8.33
10341879,---,-21.58,34.47,-43.85,-50.51
10341880,---,1.66,12.00,4.36,-10.68
10341881,---,-36.32,-34.47,-30.46,-44.62
10341882,---,28.05,29.93,-2.19,52.22
10341883,---,-71.08,-31.15,-67.66,-91.82
10341884,---,46.94,-6.22,51.08,78.02
10341885,---,-55.98,-55.52,-13.31,-89.58
10341886,---,-44.81,7.11,-82.66,-46.52
10341887,---,75.18,71.09,76.45,77.19
10341888,---,-80.57,-57.33,-48.22,-97.92
10341889,---,-38.48,-65.34,-5.60,-34.03
10341890,---,-52.79,-34.90,-45.87,-73.23
10341891,---,-48.16,-27.34,-57.62,-59.86
10341892,---,-73.26,-77.74,-72.39,-68.63
10341893,---,-58.57,-31.04,-60.83,-76.68
10341894,---,9.03,-41.95,61.41,16.58
10341895,---,-76.58,-43.38,-87.83,-84.12
10341896,---,-45.10,-31.78,-78.46,-22.64
10341897,---,-30.36,-54.63,2.18,-31.39
10341898,---,-38.60,-80.79,-15.99,10.17
10341899,---,-22.57,-62.36,-2.48,-5.01
10341900,---,21.94,-50.32,72.47,37.71
10341901,---,45.03,34.29,48.02,54.44
10341902,---,-32.79,62.52,-93.00,-17.80
10341903,---,-3.15,7.04,-20.20,6.00
10341904,---,-57.39,-70.30,-19.46,-72.03
10341905,---,-50.88,-53.53,-61.55,-37.22
10341906,---,24.37,5.39,10.78,51.63
10341907,---,2.41,-30.43,2.71,41.25
10341908,---,-16.24,-22.76,-26.36,0.75
10341909,---,-73.59,-47.25,-91.55,-72.36
10341910,---,-57.77,-52.74,-55.85,-64.88
10341911,---,-27.43,-13.38,-7.12,-71.97
10341912,---,-83.99,-75.00,-78.66,-94.26
10341913,---,-9.21,-14.17,-21.37,11.27
10341914,---,5.73,-69.67,49.48,53.36
10341915,---,-35.00,20.71,-63.88,-46.94
10341916,---,15.09,48.08,48.04,-47.98
10341917,---,-5.99,40.18,-32.90,-14.32
10341918,---,36.16,4.51,74.72,7.25
10341919,---,-52.12,-7.37,-88.93,-24.65
10341920,---,-73.39,-93.77,-43.83,-77.95
10341921,---,32.71,27.49,40.11,29.42
10341922,---,-44.63,11.52,-56.61,-72.11
10341923,---,-53.06,-25.16,-62.67,-70.69
10341924,---,-65.18,-2.71,-51.18,-98.23
10341925,---,-33.36,-53.74,-76.62,19.87
10341926,---,-16.38,26.55,9.39,-75.68
10341927,---,55.92,-21.76,-2.10,95.83
10341928,---,-49.81,-6.58,-96.49,-22.41
10341929,---,-39.86,-25.68,-34.33,-57.98
10341930,---,-60.56,-37.31,-97.17,-24.02
10341931,---,-46.88,-72.11,-11.68,-52.78
10341932,---,87.39,90.84,55.01,97.17
10341933,---,89.03,82.31,85.81,94.35
10341934,---,7.68,-6.41,17.32,13.55
10341935,---,-29.77,-32.53,38.25,-83.53
10341936,---,-78.34,-81.73,-91.05,-53.17
10341937,---,5.90,37.53,12.13,-22.30
10341938,---,-0.37,-29.48,47.35,-13.84
10341939,---,-67.52,-83.79,-69.60,-43.31
10341940,---,-49.03,18.94,-78.94,-70.94
10341941,---,-35.12,16.88,-54.84,-58.38
10341942,---,-16.40,18.31,-77.58,30.58
10341943,---,28.23,-33.61,2.86,82.73
10341944,---,8.37,12.14,30.45,-23.32
10341945,---,-87.59,-87.06,-85.67,-89.74
10341946,---,1.01,-65.05,57.04,27.46
10341947,---,-53.07,-54.59,-77.03,-17.99
10341948,---,-13.49,-25.89,9.48,-23.33
10341949,---,-65.06,-51.21,-37.09,-97.16
10341950,---,-71.98,-46.51,-98.22,-60.44
10341951,---,69.84,55.35,76.91,72.29
10341952,---,-19.03,-26.89,-57.30,31.20
10341953,---,-26.49,-28.81,-27.10,-24.03
10341954,---,-45.10,26.91,-51.19,-85.16
10341955,---,-78.01,-75.12,-93.38,-60.27
10341956,---,47.45,37.23,52.21,53.50
10341957,---,-38.04,-26.00,-47.52,-41.84
10341958,---,-61.34,-39.26,-54.90,-85.23
10341959,---,-68.72,-65.37,-79.05,-60.16
10341960,---,14.18,29.65,27.70,-12.94
10341961,---,-40.18,-3.23,-79.60,-27.54
10341962,---,14.81,8.44,32.04,3.44
10341963,---,31.65,52.21,28.54,15.92
10341964,---,-66.08,-83.57,-77.73,-35.29
10341965,---,-16.24,46.42,-97.66,38.02
10341966,---,-35.91,4.64,-83.54,4.25
10341967,---,-84.62,-52.69,-85.96,-91.78
10341968,---,-34.62,-1.50,-92.99,14.62
10341969,---,90.88,78.33,91.84,95.71
10341970,---,-12.45,-75.05,33.24,18.31
10341971,---,-91.13,-48.09,-92.66,-98.71
10341972,---,-91.48,-86.75,-83.15,-97.34
10341973,---,-46.31,-8.78,-87.44,-55.63
10341974,---,2.95,-35.61,74.41,-35.20
10341975,---,15.58,4.12,29.04,12.11
10341976,---,35.19,31.88,13.63,54.89
10341977,---,-17.11,-11.79,-9.67,-31.74
10341978,---,-54.89,2.15,-55.01,-90.99
10341979,---,-70.75,-97.09,-72.69,-36.18
10341980,---,80.03,57.20,89.49,85.04
10341981,---,26.81,33.47,48.95,-6.15
10341982,---,-34.23,-43.11,-43.92,-15.90
10341983,---,16.19,-6.60,23.59,30.74
