Probeset_ID,Gene Symbol,MF CNS,Sample_,Sample_,Sample_
10344041,---,93.31,94.16,94.12,91.57
10344042,---,-70.94,-40.56,-95.35,-53.17
10344043,---,-69.05,-91.48,-69.34,-36.85
10344044,---,-54.81,-36.20,-63.61,-66.25
10344045,---,-17.09,-8.47,-52.58,-2.85
10344046,---,70.49,82.97,68.75,49.09
10344047,---,-2.48,-67.99,5.88,63.78
10344048,---,20.35,66.62,-10.14,-5.19
10344049,---,68.05,90.86,88.56,-14.66
10344050,---,-13.16,-76.47,85.77,-57.46
10344051,---,-92.75,-96.90,-77.22,-93.65
10344052,---,-70.91,-87.21,-60.87,-62.89
10344053,---,38.19,76.92,-20.03,36.88
10344054,---,16.84,-84.38,97.34,25.23
10344055,---,88.72,51.01,98.99,81.42
10344056,---,-61.30,-46.46,-2.40,-94.69
10344057,---,50.39,73.99,32.02,33.16
10344058,---,-94.69,-97.54,-40.44,-97.35
10344059,---,-62.66,-83.81,6.05,-82.29
10344060,---,41.47,76.78,-4.94,29.77
10344061,---,-46.68,-59.02,-9.47,-67.41
10344062,---,-6.67,35.54,-63.44,9.10
10344063,---,-74.58,-60.75,-83.08,-77.02
10344064,---,-21.99,-61.81,16.25,-10.28
10344065,---,-3.06,-46.71,45.02,-12.59
10344066,---,85.65,95.19,62.30,85.47
10344067,---,87.25,89.67,86.66,84.43
10344068,---,-22.80,-19.68,-30.69,-18.99
10344069,---,-96.53,-92.46,-98.52,-96.09
10344070,---,-22.17,-28.05,-9.92,-29.92
10344071,---,43.19,69.88,51.51,-6.12
10344072,---,-54.15,-55.99,16.50,-85.88
10344073,---,89.60,95.77,85.30,80.90
10344074,---,-96.32,-99.44,-90.35,-74.21
10344075,---,-65.66,-88.65,-31.37,-63.69
10344076,---,84.70,98.59,68.82,46.52
10344077,---,-26.09,35.36,-68.16,-34.56
10344078,---,-60.76,-92.23,4.61,-23.62
10344079,---,3.56,-89.36,65.02,62.93
10344080,---,-65.79,-89.29,-29.74,-65.76
10344081,---,-11.83,-34.65,-52.80,55.07
10344082,---,-34.35,-70.25,2.21,-20.89
10344083,---,-44.20,-66.59,-57.74,-2.84
10344084,---,-65.55,-75.40,-24.86,-80.14
10344085,---,-68.36,-70.69,-42.88,-83.08
10344086,---,10.25,15.32,70.25,-57.21
10344087,---,24.46,8.71,17.37,43.41
10344088,---,82.74,0.25,96.88,80.36
10344089,---,84.46,81.33,79.52,90.18
10344090,---,83.23,85.54,87.09,74.40
10344091,---,19.39,48.90,58.11,-45.69
10344092,---,-6.57,-12.36,-97.13,82.96
10344093,---,-92.75,-90.91,-94.88,-91.47
10344094,---,-58.21,-92.25,-15.71,-36.74
10344095,---,67.90,98.23,61.44,-40.15
10344096,---,-33.31,-14.29,-26.81,-57.82
10344097,---,53.88,87.97,65.32,-36.81
10344098,---,30.59,44.14,53.82,-16.38
10344099,---,30.27,11.86,84.45,-34.11
10344100,---,-48.13,-35.71,-35.21,-73.76
10344101,---,-46.87,-17.53,-37.39,-73.15
10344102,---,-15.49,-73.28,23.24,13.65
10344103,---,-19.27,38.57,-65.05,-22.98
10344104,---,53.88,31.58,79.05,38.14
10344105,---,-66.92,-18.11,-98.79,-83.65
10344106,---,-40.78,-29.32,-82.00,-23.66
10344107,---,71.54,94.35,-17.71,67.36
10344108,---,-66.52,-53.35,-18.96,-96.38
10344109,---,-59.04,-42.64,-88.75,-32.61
10344110,---,-5.93,-7.20,43.68,-51.78
10344111,---,-61.42,-86.21,9.78,-70.73
10344112,---,6.20,-8.24,35.61,-7.88
10344113,---,-13.20,-97.39,23.70,43.04
10344114,---,-44.62,-9.81,-34.65,-86.46
10344115,---,-4.88,-58.55,76.02,-50.28
10344116,---,93.03,35.50,99.47,94.15
10344117,---,-90.68,-99.90,0.04,-94.03
10344118,---,-52.52,-58.68,-10.71,-81.18
10344119,---,-43.17,-21.12,-60.33,-52.75
10344120,---,-80.07,-59.81,-53.81,-97.14
10344121,---,-9.84,-53.51,90.64,-85.82
10344122,---,-58.38,-20.99,-93.30,-44.62
10344123,---,-21.03,-41.30,21.05,-42.45
10344124,---,30.63,59.65,39.28,-15.23
10344125,---,72.65,98.75,7.73,76.21
10344126,---,0.96,0.29,5.71,0.16
10344127,---,90.03,86.38,93.09,90.56
10344128,---,-68.28,-91.17,-46.89,-55.91
10344129,---,-45.65,-14.53,-81.26,-45.56
10344130,---,-18.83,16.61,-74.59,-14.78
10344131,---,87.24,4.17,99.49,87.57
10344132,---,26.86,-18.69,61.72,29.82
10344133,---,26.30,13.17,75.26,-23.15
10344134,---,53.21,52.86,76.78,27.96
10344135,---,-49.67,-57.10,-81.77,-12.04
10344136,---,-64.11,-78.13,-81.91,-29.41
10344137,---,-74.79,-41.35,-86.49,-88.75
10344138,---,-63.16,-58.82,-73.02,-55.77
10344139,---,-22.10,-14.39,-54.20,-1.31
10344140,---,71.25,86.44,42.19,69.32
10344141,---,94.29,94.80,94.74,93.45
10344142,---,15.28,3.27,48.52,-6.67
10344143,---,-23.46,-30.32,-28.44,-10.16
10344144,---,96.45,93.23,99.34,92.27
10344145,---,-30.93,-80.21,-38.16,33.69
10344146,---,-88.43,-55.69,-96.16,-96.67
10344147,---,41.89,42.95,-14.84,77.62
10344148,---,72.90,96.23,6.25,45.47
10344149,---,76.80,-6.75,95.00,83.25
10344150,---,-29.86,30.69,-79.45,-24.42
10344151,---,-17.19,23.79,1.40,-67.35
10344152,---,-67.17,-92.30,-53.91,-43.11
10344153,---,-52.93,-84.66,-13.82,-49.23
10344154,---,-66.44,-29.36,-91.10,-71.78
10344155,---,-0.03,30.46,54.44,-71.68
10344156,---,-12.35,-45.44,-4.80,10.64
10344157,---,-81.08,-93.39,1.81,-96.95
10344158,---,-48.40,-75.79,9.25,-65.16
10344159,---,26.47,88.83,-11.04,-37.47
10344160,---,-74.19,-89.58,-72.65,-40.28
10344161,---,-78.70,-89.67,31.87,-87.87
10344162,---,39.76,68.83,63.72,-29.04
10344163,---,34.92,7.47,93.99,-47.12
10344164,---,-15.38,-48.64,11.34,-9.62
10344165,---,-62.55,-90.71,11.89,-67.54
10344166,---,13.08,77.12,4.73,-58.16
10344167,---,-59.62,-98.10,-4.15,-6.94
10344168,---,-51.74,-59.49,53.65,-97.69
10344169,---,-33.48,-2.60,-34.03,-91.87
10344170,---,0.64,56.14,-27.10,-15.13
10344171,---,96.93,97.00,99.45,84.58
10344172,---,51.26,74.93,74.89,-28.05
10344173,---,6.68,65.08,66.45,-89.76
10344174,---,-5.58,-71.45,54.05,9.71
10344175,---,-79.21,-82.20,-34.00,-93.69
10344176,---,-11.50,78.27,-68.96,-58.76
10344177,---,13.88,-35.62,64.48,4.71
10344178,---,-63.74,-86.60,-77.72,-19.80
10344179,---,-66.73,-61.75,-91.71,-31.52
10344180,---,-97.97,-98.84,-98.64,-94.78
10344181,---,14.48,19.62,-4.23,32.70
10344182,---,-74.66,-38.36,-59.33,-98.54
10344183,---,-80.77,-79.96,-23.66,-97.87
10344184,---,33.03,3.60,39.89,49.95
10344185,---,-9.28,20.58,-31.68,-29.55
10344186,---,-94.64,-88.45,-97.89,-93.74
10344187,---,-1.41,-3.96,-5.54,24.86
10344188,---,28.72,82.24,36.08,-60.58
10344189,---,62.88,63.04,48.56,74.74
10344190,---,63.51,76.81,72.38,37.41
10344191,---,-21.18,-55.25,-8.33,3.16
10344192,---,-8.17,-37.95,35.51,-11.34
10344193,---,-20.52,-12.27,-38.20,-11.80
10344194,---,-86.40,-62.30,-94.38,-94.19
10344195,---,11.71,27.33,-28.48,39.00
10344196,---,34.06,66.40,-34.04,57.77
10344197,---,99.95,99.95,99.90,99.87
10344198,---,11.64,-81.21,90.77,3.33
10344199,---,1.57,87.95,-95.39,5.56
10344200,---,10.94,33.56,-2.89,0.81
10344201,---,51.64,49.48,76.47,26.81
10344202,---,50.20,72.48,34.56,25.18
10344203,---,-29.38,-5.09,-59.63,-28.62
10344204,---,-82.35,-97.57,-61.41,-75.06
10344205,---,-43.37,-51.27,-36.53,-43.07
10344206,---,80.80,96.40,66.86,45.43
10344207,---,-45.82,-57.18,-82.15,-4.61
10344208,---,-4.08,-13.61,27.14,-22.40
10344209,---,-28.91,-70.40,-74.96,70.58
10344210,---,-27.45,18.19,-13.94,-71.63
10344211,---,-44.70,-56.57,-14.86,-67.20
10344212,---,-95.75,-93.76,-93.04,-98.50
10344213,---,-6.93,-2.50,59.66,-70.04
10344214,---,-34.38,-80.44,42.06,-37.55
10344215,---,85.14,78.65,92.31,82.45
10344216,---,-98.74,-98.74,-99.66,-95.73
10344217,---,-64.90,-95.81,-5.66,-97.04
10344218,---,61.19,76.74,58.25,46.70
10344219,---,60.21,90.98,46.15,23.45
10344220,---,-78.52,-91.21,-5.36,-95.26
10344221,---,78.80,80.46,64.07,86.42
10344222,---,-56.64,-98.17,-8.38,-24.40
10344223,---,-54.54,-83.23,-13.71,-45.42
10344224,---,93.40,94.89,92.92,92.05
10344225,---,25.67,59.22,32.34,-20.26
10344226,---,-46.54,-28.41,-18.58,-81.25
10344227,---,-39.36,-12.36,-40.73,-63.92
10344228,---,-81.18,-86.79,-71.01,-83.42
10344229,---,-66.67,-47.96,-31.31,-94.01
10344230,---,42.75,79.37,32.85,19.55
10344231,---,78.18,67.94,72.07,89.13
10344232,---,-47.27,-82.00,46.58,-70.73
10344233,---,56.13,92.83,-28.00,46.96
10344234,---,92.70,83.71,96.31,93.97
10344235,---,-91.16,-94.16,-80.72,-93.37
10344236,---,-57.50,-96.88,-0.03,-52.00
10344237,---,7.13,45.68,-6.68,-7.07
10344238,---,-15.96,-69.25,40.24,-10.84
10344239,---,-45.94,-40.03,-46.03,-51.78
10344240,---,84.01,76.76,92.77,80.48
10344241,---,-67.17,-26.80,-89.76,-61.57
10344242,---,28.00,-16.53,42.40,55.12
10344243,---,99.02,99.43,99.96,81.79
10344244,---,91.35,81.40,95.81,93.81
10344245,---,7.31,64.90,-17.43,-22.39
10344246,---,-48.22,-47.70,-25.28,-68.14
10344247,---,-82.17,-96.23,-59.94,-73.92
10344248,---,66.42,86.47,-21.78,77.78
10344249,---,-21.76,-24.36,-41.97,-2.22
10344250,---,-52.55,-73.03,-50.77,-30.35
10344251,---,75.91,64.05,87.82,68.04
10344252,---,-7.82,43.91,-14.82,-47.46
10344253,---,-56.83,-25.59,-56.03,-79.85
10344254,---,-79.08,-95.24,-20.26,-90.52
10344255,---,-33.11,-51.79,-19.91,-27.05
10344256,---,-33.92,-14.53,-63.93,-30.43
10344257,---,80.84,96.79,60.46,47.94
10344258,---,64.27,78.93,73.79,-7.52
10344259,---,5.27,76.33,-57.76,-8.84
10344260,---,-87.27,-62.37,-77.53,-98.29
10344261,---,63.46,81.48,81.69,-9.02
10344262,---,27.05,17.07,21.95,41.12
10344263,---,28.77,-28.49,80.69,11.70
10344264,---,0.42,-51.18,43.29,6.88
10344265,---,-5.00,-30.03,84.78,-80.33
10344266,---,-10.98,-54.68,-10.22,33.75
10344267,---,-44.40,24.57,-78.95,-69.38
10344268,---,-21.51,-34.39,3.95,-33.10
10344269,---,-38.07,-34.10,6.45,-75.23
10344270,---,-89.49,-98.47,-43.49,-71.50
10344271,---,87.58,96.15,85.68,66.29
10344272,---,-62.21,-90.46,-61.45,-25.01
10344273,---,5.78,-60.77,61.63,19.48
10344274,---,47.34,10.11,-61.65,96.82
10344275,---,-73.98,-81.64,-67.52,-72.53
10344276,---,45.23,59.09,38.38,34.17
10344277,---,-41.24,-77.86,-25.76,-6.47
10344278,---,32.60,76.57,-9.66,-1.08
10344279,---,-28.90,47.39,-72.49,-46.58
10344280,---,29.98,-36.16,93.67,-12.18
10344281,---,98.05,99.28,87.94,98.59
10344282,---,77.09,95.31,15.15,78.03
10344283,---,54.39,56.36,60.05,46.34
10344284,---,12.11,87.36,-29.98,-50.44
10344285,---,-59.16,-86.99,-3.17,-70.89
10344286,---,-36.91,-48.63,-9.52,-54.57
10344287,---,43.03,45.96,-31.30,82.01
10344288,---,-47.92,-90.13,-17.23,-7.62
10344289,---,-2.28,5.05,12.73,-44.30
10344290,---,35.90,69.07,33.30,-9.32
10344291,---,-63.74,-53.34,-76.22,-62.44
10344292,---,2.56,-14.01,36.50,-5.62
10344293,---,-29.05,-7.50,-78.17,-24.53
10344294,---,80.19,96.36,0.63,83.67
10344295,---,-36.59,-39.44,-47.97,-23.10
10344296,---,0.53,3.38,-0.74,2.22
10344297,---,-39.28,-10.15,20.74,-98.03
10344298,---,16.71,39.45,-0.85,8.01
10344299,---,59.23,82.82,-23.03,80.90
10344300,---,-6.06,-22.43,52.23,-44.39
10344301,---,2.22,50.30,-65.53,34.27
10344302,---,-83.98,-67.86,-93.51,-72.42
10344303,---,-27.43,-18.66,19.24,-71.85
10344304,---,53.93,68.14,39.14,50.68
10344305,---,32.88,75.15,-22.64,30.60
10344306,---,16.56,64.38,32.28,-49.02
10344307,---,-37.79,-37.55,-45.20,-30.65
10344308,---,-16.16,-11.87,-25.40,-13.05
10344309,---,4.46,15.41,2.59,1.28
10344310,---,-9.26,18.24,-17.64,-22.98
10344311,---,-82.86,-94.41,-78.56,-72.12
10344312,---,-8.18,-25.26,45.56,-32.37
10344313,---,-14.10,-79.34,-55.85,73.14
10344314,---,44.65,88.55,4.88,-12.01
10344315,---,65.99,-49.23,95.89,89.25
10344316,---,7.54,32.79,15.25,-22.41
10344317,---,94.11,98.25,74.84,95.54
10344318,---,83.98,96.00,51.16,87.47
10344319,---,-86.98,-90.62,-80.69,-90.45
10344320,---,2.05,-82.92,91.47,-22.60
10344321,---,-73.74,-80.01,-57.04,-81.86
10344322,---,83.71,73.65,97.31,38.79
10344323,---,-75.64,-76.13,-83.58,-64.61
10344324,---,-86.75,-37.06,-99.02,-82.29
10344325,---,57.84,75.67,20.07,78.58
10344326,---,74.79,87.77,90.53,13.92
10344327,---,78.19,90.48,80.28,41.90
10344328,---,-31.23,-15.22,-36.60,-45.12
10344329,---,93.91,84.05,97.68,93.18
10344330,---,-89.68,-74.71,-96.89,-86.82
10344331,---,-63.97,-81.23,-34.66,-71.11
10344332,---,-91.74,-96.29,-18.31,-92.30
10344333,---,32.20,0.99,79.95,81.01
10344334,---,69.64,55.09,71.63,79.00
10344335,---,9.39,50.28,17.57,-40.14
10344336,---,-59.25,-59.86,-43.57,-73.42
10344337,---,-10.63,-76.82,-20.44,58.00
10344338,---,26.27,14.40,50.36,6.25
10344339,---,-19.01,-81.35,68.34,-37.44
10344340,---,-36.45,28.72,-43.19,-88.14
10344341,---,-93.55,-98.24,-44.14,-98.79
10344342,---,-2.38,67.95,-64.21,-12.89
10344343,---,-43.01,-51.47,-4.94,-63.56
10344344,---,-18.78,-77.97,72.33,-43.87
10344345,---,-59.55,-64.98,-44.02,-67.30
10344346,---,-43.97,-42.29,-43.66,-45.99
10344347,---,-40.99,-83.17,43.89,-47.29
10344348,---,12.24,30.66,11.56,-3.87
10344349,---,-34.66,11.04,-41.56,-81.16
10344350,---,82.37,74.97,89.35,79.43
10344351,---,-41.74,-85.44,68.68,-65.58
10344352,---,-98.04,-99.07,-98.91,-91.04
10344353,---,-35.12,-22.05,17.67,-78.81
10344354,---,69.61,92.72,13.75,60.30
10344355,---,59.82,99.43,-19.66,-49.99
10344356,---,61.68,32.77,91.81,37.72
10344357,---,32.93,63.20,78.97,-65.93
10344358,---,38.11,54.70,-9.33,58.22
10344359,---,-14.26,-11.94,-10.38,-22.05
10344360,---,77.84,59.70,68.88,93.04
10344361,---,-47.25,-25.39,-88.03,-33.69
10344362,---,-9.83,-90.51,21.82,56.16
10344363,---,3.71,-65.64,31.84,46.84
10344364,---,70.13,78.84,76.03,48.01
10344365,---,-23.33,16.83,-22.09,-66.40
10344366,---,-34.73,-55.76,-29.45,-21.56
10344367,---,-62.84,-29.68,-91.87,-60.34
10344368,---,94.97,98.46,97.04,81.71
10344369,---,15.14,50.24,-56.79,54.89
10344370,---,45.58,88.32,-62.33,56.12
10344371,---,-16.61,46.42,9.06,-78.59
10344372,---,26.86,-58.24,49.30,78.74
10344373,---,5.85,-8.06,-14.50,64.90
10344374,---,74.57,90.79,64.78,45.11
10344375,---,-6.18,79.04,-91.17,2.71
10344376,---,-22.17,-44.70,62.24,-72.23
10344377,---,9.26,78.59,-86.32,45.50
10344378,---,86.26,97.68,27.95,86.93
10344379,---,-88.36,-97.58,-58.46,-83.62
10344380,---,-57.35,-70.81,-72.44,-3.54
10344381,---,-83.09,-93.11,-82.83,-71.47
10344382,---,-56.11,-10.31,-66.64,-74.85
10344383,---,-6.97,-50.34,79.11,-57.37
10344384,---,34.69,-14.70,76.62,25.07
10344385,---,78.58,82.78,82.65,66.64
10344386,---,-88.56,-98.09,-87.36,-61.35
10344387,---,56.94,67.60,39.47,59.47
10344388,---,98.74,99.57,98.74,96.06
10344389,---,40.42,-27.01,71.82,73.88
10344390,---,12.98,54.05,7.94,-22.44
10344391,---,66.69,84.25,75.07,29.82
10344392,---,98.95,99.80,87.56,99.54
10344393,---,-20.28,-33.63,69.06,-88.25
10344394,---,4.89,-74.68,86.50,-16.93
10344395,---,16.65,-8.96,71.63,-13.55
10344396,---,-73.53,-60.84,-55.23,-92.80
10344397,---,-48.57,-44.80,-97.00,39.79
10344398,---,21.00,22.02,47.12,-7.85
10344399,---,-57.65,-92.33,24.91,-64.33
10344400,---,88.26,74.06,94.32,96.19
10344401,---,-74.00,-74.84,-53.78,-87.98
10344402,---,-35.20,-66.67,45.22,-61.14
10344403,---,75.24,46.41,63.12,93.76
10344404,---,-34.11,1.07,-72.94,-49.04
10344405,---,-70.39,-76.20,-47.86,-80.36
10344406,---,-69.88,-74.24,-85.20,-46.85
10344407,---,-61.05,-60.51,-30.55,-84.20
10344408,---,-46.51,-74.32,-2.64,-50.46
10344409,---,-71.85,-84.39,-38.68,-78.93
10344410,---,-95.33,-94.71,-98.55,-83.88
10344411,---,17.19,42.86,-14.08,23.11
10344412,---,10.11,47.06,18.05,-31.38
10344413,---,13.28,-33.05,34.82,45.76
10344414,---,-61.54,-95.87,-45.98,27.74
10344415,---,-16.12,19.84,-87.99,36.14
10344416,---,-21.51,-24.09,-43.17,-2.30
10344417,---,-18.23,-30.08,24.20,-40.90
10344418,---,-74.84,-90.68,-42.12,-80.90
10344419,---,68.79,91.77,93.63,-51.46
10344420,---,-31.79,-97.12,15.28,9.33
10344421,---,-24.15,-50.25,37.05,-51.58
10344422,---,14.02,-7.72,60.10,12.12
10344423,---,-18.84,22.74,-20.64,-50.40
10344424,---,-1.80,84.18,-70.73,-33.40
10344425,---,65.90,78.95,43.26,68.54
10344426,---,71.31,75.31,80.90,55.22
10344427,---,86.06,96.14,82.02,64.52
10344428,---,-22.83,-29.13,30.46,-72.01
10344429,---,46.74,75.65,44.62,2.29
10344430,---,-13.19,-2.08,-9.47,-48.10
10344431,---,47.36,86.34,0.34,21.17
10344432,---,-77.24,-98.32,34.12,-97.13
10344433,---,-32.81,-89.21,32.05,6.81
10344434,---,-15.11,67.82,-28.40,-78.22
10344435,---,-56.55,-46.14,-41.38,-79.87
10344436,---,59.87,89.78,59.73,-10.64
10344437,---,-51.76,-50.50,-73.61,-31.65
10344438,---,-40.44,-3.41,-75.90,-59.01
10344439,---,37.11,66.65,61.83,-34.14
10344440,---,96.78,95.49,95.36,98.39
10344441,---,-94.05,-99.35,-68.32,-94.83
10344442,---,93.58,99.41,52.58,91.94
10344443,---,-21.33,54.50,-72.67,-36.51
10344444,---,-20.97,63.31,-32.09,-80.98
10344445,---,25.33,-12.03,15.90,60.26
10344446,---,-73.32,-88.61,-48.49,-72.12
10344447,---,-25.68,-88.96,47.66,22.01
10344448,---,-17.41,14.29,-92.35,-7.47
10344449,---,5.96,-77.90,70.06,33.31
10344450,---,-59.15,-72.56,-44.26,-60.99
10344451,---,-76.46,-89.47,6.06,-96.95
10344452,---,78.30,91.22,61.18,72.35
10344453,---,17.20,-68.96,66.46,46.13
10344454,---,99.89,99.97,99.89,99.83
10344455,---,-67.14,-66.85,-73.52,-60.18
10344456,---,-75.92,-70.65,-76.43,-80.91
10344457,---,-18.81,-2.83,-1.04,-57.55
10344458,---,38.83,18.38,78.49,-0.46
10344459,---,80.46,91.89,71.18,67.19
10344460,---,-35.71,-26.79,-37.50,-43.53
10344461,---,-23.50,-81.66,78.46,-37.80
10344462,---,59.78,4.62,93.20,21.83
10344463,---,-4.99,-74.49,57.64,-1.10
10344464,---,59.04,43.77,79.35,46.02
10344465,---,-72.39,-59.35,-86.87,-68.14
10344466,---,68.67,73.70,59.47,71.54
10344467,---,12.05,55.40,74.01,-81.79
10344468,---,-58.19,-61.13,-97.64,-4.92
10344469,---,14.30,71.21,47.75,-79.85
10344470,---,58.07,-51.25,98.62,48.73
10344471,---,-69.21,-96.83,51.41,-82.79
10344472,---,5.29,-5.72,15.42,19.12
10344473,---,78.60,62.13,65.18,93.55
10344474,---,-37.74,-70.29,-25.11,-27.01
10344475,---,-48.94,-93.07,-28.58,-3.16
10344476,---,8.96,5.54,-23.82,44.49
10344477,---,-79.77,-63.09,-72.58,-94.34
10344478,---,-91.05,-87.72,-95.58,-88.80
10344479,---,22.81,56.09,-8.06,17.60
10344480,---,-13.98,-5.73,-31.49,-12.53
10344481,---,28.21,43.41,70.49,-43.19
10344482,---,-16.23,52.69,-35.40,-61.53
10344483,---,-38.56,-77.92,-1.56,-42.17
10344484,---,-12.17,-60.77,38.27,-3.77
10344485,---,-8.91,-44.00,17.50,-2.80
10344486,---,-11.44,-23.21,-11.99,-1.54
10344487,---,23.91,5.82,27.52,36.08
10344488,---,-86.96,-86.25,-87.19,-87.23
10344489,---,-4.95,34.89,69.94,-91.08
10344490,---,78.18,73.43,76.94,83.47
10344491,---,-41.08,-46.14,-43.22,-32.80
10344492,---,-5.83,69.04,-67.80,-11.33
10344493,---,-66.27,-65.45,2.87,-82.84
10344494,---,57.49,92.77,-25.92,18.85
10344495,---,44.31,32.86,49.96,53.52
10344496,---,-29.21,-63.51,-11.96,-4.77
10344497,---,-94.56,-67.14,-97.22,-96.98
10344498,---,-78.29,-83.38,-48.80,-92.02
10344499,---,24.14,23.56,65.52,-17.34
10344500,---,47.73,88.67,-51.81,50.24
10344501,---,2.62,38.15,-52.97,34.67
10344502,---,43.50,-11.84,-7.81,94.23
10344503,---,57.22,96.73,35.86,6.09
10344504,---,-37.55,28.83,-71.61,-81.22
10344505,---,-48.79,-85.60,-23.65,-16.77
10344506,---,48.68,-1.52,72.12,58.36
10344507,---,95.06,45.98,99.61,97.49
10344508,---,-28.71,-29.16,-14.95,-41.56
10344509,---,-38.89,-75.04,19.82,-47.67
10344510,---,-87.62,-84.10,-79.79,-94.73
10344511,---,-53.25,10.52,-95.94,-38.42
10344512,---,3.70,-68.70,41.54,30.89
10344513,---,-71.31,-78.82,-49.33,-81.05
10344514,---,-24.36,18.85,-63.36,-24.09
10344515,---,-49.28,-74.75,15.01,-72.86
10344516,---,22.90,-30.23,77.57,1.63
10344517,---,-59.53,-40.06,-72.19,-68.03
10344518,---,71.37,95.56,44.29,35.47
10344519,---,-70.92,-95.46,-89.62,33.75
10344520,---,-47.59,-46.87,-68.43,-27.56
10344521,---,67.43,53.72,83.98,51.36
10344522,---,-77.40,-59.18,-54.39,-98.11
10344523,---,-40.06,-77.92,-23.64,-7.16
10344524,---,78.22,-2.64,98.69,62.83
10344525,---,-28.20,-41.87,22.12,-61.48
10344526,---,-66.77,-96.77,-45.49,-49.37
10344527,---,39.41,61.54,-22.13,63.55
10344528,---,48.83,86.22,28.48,22.89
10344529,---,75.08,96.53,-16.52,67.00
10344530,---,71.89,96.66,42.27,35.56
10344531,---,77.72,91.99,85.29,16.74
10344532,---,25.75,70.32,56.74,-59.90
10344533,---,-4.73,-58.31,7.03,39.21
10344534,---,31.66,41.00,48.72,-1.04
10344535,---,0.96,-56.77,61.62,-7.84
10344536,---,-50.90,-74.80,-22.49,-60.62
10344537,---,7.72,-21.90,72.71,-39.27
10344538,---,11.58,-36.30,72.52,-14.72
10344539,---,41.20,73.42,33.98,-3.41
10344540,---,-49.31,-94.79,-2.58,-24.13
10344541,---,52.33,67.64,35.09,50.44
10344542,---,-32.13,-57.55,21.34,-54.80
10344543,---,-26.44,-57.20,-80.07,59.35
10344544,---,-7.15,-73.13,88.19,-59.77
10344545,---,-96.87,-99.09,-96.04,-92.82
10344546,---,42.87,82.05,-43.67,63.89
10344547,---,-24.34,-38.31,11.27,-43.44
10344548,---,-77.83,-62.26,-95.30,-68.05
10344549,---,-39.52,-32.02,-67.90,-23.31
10344550,---,8.17,65.03,-10.41,-31.99
10344551,---,32.16,77.97,-44.11,46.26
10344552,---,48.76,41.31,65.57,37.81
10344553,---,-72.58,-65.13,-73.67,-76.64
10344554,---,42.83,84.05,-36.22,47.19
10344555,---,52.14,44.27,2.68,81.71
10344556,---,-5.43,-88.98,46.00,45.17
10344557,---,44.59,73.28,24.76,10.87
10344558,---,-83.27,-90.49,-83.13,-74.50
10344559,---,-35.18,-52.26,24.18,-68.82
10344560,---,-36.13,-28.25,-65.13,-15.24
10344561,---,-92.17,-97.36,-83.94,-67.71
10344562,---,-81.47,-83.81,-88.62,-71.67
10344563,---,-53.88,-37.37,-89.62,-33.55
10344564,---,99.08,99.22,99.22,97.89
10344565,---,-35.25,-55.49,-12.96,-36.74
10344566,---,-36.11,23.77,-65.76,-57.85
10344567,---,19.61,-34.23,48.46,52.38
10344568,---,-64.73,-88.63,-22.23,-82.28
10344569,---,-65.70,-76.43,12.22,-95.25
10344570,---,-18.12,34.97,-19.92,-62.91
10344571,---,16.87,-62.44,66.22,43.60
10344572,---,-51.76,-97.82,-22.06,34.63
10344573,---,94.87,77.01,99.25,95.39
10344574,---,65.21,94.39,46.59,1.31
10344575,---,8.03,-20.54,78.18,-50.25
10344576,---,13.58,-51.73,38.57,52.15
10344577,---,-95.49,-96.56,-89.11,-97.93
10344578,---,42.46,11.62,90.23,-6.96
10344579,---,-22.35,-4.57,-97.46,29.00
10344580,---,-42.17,-91.91,70.07,-71.18
10344581,---,-44.77,-87.36,47.14,-49.03
10344582,---,-6.44,60.27,4.23,-74.41
10344583,---,-68.75,-71.84,-79.83,-46.64
10344584,---,-92.37,-96.96,-32.51,-94.33
10344585,---,75.57,62.72,90.81,59.99
10344586,---,3.17,11.50,-19.17,20.78
10344587,---,7.04,3.12,17.90,5.46
10344588,---,75.76,95.33,41.94,52.41
10344589,---,82.44,96.64,76.28,41.77
10344590,---,-42.63,-42.92,-16.39,-72.50
10344591,---,-48.60,-76.72,-50.05,-7.68
10344592,---,14.05,27.71,26.16,-13.25
10344593,---,73.81,58.29,94.80,45.45
10344594,---,72.24,75.30,24.40,90.44
10344595,---,-28.90,-26.11,-45.48,-14.48
10344596,---,91.62,97.27,75.28,92.98
10344597,---,23.64,-55.54,50.13,73.58
10344598,---,-16.78,58.55,42.18,-97.52
10344599,---,-73.92,-47.60,-93.19,-77.07
10344600,---,38.42,56.92,8.64,44.49
10344601,---,-8.47,38.92,-47.60,-8.62
10344602,---,-46.96,-97.58,-66.35,9.56
10344603,---,1.16,8.32,9.58,-18.82
10344604,---,-76.13,-10.80,-96.47,-67.33
10344605,---,-5.90,-26.54,-3.26,14.48
10344606,---,-72.53,-94.34,-72.71,-4.97
10344607,---,31.41,13.10,14.97,66.54
10344608,---,-13.15,-49.87,-8.77,22.64
10344609,---,31.98,75.92,-59.68,58.57
10344610,---,-96.15,-99.66,-79.93,-74.97
10344611,---,42.60,30.01,79.15,-5.14
10344612,---,37.88,-47.33,92.29,25.97
10344613,---,-45.72,-61.03,-18.23,-52.78
10344614,---,-1.53,57.18,-10.72,-25.27
10344616,---,-25.47,-9.86,-66.08,-24.11
