Probeset_ID,Gene Symbol,MF SP,Sample_,Sample_,Sample_
10400555,---,-63.64,-77.09,-29.13,-76.43
10400557,---,-29.35,42.09,-60.45,-63.12
10400559,---,56.60,87.70,9.85,42.06
10400562,---,-26.15,-0.05,-42.06,-39.55
10400564,Fscb,-28.11,-12.28,-33.71,-47.63
10400570,---,66.75,85.66,33.36,63.36
10400572,Klhl28,37.84,27.12,35.64,49.13
10400581,Fkbp3 or Prpf39,-88.57,-97.23,-77.03,-72.29
10400589,Mis18bp1,-41.44,-61.22,-30.54,-38.38
10400605,Rpl10l,-58.40,-41.17,-79.50,-50.74
10400607,Mdga2,-28.86,-12.17,-80.38,-27.32
10400609,Mdga2,-61.75,-22.39,-95.79,-67.61
10400628,---,22.96,42.52,47.21,-21.24
10400630,---,-6.69,53.06,-70.98,15.22
10400633,---,-9.56,5.58,-29.54,-10.55
10400635,Rps29,-41.23,-60.59,-20.70,-40.79
10400639,Rpl36al or Rpl36a or 1110034A24Rik,-88.47,-95.53,-75.58,-88.57
10400642,1110034A24Rik or 9330151L19Rik,-8.74,42.06,-48.33,-13.48
10400649,Pole2,-27.22,-29.23,-32.65,-18.31
10400668,Nemf,-5.40,-44.33,11.38,25.84
10400704,Rn7s1 or Rn7s2,-10.64,-0.44,30.81,-63.38
10400706,Arf6,31.31,56.76,-4.45,37.27
10400708,---,40.11,71.85,-11.09,50.77
10400710,Mettl21d,-71.57,-89.61,-54.75,-60.52
10400718,Sos2,22.20,-17.97,67.09,11.32
10400740,---,48.84,59.36,33.02,52.44
10400742,L2hgdh,-71.28,-63.89,-90.71,-51.36
10400748,Cdkl1,-68.94,-45.03,-93.79,-61.54
10400760,Mir681,64.87,88.75,-6.18,69.40
10400762,Map4k5,-12.44,-40.84,6.98,-6.98
10400795,Sav1,33.00,41.84,24.96,32.27
10400803,---,49.38,37.74,53.25,54.39
10400805,Nin,54.51,51.68,65.31,45.00
10400844,Pygl,43.02,33.23,47.20,48.37
10400866,Trim9,-38.51,-13.19,-52.75,-68.03
10400883,Timm9,-73.83,-85.72,-67.03,-65.97
10400892,---,-90.20,-83.56,-95.36,-89.06
10400894,Gpr135,-29.52,-46.51,-49.06,1.37
10400896,2810055F11Rik,-77.23,-85.40,-79.99,-65.29
10400904,4930403N07Rik,-45.02,-29.91,-38.45,-69.73
10400926,Rtn1,-39.36,-35.18,-37.65,-46.03
10400941,Dhrs7,-11.46,-53.81,25.39,-2.49
10400948,4930447C04Rik,-65.09,-70.61,-40.64,-87.48
10400967,Six1,-46.81,-46.81,-56.83,-39.36
10400971,Six4,-52.14,-20.96,-70.52,-78.33
10400975,Trmt5,-58.00,-71.24,-48.43,-53.68
10400981,D830013O20Rik,-3.87,21.86,-28.71,5.86
10400984,Tmem30b,-55.29,-28.42,-73.51,-73.14
10400989,Kcnh5,-33.54,-23.48,-29.14,-52.02
10401002,Gphb5,21.15,60.45,-61.39,59.01
10401007,Ppp2r5e,-47.71,-81.11,20.66,-44.22
10401023,Wdr89 or Rplp2-ps1 or Rplp2,-60.63,-46.32,-62.94,-71.74
10401028,Sgpp1,20.19,-6.25,48.57,24.14
10401035,Esr2,-46.00,-1.96,-57.31,-78.33
10401050,---,12.98,5.59,23.20,10.83
10401052,Tex21,-33.49,-17.85,-66.39,-31.98
10401063,Zbtb25,-2.73,-19.00,10.13,0.23
10401068,Spnb1,-49.50,-29.22,-61.68,-62.43
10401109,Gpx2,-61.45,-89.83,-43.49,-40.68
10401114,Rab15,-71.69,-62.59,-83.11,-68.67
10401128,Max,-55.18,-73.68,-24.36,-57.25
10401136,---,-61.82,-48.28,-63.37,-73.25
10401138,Atp6v1d,-46.82,-83.97,9.95,-48.46
10401149,Plek2,-60.42,-57.24,-45.76,-79.53
10401160,Tmem229b,55.92,28.48,71.22,67.42
10401166,Pigh or Plekhh1,46.24,-12.76,72.31,61.61
10401172,Vti1b or Arg2,-61.16,-72.88,-41.92,-68.07
10401181,Rdh11,-84.51,-86.68,-78.82,-87.25
10401192,Zfyve26,72.36,78.84,67.88,70.44
10401235,---,26.48,79.07,-38.10,23.15
10401238,Zfp36l1,72.56,66.95,94.04,42.22
10401244,Actn1,92.97,93.03,93.82,91.96
10401267,Dcaf5,44.93,34.51,55.67,44.50
10401278,Erh,-91.22,-97.41,-68.88,-93.19
10401283,0610009B14Rik,27.90,76.22,-7.42,-8.40
10401286,Gm1568,-9.16,88.67,-89.76,-36.36
10401289,Slc10a1,-14.63,-17.45,-12.74,-13.63
10401296,Slc8a3,-44.08,-24.50,-87.28,-27.07
10401309,Cox16,-5.00,-5.62,-21.96,11.52
10401317,Gm4787,73.98,81.85,62.15,74.74
10401320,Adam4,87.81,83.81,79.42,95.25
10401322,Synj2bp or Gm20354,-73.67,-82.74,-70.48,-62.31
10401330,Adam21,-12.86,65.23,-87.64,-5.07
10401335,Med6,-75.26,-86.24,-54.52,-76.21
10401343,Map3k9,-71.28,-59.58,-83.40,-69.32
10401359,Dpf3,-78.14,-65.40,-91.76,-73.02
10401365,Zfyve1,57.98,52.43,60.03,60.81
10401382,Numb,-93.03,-99.05,-80.96,-88.96
10401398,2410016O06Rik,-19.16,-16.20,-60.03,17.68
10401416,2410016O06Rik,20.71,70.47,-22.01,-5.07
10401418,Acot4,62.49,79.89,34.11,54.83
10401420,---,-26.86,-71.60,-1.42,-5.31
10401422,Pnma1,-25.99,-16.68,-5.81,-63.53
10401428,C130039O16Rik,-0.24,12.64,22.15,-28.31
10401441,C130039O16Rik or LOC100047429 or Atp5o,-64.79,-68.06,-41.31,-80.29
10401443,Coq6 or Fam161b,-80.21,-91.26,-90.14,-50.80
10401454,Entpd5,-96.54,-98.25,-94.15,-96.61
10401473,Aldh6a1 or 2900006K08Rik,-28.80,-49.10,-10.28,-24.02
10401488,Abcd4,6.74,2.54,16.32,1.46
10401511,Tmem90a,18.53,48.55,-24.94,34.01
10401519,Npc2,37.17,13.10,57.60,38.26
10401527,Ltbp2,-40.48,-10.76,-82.22,-45.73
10401564,1110018G07Rik,-6.86,-41.62,28.81,-6.73
10401586,Prox2,-1.02,-26.07,-31.15,63.41
10401595,Rps6kl1,-11.16,7.11,-34.20,-7.42
10401607,Pgf,-31.79,-28.66,-16.29,-55.12
10401616,Mlh3,47.19,11.35,64.67,64.35
10401630,Acyp1,-77.01,-64.69,-85.32,-79.51
10401637,Nek9,14.83,-32.98,36.40,30.05
10401661,Tmed10,-28.69,-45.99,-35.92,-4.73
10401665,---,73.34,71.82,76.27,70.77
10401667,0610007P14Rik,-81.97,-87.59,-74.82,-82.69
10401673,Tgfb3,-75.99,-67.32,-80.66,-80.16
10401684,Angel1,-77.88,-65.57,-90.79,-72.46
10401695,Rpl21,-10.64,-0.44,30.81,-63.38
10401698,6430527G18Rik,-50.00,-58.34,-31.28,-55.15
10401702,Zdhhc22,-24.51,-6.63,-34.40,-43.13
10401705,Zdhhc22,-17.78,-7.52,-25.36,-27.60
10401708,Ngb,-43.96,-16.31,-79.24,-46.81
10401713,Pomt2 or Gstz1,-48.80,-41.43,-60.83,-45.44
10401737,Tmed8,-54.87,-54.35,-50.05,-60.65
10401743,4933437F05Rik,-24.53,-17.63,-54.74,-10.02
10401753,Vipar,81.62,66.04,92.42,75.69
10401774,Ism2,-1.89,66.45,-94.34,61.43
10401781,Sptlc2,-35.00,-66.42,-0.61,-28.29
10401795,Alkbh1 or Nrp,81.91,78.56,92.82,63.40
10401803,Mir3068,93.42,86.93,98.88,89.55
10401805,Snw1,-50.84,-61.86,-32.61,-53.92
10401820,Gm16381,-81.61,-86.17,-79.92,-77.20
10401822,BB287469 or Gm4027 or Gm5662,-10.64,-0.44,30.81,-63.38
10401824,Oog1 or Gm10436 or Gm13023 or C87977 or Gm2042,-10.64,-0.44,30.81,-63.38
10401829,Gm8300 or Gm5662 or Gm2022 or Gm2016,-10.64,-0.44,30.81,-63.38
10401831,Gm5662 or Gm2016,-35.81,-23.55,-17.63,-91.22
10401834,Gm5039,-45.01,11.04,-58.92,-84.00
10401837,Gm5039,41.50,76.58,73.07,-49.80
10401841,Dio2,-48.33,-26.24,-90.97,-32.30
10401852,4930534B04Rik,-22.45,-25.70,-13.00,-28.70
10401882,Gtf2a1,-9.41,-26.02,9.08,-9.57
10401891,Ston2,93.08,91.93,95.34,90.84
10401900,Sel1l,21.76,1.69,38.59,30.74
10401924,Rpl31,-10.64,-0.44,30.81,-63.38
10401926,---,-54.05,-88.25,13.62,-67.36
10401931,---,-64.08,-55.77,-60.16,-75.69
10401933,---,-34.82,-18.59,-56.00,-40.39
10401935,BC005685,-47.56,-54.21,-45.73,-43.73
10401937,BC005685,-10.64,-0.44,30.81,-63.38
10401939,Lysmd1,-41.73,-47.44,-14.77,-59.71
10401944,---,59.46,79.79,24.92,62.83
10401948,---,70.25,84.97,-4.75,80.06
10401950,1700019M22Rik,-21.71,-12.33,-26.83,-28.73
10401956,---,-12.87,-6.84,-8.25,-31.72
10401958,Naca,-10.64,-0.44,30.81,-63.38
10401961,---,-19.57,-27.26,-13.89,-19.24
10401965,---,-21.54,-22.27,8.83,-49.27
10401968,Galc,93.16,92.21,94.50,92.55
10401987,Kcnk10,-56.47,-17.34,-88.62,-71.87
10401997,Ptpn21,-65.29,-41.26,-75.29,-79.40
10402020,Eml5,-29.13,-27.86,-24.16,-35.68
10402061,Eml5,-27.35,-27.11,-27.53,-27.49
10402063,Foxn3,-0.96,-23.90,40.42,-12.36
10402066,Foxn3,81.49,78.84,89.92,72.69
10402073,2610021K21Rik,-47.42,-36.38,-62.96,-45.01
10402080,BC002230,15.99,3.04,48.15,-3.65
10402096,Ttc7b,-32.95,-34.41,-21.36,-41.11
10402117,Rps6ka5,29.12,4.56,44.27,34.66
10402136,Gpr68,-25.44,-18.14,-31.27,-31.11
10402140,Gpr68,-9.76,10.72,-41.80,-0.04
10402142,Ccdc88c,-71.87,-55.02,-88.30,-70.17
10402179,Smek1,21.02,-16.52,57.70,17.25
10402195,Tc2n,8.86,-1.26,22.19,10.26
10402211,Fbln5,-67.12,-52.64,-66.26,-84.50
10402225,Trip11,50.37,30.12,72.11,43.54
10402249,Atxn3,43.94,6.25,71.75,40.78
10402262,Gm2695,-10.42,-20.80,20.36,-30.54
10402266,---,25.11,52.52,44.18,-18.92
10402268,Lgmn,96.21,94.00,97.51,97.41
10402283,Itpk1,73.69,64.41,80.60,74.26
10402294,Moap1 or AK010878 or Gm20604,-51.21,-74.36,-0.88,-68.39
10402302,Btbd7,-43.39,-77.19,3.04,-38.38
10402314,Rps2,-10.64,-0.44,30.81,-63.38
10402316,Rpl29,-10.64,-0.44,30.81,-63.38
10402318,Prima1,12.06,57.26,-2.47,-20.25
10402325,Asb2,78.81,74.94,85.79,80.62
10402334,---,60.43,73.70,61.34,40.24
10402336,Ddx24,10.53,-58.34,77.98,4.54
10402347,Ifi27l2a or Ifi27l2b,36.78,20.92,40.38,47.10
10402353,Ifi27l2b,-28.74,-14.63,-44.34,-33.18
10402360,Serpina10,-20.32,-10.16,-38.62,-20.74
10402368,Serpina6,-13.32,-6.92,-27.02,-14.36
10402378,Gm46,-12.37,34.38,-62.14,-6.26
10402383,Serpina1f,-50.82,-29.92,-59.41,-65.59
10402390,Serpina1b,-32.77,-41.27,-21.49,-41.10
10402394,Serpina1d,-35.87,-29.71,-30.10,-51.64
10402399,Serpina1a or Serpina1c,-54.22,-37.18,-74.95,-56.56
10402406,Serpina1c,-61.27,-88.93,-46.88,-48.21
10402409,Serpina1e or Serpina1a or Serpina1c,-10.64,-0.44,30.81,-63.38
10402415,Serpina11,-19.09,-4.75,-57.20,-17.71
10402422,Serpina9,-60.86,-43.93,-66.65,-73.04
10402428,Serpina12,-42.73,-36.01,-47.16,-45.37
10402435,Serpina3c,-24.54,-26.90,-18.30,-30.19
10402440,Gsc,1.85,42.05,22.34,-46.16
10402444,Dicer1,-33.87,-55.86,1.41,-41.58
10402473,Clmn,-66.28,-44.79,-64.28,-91.50
10402490,4831426I19Rik,-75.70,-59.29,-87.73,-80.37
10402512,Scarna13 or Mir3069,-0.86,-1.07,8.18,-3.51
10402514,Tcl1,-24.21,-3.66,-39.14,-68.31
10402519,Atg2b,21.34,5.56,44.32,17.59
10402542,Atg2b,18.70,16.55,18.00,21.58
10402551,---,-84.64,-96.27,-93.21,-29.57
10402554,Bcl11b,-56.12,-33.04,-94.38,-39.84
10402560,A130014H13Rik,-33.83,-27.51,-23.25,-58.36
10402564,Setd3,-93.34,-96.93,-88.29,-93.10
10402570,Gm10427,8.47,62.78,-32.60,-6.05
10402572,Ccdc85c,-5.90,39.96,-54.49,3.48
10402575,Degs2,-38.61,-6.71,-77.52,-65.12
10402579,Slc25a29,-7.33,48.37,-47.94,-13.52
10402585,Wars,-72.97,-84.01,-60.39,-68.79
10402598,Begain,-51.21,-18.01,-91.64,-39.44
10402604,---,-26.95,-27.03,-23.91,-30.43
10402606,Rtl1 or 6430411K18Rik or Mir431,-31.41,-42.76,-32.38,-21.71
10402608,1700001K19Rik,54.77,80.95,3.39,54.77
10402615,Hsp90aa1,-10.64,-0.44,30.81,-63.38
10402630,Stk30,-18.27,-4.72,-24.05,-30.90
10402648,Brp44l,-79.54,-91.66,-65.00,-78.38
10402650,Cinp or LOC640972,-29.68,-32.65,-21.99,-34.24
10402659,Ankrd9,-24.88,-8.44,-30.00,-39.27
10402665,Cdc42bpb,42.26,35.55,53.31,38.18
10402703,1200009I06Rik,76.10,90.46,70.43,42.01
10402705,Gm266,-43.08,-29.95,-66.14,-33.58
10402708,Ckb,24.48,9.59,37.80,22.72
10402715,Bag5,-81.31,-93.19,-64.30,-77.51
10402721,Xrcc3,8.86,62.24,-56.66,26.42
10402730,Ppp1r13b,68.74,48.99,86.60,67.78
10402750,Hmgb1,-10.64,-0.44,30.81,-63.38
10402752,2010107E04Rik,-95.49,-98.43,-88.46,-95.64
10402757,A730018C14Rik,40.57,69.33,-24.25,60.30
10402761,Tmem179,-21.23,-11.20,-32.71,-24.00
10402766,Akt1,46.89,51.76,36.55,53.58
10402783,Ahnak2,-52.92,-25.17,-78.13,-66.07
10402787,Ahnak2 or LOC100047183,-84.54,-79.56,-98.46,-60.41
10402795,Cdca4,-54.46,-43.52,-48.26,-72.36
10402800,Gpr132,-26.60,-19.47,-79.47,-10.01
10402808,Jag2,-49.62,-14.48,-55.97,-87.10
10402835,Nudt14,-83.51,-81.11,-93.95,-70.39
10402841,Brf1,52.71,52.16,51.22,54.37
10402864,Ighg or Ighm,-23.81,-13.92,-34.59,-26.85
10402981,---,24.42,44.65,10.95,16.55
10402986,---,-37.57,-11.64,-88.94,-41.74
10402988,---,-29.34,46.70,-87.45,-43.39
10402991,Igh-VX24,-6.86,20.89,-42.22,-19.67
10402994,---,35.21,80.73,-7.73,-1.24
10402997,---,-10.18,23.79,-46.64,-5.94
10403000,---,-20.86,-27.64,-26.74,-9.68
10403003,---,-27.11,-6.58,-45.34,-49.46
10403006,---,-41.30,-25.64,-47.62,-56.27
10403009,Ighg,-45.66,-21.87,-24.66,-97.18
10403011,---,-38.61,-31.29,-45.85,-40.07
10403013,---,-9.61,-0.54,-16.40,-16.92
10403015,Ighg3,-19.07,-17.48,-34.76,-12.45
10403018,Ighg3,-33.01,-19.61,-15.73,-72.87
10403021,---,-30.83,-49.08,-20.12,-29.60
10403023,---,-32.64,-30.11,-40.59,-27.76
10403025,LOC636067,-12.92,-0.64,-15.33,-28.12
10403028,---,-16.56,-17.93,-11.75,-22.97
10403031,V165-D-J-C mu,-81.79,-76.60,-94.08,-68.02
10403034,---,-24.86,-19.31,-29.17,-27.83
10403036,---,-61.51,-32.32,-99.04,-41.11
10403038,---,-10.64,-0.44,30.81,-63.38
10403041,---,-5.02,45.99,-48.75,-3.33
10403043,Ighv1-72 or Ighm,-44.83,-9.79,-52.92,-81.22
10403046,Ighg3,-52.84,-43.44,-35.35,-83.45
10403048,Ighv1-72,-10.64,-0.44,30.81,-63.38
10403052,---,-80.82,-78.79,-89.31,-69.68
10403054,---,-3.54,17.84,64.90,-76.45
10403057,---,-53.62,-14.11,-90.96,-74.85
10403060,Ighv1-72,-1.23,27.49,54.10,-62.54
10403063,---,-7.89,8.42,38.76,-64.81
10403066,---,-13.61,-40.73,-5.27,-6.16
10403069,Ighm,-60.46,-41.66,-68.30,-75.00
10403071,---,-8.07,7.24,-70.44,50.82
10403073,Ighg,-45.55,-49.45,-24.98,-76.68
10403076,---,-46.90,-44.11,-24.46,-64.78
10403079,---,-13.35,-7.90,8.54,-58.06
10403081,Wdr60,-26.27,-19.10,-16.72,-43.10
10403108,Hmgn2 or Gm7931 or Gm9525 or Gm6750 or Gm6594,-31.77,-72.93,11.88,-16.52
10403110,Gm10421,-5.53,63.60,-49.94,-23.71
10403112,Dnahc11 or Cdca7l,-53.85,-33.57,-63.97,-67.07
10403193,Sp4,-1.86,-6.09,18.62,-13.90
10403202,Abcb5,-44.77,-8.16,-77.54,-53.25
10403220,Abcb5,-23.70,-9.53,-17.35,-51.44
10403229,Itgb8,-89.46,-77.54,-97.17,-89.13
10403244,---,89.05,91.30,95.80,66.17
10403246,---,21.43,75.16,-34.77,8.95
10403248,Speer6-ps1,-72.71,-90.77,-63.63,-56.42
10403253,Rps4x,-60.48,-67.27,-48.79,-63.30
10403255,---,20.08,59.45,-13.45,2.81
10403258,Gdi2 or BC016423,55.75,27.47,74.33,61.22
10403273,Asb13,55.56,64.72,42.62,58.39
10403281,Calm4,-39.73,-78.98,-51.28,-10.56
10403283,Calm5,-23.61,-7.22,-86.56,-10.37
10403285,Tubal3,-29.77,-18.32,-46.00,-30.63
10403291,Akr1c14,-64.99,-53.43,-64.26,-79.80
10403303,Akr1c13,-12.81,-17.33,-3.70,-19.83
10403312,Akr1c19,-46.90,-16.76,-60.63,-90.19
10403322,Akr1c6,-58.51,-76.97,-39.05,-59.36
10403333,Akr1c21,-26.45,-40.82,-12.36,-35.81
10403346,Rpl29,-10.64,-0.44,30.81,-63.38
10403348,---,48.19,79.38,-6.55,46.98
10403352,Klf6,79.36,19.27,99.83,55.74
10403361,Pitrm1,-45.66,-51.60,-42.27,-42.54
10403392,---,-28.58,-15.76,-9.27,-60.43
10403394,---,-20.69,-14.87,-73.26,34.42
10403396,Adarb2,-25.71,-8.61,-33.25,-49.28
10403413,Idi1 or Gm13502,-58.73,-77.05,-31.52,-63.10
10403420,Idi2,-19.75,6.46,-26.69,-41.25
10403428,Larp4b,45.82,26.61,61.26,49.02
10403453,Dip2c,85.53,89.80,66.84,91.54
10403455,Dip2c,88.89,84.85,94.43,88.47
10403462,Dip2c,97.78,97.74,97.70,97.96
10403464,Dip2c,90.43,73.74,98.68,87.21
10403466,Dip2c,96.69,92.80,99.08,96.34
10403495,Zp4-ps,-7.85,59.05,-48.47,-19.51
10403508,Rpl21,-10.64,-0.44,30.81,-63.38
10403511,Heatr1,3.06,-18.60,25.58,7.05
10403558,Ero1lb,-19.49,-26.81,-11.45,-21.60
10403577,---,44.18,68.56,15.12,35.08
10403579,Prl2c5 or Prl2c2,-31.80,-14.33,-67.95,-31.34
10403584,Nid1,-67.46,-59.32,-83.58,-61.02
10403604,Lyst,-24.66,-30.37,-20.34,-23.05
10403658,Gng4,-34.18,-16.25,-67.49,-28.61
10403664,B3galnt2 or Tbce,-57.97,-60.25,-61.09,-50.55
10403680,Arid4b,-32.69,-65.18,6.00,-31.92
10403706,Psma2,-78.81,-90.81,-58.53,-75.02
10403716,AW209491,-63.88,-25.86,-74.17,-80.72
10403722,---,-2.75,30.61,9.30,-28.06
10403727,Gli3,-84.71,-78.08,-94.14,-76.20
10403743,Inhba,-68.08,-75.74,-48.48,-80.93
10403748,---,63.38,85.81,19.94,62.86
10403750,2810021B07Rik or Gm7102,93.55,89.41,78.79,99.21
10403754,Gpank1,-40.45,-61.19,-45.40,-11.17
10403756,1600012F09Rik,-59.44,-75.71,-55.43,-42.48
10403761,---,-33.43,-13.03,-13.71,-68.40
10403765,Vps41,91.07,78.52,95.42,93.10
10403796,Amph,-71.41,-66.16,-56.20,-88.31
10403816,---,-62.45,-52.85,-76.27,-60.57
10403821,---,-72.36,-68.04,-56.10,-90.87
10403825,---,-47.77,-20.79,-74.50,-67.88
10403834,Sfrp4,-60.67,-81.29,-69.95,-36.49
10403842,Elmo1,93.69,89.62,92.72,97.19
10403868,---,-79.94,-95.38,-74.85,-55.42
10403871,Aoah,57.34,54.53,56.50,60.67
10403897,---,66.61,76.01,60.18,59.28
10403899,Olfr263,-7.26,41.35,-15.19,-27.91
10403901,Olfr263,-49.12,-70.35,-50.99,-30.05
10403903,Trim27,-23.62,-55.91,-5.69,-11.17
10403911,Gpx6,-33.15,-24.99,-44.93,-32.35
10403917,Olfr1367,9.06,-31.60,46.79,23.95
10403919,Zscan12,1.21,4.30,-14.04,16.34
10403925,---,74.16,89.21,60.36,59.32
10403929,Zkscan4,69.92,63.59,73.61,73.15
10403934,Isca1,-60.49,-77.60,-38.02,-56.46
10403936,Olfr1359 or Olfr1360,-8.17,11.46,-52.34,27.96
10403938,Hist1h2ao or Hist1h2ai or Hist1h2ab or Hist1h2ap or Hist1h2an or Hist1h2ah or Hist1h2ag or Hist1h2ae or Hist1h2ad or Hist1h2ac,-8.67,-35.07,16.22,-7.40
10403941,Hist1h3h or Hist1h3a or Hist1h3i or Hist1h3g or Hist1h3b or Hist2h3b or Hist1h3e or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c2 or Hist2h3c1,-14.22,-43.62,17.29,-20.53
10403943,Hist1h2bm,-12.15,-21.93,-6.45,-8.69
10403945,Hist1h4j or Hist1h4m,-15.49,-17.48,-28.05,-2.61
10403948,Hist1h2bn or Hist1h2bl or Hist1h2bj or Hist1h2bf or Hist1h2be or Hist1h2br or Hist1h2bq or Hist1h2bg or Hist1h2bc or Hist1h2bp,14.49,-8.42,38.50,14.80
10403951,Hist1h2bp,0.05,-22.00,4.14,35.74
10403955,Hist1h2ao or Hist1h2ap or Hist1h2ai or Hist1h2ab or Hist1h2an or Hist1h2ah or Hist1h2ag or Hist1h2ae or Hist1h2ad or Hist1h2ac,-10.64,-0.44,30.81,-63.38
10403957,Hist1h4m or Hist1h4n or Hist1h4i or Hist1h4h or Hist1h4b,-48.06,-73.75,-25.89,-44.84
10403959,Hist1h2br or Hist1h2bq or Hist1h2bn or Hist1h2bl or Hist1h2bj or Hist1h2bf or Hist1h2bc or Hist1h2bg or Hist1h2be,-0.70,18.96,61.65,-70.11
10403964,Zfp184,-49.26,-25.41,-60.48,-64.62
10403973,Pom121l2,22.15,10.15,46.33,4.61
10403975,Gm11292,-0.76,46.33,-8.75,-29.63
10403978,Hist1h2bk or Hist1h2br or Hist1h2bq or Hist1h2bn or Hist1h2bl or Hist1h2bj or Hist1h2bf or Hist1h2bg or Hist1h2be or Hist1h2bc,-10.64,-0.44,30.81,-63.38
10403980,Hist1h2bj or Hist1h2bn or Hist1h2bl or Hist1h2bf or Hist1h2br or Hist1h2bq or Hist1h2bc or Hist1h2bg or Hist1h2be,-10.64,-0.44,30.81,-63.38
10403982,Vmn1r188,-9.56,-5.98,-6.56,-18.26
10403984,Vmn1r194,52.72,67.58,35.84,49.39
10403986,Vmn1r195,-0.05,66.04,-12.76,-35.09
10403988,Vmn1r196 or Vmn1r189 or Vmn1r214 or Vmn1r221 or Vmn1r203 or Vmn1r219 or Vmn1r188 or Vmn1r191,-16.33,-5.81,-20.81,-27.45
10403990,Vmn1r197,-60.16,-25.06,-77.77,-81.59
10403992,Vmn1r198,-36.29,24.35,-62.58,-81.20
10403994,Vmn1r199,6.75,60.24,-3.29,-17.65
10403996,Vmn1r200,-18.29,-25.88,-35.90,-5.04
10403998,Vmn1r-ps103,-20.56,-31.77,-14.71,-17.94
10404000,Vmn1r201,-18.81,-18.87,-4.06,-39.02
10404002,Vmn1r203,-51.31,-81.70,-24.34,-53.17
10404004,Vmn1r204 or Vmn1r193 or Vmn1r223,-4.98,14.55,-11.07,-10.20
10404006,---,-9.53,24.84,26.32,-74.98
10404008,Vmn1r213,-0.27,41.12,46.15,-57.76
10404010,Vmn1r214,-16.72,-1.09,-26.73,-32.85
10404012,Vmn1r215,-5.28,19.59,-35.48,7.64
10404014,Vmn1r216,-42.63,-40.49,-32.94,-55.36
10404016,Vmn1r218,-9.74,-2.26,5.97,-41.84
10404018,Vmn1r219,-0.76,-1.63,58.13,-37.32
10404020,Vmn1r221 or Vmn1r189 or Vmn1r-ps103,-2.00,22.61,50.38,-64.03
10404022,Vmn1r223 or Vmn1r204,7.97,41.89,62.59,-65.01
10404024,Hist1h4h,-20.49,-34.39,-14.87,-13.43
10404026,Hist1h2af or Hist1h2ad or Hist1h2ao or Hist1h2ai or Hist1h2ab or Hist1h2ap or Hist1h2an or Hist1h2ah or Hist1h2ag or Hist1h2ae or Hist1h2ac,-10.64,-0.44,30.81,-63.38
10404028,Hist1h3g or Hist1h3a or Hist1h3i or Hist1h3h or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c2 or Hist2h3c1,-10.64,-0.44,30.81,-63.38
10404030,Hist1h3f or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist2h3c2 or Hist2h3c1,-48.73,-34.58,-39.02,-71.65
10404033,Hist1h1d,74.66,-32.82,98.04,15.78
10404036,Hist1h2bg or Hist1h2be or Hist1h2bc,98.79,95.08,99.46,99.82
10404038,Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c2 or Hist2h3c1 or Hist1h2ao or Hist1h2ai or Hist1h2ab or Hist1h2ap or Hist1h2an or Hist1h2ah or Hist1h2ag or Hist1h2ae or Hist1h2ad or Hist1h2ac,92.44,34.96,98.45,93.61
10404045,Hist1h2ao or Hist1h2ai or Hist1h2ab or Hist1h2ap or Hist1h2an or Hist1h2ah or Hist1h2ag or Hist1h2ae or Hist1h2ad or Hist1h2ac,-10.64,-0.44,30.81,-63.38
10404049,Hist1h3d or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3c or Hist1h3f or Hist2h3c2 or Hist2h3c1 or Hist1h3h or Hist1h3i or Hist1h3a or Hist1h3g,-10.64,-0.44,30.81,-63.38
10404051,Hist1h4d,-57.39,-84.90,-31.05,-48.10
10404053,Hist1h2bc or Hist1h2bg or Hist1h2be,-21.75,-72.36,31.01,-23.55
10404055,Hist1h1t,-11.67,-6.19,6.67,-36.52
10404059,Hist1h1c,83.23,50.80,99.25,73.58
10404061,Hist1h2bb,-23.67,-47.27,-16.95,-14.06
10404063,Hist1h2ab or Hist1h2ao or Hist1h2ai or Hist1h2ap or Hist1h2an or Hist1h2ah or Hist1h2ag or Hist1h2ae or Hist1h2ad or Hist1h2ac,-34.70,-96.86,-0.20,-30.88
10404065,Hist1h3b or Hist1h3c or Hist2h3b or Hist1h3e or Hist1h3d or Hist1h3f or Hist2h3c2 or Hist2h3c1 or Hist1h3h or Hist1h3a or Hist1h3i or Hist1h3g,-10.64,-0.44,30.81,-63.38
10404067,Hist1h4b or Hist1h4a or Hist1h4h or Hist1h4m or Hist1h4n,-10.64,-0.44,30.81,-63.38
10404069,Hist1h1a,-39.82,-69.71,-18.62,-51.83
10404071,Trim38,-24.51,-4.44,-41.46,-70.17
10404077,Slc17a2,-48.98,-21.82,-91.99,-39.76
10404097,Slc17a3,-26.57,-10.48,-42.59,-38.34
10404113,Slc17a1,-20.82,-10.03,-54.68,-13.29
10404127,Hist1h2aa,-43.83,-66.63,-28.38,-39.45
10404129,Lrrc16a or 4933427I18Rik,-14.68,-10.31,-65.84,26.64
10404132,Cmah,-41.07,-44.64,-50.63,-30.00
