Probeset_ID,Gene Symbol,DCLuLN CD103+,Sample_,Sample_,Sample_
10397784,D130020L05Rik or Smek1,88.65,88.09,83.92,93.12
10397786,Kif4-ps,-18.32,30.59,-60.44,-15.41
10397788,Kif4-ps,62.94,87.69,-64.56,89.89
10397790,---,57.02,93.98,32.30,-24.30
10397792,Catsperb,-22.21,-31.02,-29.90,-11.68
10397818,Cpsf2,-63.79,-73.14,-61.70,-55.48
10397835,Slc24a4,-21.41,-27.55,-37.12,-11.37
10397853,Rin3,-3.83,5.28,-10.39,-4.99
10397866,Golga5,3.11,-64.14,62.64,6.89
10397882,Chga,-47.22,-30.84,-63.75,-49.13
10397891,D230037D09Rik,-94.75,-98.56,-92.67,-88.89
10397895,Ubr7 or Moap1 or Gm20604 or AK010878,-49.44,-58.30,-42.34,-47.09
10397907,Cox8c,2.21,28.68,-9.42,-1.63
10397912,Unc79,-32.34,-26.21,-72.04,-15.69
10397962,Fam181a,73.72,78.08,36.84,86.82
10397966,Otub2,-83.72,-69.10,-92.93,-83.94
10397975,Ifi27l1,-68.14,-77.25,-58.48,-64.97
10397984,Ppp4r4,-66.53,-71.12,-34.82,-96.61
10398011,Serpina4-ps1,-44.13,-88.15,-33.39,-15.38
10398019,Serpina5,-35.22,-10.25,-85.82,-33.66
10398025,Serpina3a,21.21,57.22,-12.40,24.19
10398032,Serpina3b,-17.68,-5.49,-34.31,-26.70
10398039,Serpina3f or Serpina3g,-10.80,-16.63,-6.09,-9.53
10398052,Serpina3h or Serpina3i or Serpina3g,-16.54,-20.48,-18.58,-10.71
10398060,Serpina3k,-17.18,-15.28,-30.52,-10.79
10398069,Serpina3m,-46.34,-29.49,-73.97,-39.84
10398075,Serpina3n,-34.22,-44.32,-37.65,-26.97
10398080,---,15.35,-27.29,42.05,28.70
10398082,---,41.39,59.98,-1.12,54.31
10398085,Glrx5,-97.44,-98.37,-97.72,-95.80
10398091,Tcl1b2,-33.27,-14.28,-51.23,-45.09
10398095,Tcl1b1,-16.85,-20.01,-22.07,-10.74
10398100,Tcl1b5,-28.71,-43.22,-39.64,-7.92
10398105,Tcl1b3 or LOC100041483,-47.08,-39.26,-48.82,-55.46
10398111,Tcl1b4,-11.59,-14.86,-16.74,-6.27
10398117,Bdkrb2,95.55,93.76,97.53,94.58
10398121,Bdkrb1,-0.78,22.42,-21.69,27.70
10398124,4933433P14Rik,-59.89,-84.52,-31.11,-49.10
10398130,Ak7,-35.96,-11.49,-77.15,-38.56
10398147,Papola,-52.69,8.58,-51.16,-84.06
10398173,Vrk1,-24.51,-35.58,-18.03,-19.18
10398193,---,28.28,52.23,-24.01,55.74
10398195,Ccnk,-18.44,-2.53,-23.12,-29.48
10398211,Hhipl1,-2.08,16.68,-26.59,20.38
10398224,Cyp46a1,-22.80,-22.63,-39.57,-12.46
10398240,Eml1,-53.24,-56.29,-51.21,-52.23
10398267,Evl,3.86,8.79,10.06,-4.35
10398286,Mir342,-13.01,-2.52,-29.61,-13.19
10398288,Yy1,37.05,27.88,50.41,33.61
10398297,Mir345,43.73,48.67,33.53,47.27
10398299,Slc25a47,-6.52,-6.47,-16.17,-2.60
10398306,Wdr25,-4.82,-56.57,58.20,-13.43
10398308,Wdr25,16.30,62.91,-12.88,-7.37
10398315,---,67.03,82.66,20.31,75.24
10398317,---,-45.42,-69.57,-52.80,-14.10
10398319,Dlk1,-41.19,-27.28,-71.74,-31.51
10398326,Meg3,-50.39,-38.91,-51.92,-62.06
10398332,Mir673,59.35,51.55,52.56,70.85
10398334,Mir337,-15.80,-10.61,-28.90,-10.24
10398336,Mir540,-29.87,-38.46,-41.71,-11.41
10398338,Mir665,-5.85,0.75,-16.88,-1.61
10398340,Mir431 or Rtl1,93.77,95.96,68.60,97.96
10398342,Mir433 or 6430411K18Rik or Rtl1,25.10,59.51,-9.60,23.82
10398344,Rtl1 or Mir127,-55.72,-22.01,-94.36,-39.35
10398346,Mir434 or Rtl1,-38.10,-19.89,-55.51,-44.65
10398348,Rtl1 or Mir136 or Mir3071,-68.43,-38.88,-95.19,-63.14
10398350,Mir341,23.07,17.71,18.43,31.91
10398352,Mir370,16.66,-13.92,18.79,45.87
10398354,---,-55.13,-60.83,-64.34,-43.04
10398356,---,-40.66,-30.29,-49.77,-42.24
10398358,LOC100861571,-74.30,-77.86,-81.76,-61.85
10398360,---,-48.74,-25.46,-97.03,-25.46
10398362,AF357355,-47.59,-29.03,-58.03,-66.02
10398364,LOC100861572,-41.57,-33.83,-72.88,-26.07
10398366,---,-43.46,-37.14,-59.36,-35.52
10398368,---,-27.77,-17.16,-28.82,-46.40
10398370,---,-30.40,-10.90,-61.48,-23.63
10398372,---,-55.56,-51.29,-88.82,-25.81
10398374,AF357341,-35.58,-17.70,-75.19,-12.98
10398376,---,-8.75,14.15,54.87,-93.35
10398378,---,-83.56,-63.44,-99.27,-68.82
10398380,---,-40.39,-28.92,-60.22,-36.60
10398382,Mir379,-36.22,-31.82,-45.50,-33.07
10398384,Mir411,-33.23,-21.77,-47.79,-34.79
10398386,Mir299,-3.33,29.57,-30.65,1.80
10398388,Mir380,-52.26,-80.02,-69.06,-22.44
10398390,Mir323,-25.47,-14.62,-54.30,-18.42
10398392,Mir329,-80.69,-67.82,-87.21,-84.59
10398394,Mir494,-64.76,-85.89,-59.65,-27.82
10398396,Mir679,-27.75,-14.84,-46.81,-23.44
10398398,Mir666,92.72,91.89,82.55,97.55
10398400,Mir543,-8.03,16.95,-36.70,-7.45
10398402,Mir495,-58.79,-41.51,-92.18,-43.07
10398404,Mir667,56.53,32.16,47.48,78.64
10398406,Mir376c,-67.47,-77.12,-62.06,-63.29
10398408,Mir376b,-59.83,-21.57,-96.16,-70.52
10398410,Mir376a,-57.30,-49.13,-50.64,-74.40
10398412,Mir300,-59.58,-50.72,-73.36,-55.61
10398414,Mir381,-52.57,-31.38,-68.37,-61.73
10398416,Mir487b,-52.94,-67.83,-42.69,-49.67
10398418,Mir539,-50.39,-25.10,-73.15,-64.36
10398420,Mir382,-56.63,-56.96,-45.26,-69.43
10398422,Mir134 or Mirg,-22.46,-11.83,-34.57,-24.25
10398424,Mir668,55.84,60.76,38.21,66.50
10398426,Mir485 or Mirg,-32.96,-1.78,-71.61,-46.90
10398428,Mir154,-38.38,-35.35,-41.42,-38.19
10398430,Mir496,-45.42,-28.52,-40.28,-72.21
10398432,Mir377,-37.43,-43.57,-42.28,-29.12
10398434,Mir541,-51.05,-24.15,-60.90,-74.57
10398436,Mir409,-10.58,23.96,-42.17,-7.34
10398438,Mir412,-39.37,-67.86,-39.77,-13.50
10398440,Mir369,-52.10,-33.11,-74.31,-55.13
10398442,Mir410 or Mirg,-83.69,-78.64,-88.73,-82.60
10398444,---,53.89,72.40,-38.72,87.83
10398446,Dio3,58.39,57.71,47.86,68.32
10398451,Rps25,6.44,5.72,8.59,5.49
10398453,Ppp2r5c,-7.51,-9.53,-6.55,-6.22
10398455,Ppp2r5c,-27.21,-46.29,-7.93,-28.06
10398459,Ppp2r5c,-45.39,-55.41,-15.50,-60.07
10398461,Ppp2r5c,-68.50,-84.10,-33.49,-75.24
10398483,Dync1h1,64.83,60.31,77.58,55.31
10398562,Wdr20a,40.13,21.23,41.10,58.09
10398569,Zfp839,80.99,77.06,75.17,89.29
10398578,Tecpr2,-82.20,-80.67,-89.66,-74.03
10398599,Rps19,1.82,-29.90,22.50,20.40
10398601,Rcor1,-24.03,9.06,-25.39,-49.30
10398615,Gm10158,10.99,24.15,-30.07,41.12
10398618,Traf3,96.96,96.21,97.75,97.34
10398635,Amn,25.40,-4.04,25.28,53.29
10398649,1200009I06Rik,38.74,38.74,43.08,33.99
10398665,Tnfaip2,59.50,53.98,71.16,52.70
10398678,Eif5 or LOC100047658,-37.77,8.91,-27.13,-72.69
10398693,Snora28,24.60,-6.37,61.45,10.99
10398695,Mark3,-13.34,-42.14,22.70,-20.38
10398717,Trmt61a,-91.73,-85.84,-98.99,-76.59
10398721,2810002N01Rik,-81.22,-87.18,-62.35,-87.05
10398727,Klc1,-50.24,-57.99,-23.90,-64.19
10398751,Zfyve21,-81.40,-95.03,-72.87,-67.90
10398759,Tdrd9,-14.09,-12.26,-16.65,-13.75
10398795,Aspg,-12.50,-12.61,-27.55,-6.10
10398812,Mir203,-9.70,8.39,-39.42,-4.46
10398814,Kif26a,37.31,33.08,-7.87,70.82
10398824,A530016L24Rik,-25.96,-21.42,-29.73,-27.06
10398831,Inf2,90.83,94.46,90.68,86.15
10398859,Adssl1,-45.13,-29.69,-67.90,-42.22
10398874,Siva1,-76.53,-69.80,-84.18,-75.11
10398881,Zbtb42,69.44,72.37,54.10,77.50
10398885,AW555464,-60.80,-65.93,-61.44,-56.15
10398907,Pld4,28.93,28.99,38.87,20.06
10398920,BC022687,-38.61,-36.56,-71.03,-12.10
10398929,Btbd6,22.05,50.04,28.22,-12.24
10398934,Brf1,57.06,37.36,53.29,74.97
10398936,Pacs2,42.21,58.06,31.72,36.11
10398966,Tex22,76.24,90.71,2.34,82.05
10398972,Mta1,-2.29,17.80,-6.46,-27.69
10398996,Crip2,-11.72,-12.07,-1.21,-19.94
10399005,Crip1,94.79,92.01,96.24,95.72
10399011,4930427A07Rik,-19.61,-26.54,-12.75,-18.89
10399021,Tmem121,79.11,90.08,18.46,87.38
10399024,Adam6b,-47.08,-38.48,-51.07,-52.19
10399027,Adam6a,-14.80,-7.07,-22.21,-19.06
10399029,---,-15.37,-7.97,-45.84,-2.27
10399032,Gm19331,-20.16,50.09,-64.26,-39.11
10399034,---,-5.27,-13.15,36.32,-20.36
10399036,Uevld,-91.31,-88.93,-79.86,-97.62
10399038,Zfp386,-64.32,-48.18,-53.29,-81.39
10399046,Vipr2,-46.53,-39.87,-68.57,-32.27
10399061,Esyt2,64.44,72.68,66.88,49.11
10399087,Ncapg2,6.15,-0.56,15.99,4.16
10399121,Ptprn2,-14.30,-13.12,-23.66,-10.22
10399146,Mir153,-51.49,-24.37,-66.05,-71.04
10399148,Rapgef5,-50.46,-59.35,-38.78,-54.22
10399178,Cdca7l or Dnahc11,-50.80,-61.84,-41.73,-49.68
10399189,Sp8,51.97,74.13,6.01,52.27
10399198,Ncoa4,-21.99,-27.23,-6.64,-34.49
10399202,Macc1,11.91,24.88,9.79,-0.45
10399208,Tmem196,-25.54,-18.63,-44.48,-19.74
10399212,Tmem196,74.61,91.62,58.63,63.25
10399214,Rab10,38.84,43.99,50.71,24.26
10399224,1110002L01Rik or Kif3c,-95.84,-97.69,-95.04,-93.55
10399228,---,-17.32,-15.48,-34.57,-5.01
10399232,Gm10485,61.31,30.79,63.71,79.73
10399234,Efr3b,-54.20,-69.23,-58.08,-39.42
10399254,Cenpo or Adcy3,-55.22,-72.29,-38.88,-53.77
10399265,Ncoa1,-16.70,9.21,-19.08,-37.30
10399290,4930417G10Rik,-25.62,66.13,-41.06,-90.16
10399299,A830093I24Rik,-68.52,-58.45,-66.99,-80.72
10399308,Fkbp1b,21.51,1.32,40.29,19.14
10399314,Mfsd2b,-10.02,-5.43,-17.97,-10.01
10399330,Ubxn2a,48.09,27.53,63.04,48.56
10399337,Klhl29,-35.22,-42.14,-45.03,-20.33
10399352,---,7.27,1.56,19.80,-0.11
10399354,---,-21.47,-10.76,-29.37,-29.53
10399357,Gdf7,86.09,87.12,68.85,92.51
10399360,Rhob,-71.89,-76.05,-62.42,-75.33
10399365,Slc7a15,-22.72,-12.42,-47.68,-18.86
10399376,9930038B18Rik,55.13,69.82,17.10,67.63
10399379,Pgk1,-87.37,-96.60,-73.04,-83.84
10399383,Kcns3,46.61,68.26,9.86,50.28
10399387,Msgn1,46.82,57.02,-29.00,83.23
10399389,---,15.37,68.42,-24.19,-6.00
10399391,Gen1,-70.08,-85.35,-60.42,-64.15
10399407,Vsnl1,-55.42,-44.94,-80.66,-40.99
10399415,---,-65.81,-31.26,-79.11,-79.75
10399419,Tubb2b or Tubb2a-ps2,58.47,43.22,75.32,56.36
10399421,Mycn,-27.79,-23.03,-39.92,-22.63
10399426,---,-32.83,-7.95,-74.15,-12.17
10399428,Snord118,-8.75,14.15,54.87,-93.35
10399430,Ddx1,-91.51,-94.74,-88.22,-89.36
10399457,Gm6644 or Akr1b3,-8.75,14.15,54.87,-93.35
10399459,---,-8.01,-9.99,-1.30,-16.58
10399461,---,31.35,62.34,-17.54,41.69
10399463,---,90.60,94.18,69.02,95.33
10399465,Fam84a,-46.56,-22.13,-60.00,-64.17
10399470,Trib2,-55.27,-30.13,-75.15,-66.88
10399478,Lpin1,-69.73,-66.45,-64.66,-77.45
10399505,Greb1,-53.98,-36.62,-90.15,-34.38
10399540,Pqlc3,72.76,69.17,80.08,66.73
10399549,2410004P03Rik,-20.35,-2.16,-83.51,34.20
10399555,Kcnf1,-12.78,-14.48,-26.46,-4.38
10399559,Atp6v1c2,-43.98,-31.73,-80.94,-23.19
10399575,---,82.93,85.50,83.59,79.11
10399579,---,60.37,61.01,32.06,77.04
10399581,---,-51.45,-89.36,-5.16,-72.56
10399584,G730007D18Rik,18.48,17.15,14.33,23.22
10399586,Zfp125,8.58,45.39,-22.61,29.27
10399588,Zfp125,73.61,84.88,81.08,48.13
10399591,---,82.35,93.32,65.94,79.33
10399593,Itgb1bp1,-95.59,-95.96,-92.86,-97.00
10399605,Adam17,52.58,46.72,60.71,49.19
10399629,Ywhaq,-25.24,-35.32,-13.56,-26.86
10399632,F630048H11Rik,-14.18,-75.92,41.85,1.02
10399634,Gm19924,-8.75,14.15,54.87,-93.35
10399636,Mrto4 or Gm9178 or Gm5633,-98.26,-99.92,-94.66,-94.28
10399640,---,83.37,83.45,85.75,80.35
10399642,---,-8.75,14.15,54.87,-93.35
10399648,Gm5433,-8.75,14.15,54.87,-93.35
10399655,---,-8.75,14.15,54.87,-93.35
10399657,---,-8.75,14.15,54.87,-93.35
10399659,---,-8.75,14.15,54.87,-93.35
10399661,---,-63.52,-39.55,-59.85,-89.80
10399663,Gm9265 or Gm6943,0.79,52.43,59.34,-89.56
10399666,9030624G23Rik,-8.75,14.15,54.87,-93.35
10399671,Hpcal1 or 2410018L13Rik,-8.75,14.15,54.87,-93.35
10399675,---,77.83,69.34,77.53,83.65
10399677,Cox7a2l,25.94,11.80,51.92,12.62
10399680,Cys1,-22.28,-6.09,-27.74,-36.52
10399687,---,51.76,54.32,43.43,55.40
10399689,---,86.78,87.46,79.22,90.61
10399691,Id2,97.25,95.77,98.14,97.74
10399696,Rnf144a,-49.72,-44.45,-62.27,-43.09
10399710,Rsad2,-9.51,-14.86,-2.75,-12.76
10399720,---,-29.15,-27.36,-45.96,-18.51
10399722,Gm9866,-15.69,-12.51,-19.46,-15.97
10399725,Sox11,-36.11,-20.33,-66.04,-38.74
10399732,Dcdc2c,-9.55,-1.65,-47.86,18.38
10399739,Allc,-16.23,-7.05,-27.25,-23.12
10399751,Colec11,-20.29,-17.67,-43.82,-8.14
10399760,Rps7,-43.80,-61.86,-5.60,-40.91
10399768,Ttc15,0.85,-58.05,39.49,15.04
10399782,Tpo,-2.23,-18.91,-19.30,50.97
10399801,Sntg2,-30.78,-11.67,-70.42,-26.54
10399820,Acp1 or LOC631286,-61.12,-70.50,-51.41,-60.14
10399823,---,34.35,-17.32,72.02,34.04
10399825,Dld,-74.01,-89.71,-47.25,-75.03
10399841,Cbll1,-23.80,40.68,-58.65,-48.57
10399852,---,-71.63,-67.29,-88.45,-57.93
10399854,Slc26a4,-19.40,-14.09,-27.16,-18.72
10399874,Bcap29,-91.11,-94.95,-83.90,-91.17
10399882,Dus4l,-98.60,-99.61,-98.60,-95.69
10399892,Gpr22,-24.29,-14.97,-64.55,-16.08
10399897,Hbp1,76.18,62.86,91.32,63.51
10399908,Prkar2b,-21.66,-32.10,-15.20,-17.52
10399924,Pik3cg,44.01,47.72,49.89,34.24
10399941,---,18.86,75.35,-23.12,-9.58
10399943,Cdhr3,-20.32,-15.10,-29.69,-17.64
10399965,F730043M19Rik,92.71,84.08,97.40,89.69
10399973,Hdac9 or LOC100861990,-35.13,-43.25,-30.21,-32.67
10400002,---,46.40,58.21,-3.10,67.10
10400004,Mir680-3,66.96,78.64,35.25,76.50
10400006,Ahr,-1.18,-1.32,13.33,-10.35
10400023,Tspan13,35.18,45.76,38.39,22.58
10400030,Bzw2,-92.28,-88.69,-95.26,-91.43
10400045,1700108M19Rik,-9.44,-6.27,-13.91,-9.01
10400052,Ispd,71.81,91.84,-26.82,88.55
10400054,---,64.05,86.42,56.57,32.11
10400057,Arl4a,-77.74,-77.55,-60.73,-88.77
10400072,Scin,51.55,47.30,61.10,44.88
10400089,Gm889,-28.34,-20.36,-41.64,-26.73
10400095,Ifrd1,0.35,-50.64,42.00,10.34
10400109,Zfp277,-25.30,-64.26,28.74,-29.51
10400124,---,23.53,22.22,4.68,38.94
10400126,Lrrn3,-38.05,-51.09,-30.84,-33.35
10400131,Gm10165,-17.61,-10.57,-48.37,-5.66
10400135,---,-11.80,-33.90,-14.61,15.00
10400137,Dnajb9,33.62,45.96,44.05,10.75
10400141,Zbed4 or 4930529C04Rik,-19.40,-27.11,-1.17,-29.28
10400143,Stxbp6,-40.74,-53.61,-40.40,-28.47
10400153,Hmgb1,-8.75,14.15,54.87,-93.35
10400155,Nova1,-65.77,-48.72,-79.69,-73.16
10400157,Nova1,-67.87,-69.86,-67.80,-66.22
10400163,---,-37.31,-6.80,-81.67,-75.68
10400165,Tfb2m,-8.75,14.15,54.87,-93.35
10400170,Prkd1,-38.91,-20.98,-86.19,-27.37
10400189,---,60.21,45.91,79.09,57.26
10400191,Strn3,-55.02,-68.06,-46.41,-48.94
10400210,Hectd1,1.51,4.10,1.74,-2.99
10400254,Heatr5a,-61.96,-69.08,-32.70,-78.42
10400293,6530401N04Rik,-89.92,-78.97,-93.85,-92.86
10400299,Gpr33,32.61,40.22,33.70,17.39
10400302,---,-5.71,-3.17,-12.01,-2.98
10400304,Egln3,-85.51,-77.10,-95.02,-80.98
10400315,---,7.73,-3.66,-32.54,62.43
10400319,Gm10465,-0.60,-37.74,-9.38,63.78
10400321,1110002B05Rik,-82.54,-95.67,-69.11,-76.95
10400324,---,-4.36,-42.73,-12.46,51.80
10400326,Eapp,38.04,44.70,59.26,12.06
10400334,Rpl31 or Rpl31-ps12,-8.75,14.15,54.87,-93.35
10400336,Snx6,30.45,12.79,44.20,32.67
10400350,Cfl2,-81.04,-80.15,-75.60,-85.59
10400357,Baz1a,87.23,89.50,89.24,83.59
10400383,2700097O09Rik,-71.28,-82.62,-54.28,-73.97
10400391,2700097O09Rik or Polr2h or Gm7511,-63.56,-22.98,-90.49,-69.31
10400393,Fam177a or 1700047I17Rik2,97.42,97.82,97.06,97.46
10400395,Ppp2r3c or 1110008L16Rik,-30.30,-60.34,7.59,-31.80
10400405,Nfkbia,93.69,92.26,95.96,92.85
10400413,Ralgapa1,73.01,72.62,80.26,65.50
10400458,---,-60.28,-16.13,-95.28,-78.82
10400460,Mbip,-9.24,-22.44,-0.74,-3.01
10400470,Cox6c or Gm6265,-75.85,-85.71,-67.49,-71.88
10400474,Nkx2-1,-4.56,-1.65,-20.57,-2.92
10400479,Nkx2-9,66.88,85.16,30.00,69.89
10400483,Slc25a21,-36.72,-38.72,-37.44,-34.17
10400498,Gm2568,-21.81,-24.73,-4.56,-40.79
10400504,Foxa1,-7.34,-8.04,-10.07,-4.42
10400508,---,-9.11,-49.32,-26.71,59.61
10400510,Clec14a,-30.10,-25.39,-25.86,-42.44
10400515,Sec23a,-82.52,-87.31,-66.45,-87.69
10400538,Trappc6b,-67.76,-91.67,-18.28,-59.27
10400544,Rpl21,-8.75,14.15,54.87,-93.35
10400546,Fbxo33,-23.72,-24.52,2.77,-48.90
10400553,Gm4971,52.01,80.85,25.47,34.49
10400555,---,0.34,-59.48,8.26,59.94
10400557,---,-58.06,-94.40,-48.47,-12.33
10400559,---,58.69,89.16,5.64,46.87
10400562,---,-14.96,42.94,-33.54,-46.35
10400564,Fscb,-19.05,-8.69,-53.81,-12.56
10400570,---,13.84,46.56,-19.70,13.49
10400572,Klhl28,35.16,23.24,58.12,20.50
10400581,Fkbp3 or Prpf39,-93.23,-93.88,-90.56,-94.28
10400589,Mis18bp1,-29.85,-26.65,-31.24,-32.06
10400605,Rpl10l,-15.17,-49.83,-22.04,-0.97
10400607,Mdga2,-42.45,-20.56,-62.49,-56.94
10400609,Mdga2,-30.43,-29.77,-46.03,-20.40
10400628,---,64.62,86.72,58.51,22.44
10400630,---,7.47,63.10,-45.52,7.84
10400633,---,-0.65,16.74,-1.58,-2.82
10400635,Rps29,-60.69,-91.61,-8.49,-55.58
10400639,Rpl36al or Rpl36a or 1110034A24Rik,-72.41,-82.29,-60.98,-70.76
10400642,1110034A24Rik or 9330151L19Rik,42.90,83.41,-9.88,35.85
10400649,Pole2,-25.67,-31.81,-21.27,-22.20
10400668,Nemf,29.11,36.44,43.93,3.59
10400704,Rn7s1 or Rn7s2,-8.75,14.15,54.87,-93.35
10400706,Arf6,88.81,92.90,81.75,90.06
10400708,---,77.89,25.03,82.77,94.32
10400710,Mettl21d,-74.09,-92.54,-34.07,-76.32
10400718,Sos2,-2.84,21.36,-14.98,-24.43
10400740,---,15.96,19.00,16.49,12.08
10400742,L2hgdh,-65.47,-26.85,-84.61,-77.02
10400748,Cdkl1,-53.86,-44.14,-69.59,-47.85
10400760,Mir681,72.37,57.93,39.83,90.43
10400762,Map4k5,31.46,33.74,41.41,20.13
10400795,Sav1,97.51,98.80,96.78,95.41
10400803,---,25.22,2.90,26.32,41.87
10400805,Nin,-15.03,-6.45,-7.19,-31.53
10400844,Pygl,18.40,15.70,27.12,13.25
10400866,Trim9,-14.65,-14.08,-47.44,-5.20
10400883,Timm9,-99.23,-97.24,-99.60,-99.68
10400892,---,16.15,47.61,-24.69,23.53
10400894,Gpr135,1.86,4.11,-15.59,29.47
10400896,2810055F11Rik,-55.41,-75.59,-46.06,-46.46
10400904,4930403N07Rik,-20.05,-9.92,-27.66,-30.72
10400926,Rtn1,-2.85,-2.54,-1.82,-4.73
10400941,Dhrs7,-45.76,-42.35,-29.85,-59.74
10400948,4930447C04Rik,-67.97,-36.33,-96.01,-68.77
10400967,Six1,-63.13,-29.91,-91.87,-74.31
10400971,Six4,-31.22,-34.98,-29.41,-30.08
10400975,Trmt5,-78.93,-87.89,-58.00,-83.50
10400981,D830013O20Rik,-1.25,-9.56,-12.52,32.76
10400984,Tmem30b,-26.11,-13.74,-76.59,-18.29
10400989,Kcnh5,-23.14,-10.30,-57.24,-21.48
10401002,Gphb5,83.54,85.66,56.09,93.49
10401007,Ppp2r5e,76.14,50.36,90.88,76.69
10401023,Wdr89 or Rplp2-ps1 or Rplp2,-22.43,1.09,-65.33,-0.90
10401028,Sgpp1,55.56,72.86,54.89,35.42
10401035,Esr2,57.59,67.08,-12.68,82.63
10401050,---,61.94,33.87,64.84,83.84
10401052,Tex21,-22.62,-3.01,-92.09,-30.05
10401063,Zbtb25,-31.19,-56.32,-10.13,-18.61
10401068,Spnb1,-2.53,-3.56,-2.24,-2.09
10401109,Gpx2,-34.86,-16.27,-51.94,-48.16
10401114,Rab15,-47.51,-35.56,-56.53,-54.91
10401128,Max,-84.10,-77.99,-83.18,-89.91
10401136,---,55.50,61.25,49.39,54.77
10401138,Atp6v1d,2.47,-37.12,40.36,3.94
10401149,Plek2,-26.01,-36.30,-20.80,-21.91
10401160,Tmem229b,-0.20,-9.83,7.70,5.67
10401166,Pigh or Plekhh1,-61.85,-87.65,-37.89,-46.60
10401172,Vti1b or Arg2,-45.39,-70.23,-21.83,-40.22
10401181,Rdh11,-74.44,-74.35,-68.39,-79.68
10401192,Zfyve26,87.50,92.91,88.30,77.82
10401235,---,38.53,75.97,-47.78,69.30
10401238,Zfp36l1,99.52,99.82,99.45,99.37
10401244,Actn1,82.23,84.91,80.75,81.25
10401267,Dcaf5,19.61,26.17,23.86,11.72
10401278,Erh,-96.55,-98.55,-88.97,-96.55
10401283,0610009B14Rik,58.83,59.75,13.22,80.39
10401286,Gm1568,62.13,83.38,-23.79,82.68
10401289,Slc10a1,-39.88,-55.87,-33.26,-35.51
10401296,Slc8a3,-48.09,-53.82,-82.67,-19.25
10401309,Cox16,-93.46,-95.19,-94.59,-89.78
10401317,Gm4787,-77.36,-65.33,-72.66,-90.74
10401320,Adam4,-34.04,-38.65,-42.90,-20.82
10401322,Synj2bp or Gm20354,-94.57,-88.58,-90.00,-99.07
10401330,Adam21,-21.30,-11.39,-47.21,-10.83
10401335,Med6,-78.45,-72.30,-76.07,-84.46
10401343,Map3k9,-0.97,39.53,-11.46,-17.94
10401359,Dpf3,23.52,24.32,-0.69,46.33
10401365,Zfyve1,76.40,64.13,83.82,77.99
10401382,Numb,-20.75,-11.64,-14.79,-36.63
10401398,2410016O06Rik,59.52,81.77,-28.32,82.32
10401416,2410016O06Rik,85.25,88.52,64.71,91.79
10401418,Acot4,25.75,36.81,-11.14,55.38
10401420,---,67.53,75.02,36.76,79.86
10401422,Pnma1,21.34,18.85,-0.71,40.84
10401428,C130039O16Rik,40.80,47.93,52.90,17.72
10401441,C130039O16Rik or LOC100047429 or Atp5o,-19.84,-13.07,11.42,-53.74
10401443,Coq6 or Fam161b,-29.08,-31.27,-19.94,-37.42
10401454,Entpd5,-98.29,-95.18,-97.91,-99.70
10401473,Aldh6a1 or 2900006K08Rik,-83.35,-72.97,-84.34,-91.08
10401488,Abcd4,-45.65,-50.21,-25.00,-59.37
10401511,Tmem90a,56.60,71.48,14.92,72.04
10401519,Npc2,66.18,41.69,81.83,66.01
10401527,Ltbp2,-13.95,-12.15,-15.46,-13.65
10401564,1110018G07Rik,20.95,9.66,39.55,9.58
10401586,Prox2,46.20,61.52,32.69,40.33
10401595,Rps6kl1,30.09,38.86,-8.26,50.30
10401607,Pgf,-49.00,-43.61,-55.80,-49.00
10401616,Mlh3,-88.47,-92.03,-94.29,-74.75
10401630,Acyp1,-98.25,-77.72,-99.96,-98.69
10401637,Nek9,-67.16,-82.70,-33.19,-68.45
10401661,Tmed10,-98.80,-99.07,-98.49,-98.65
10401665,---,55.84,0.68,75.69,64.06
10401667,0610007P14Rik,-49.93,-61.22,-23.99,-58.47
10401673,Tgfb3,-54.92,-46.86,-73.78,-46.30
10401684,Angel1,-45.71,-29.10,-57.04,-51.26
10401695,Rpl21,-8.75,14.15,54.87,-93.35
10401698,6430527G18Rik,-45.07,-37.44,-63.64,-24.72
10401702,Zdhhc22,-5.78,9.74,-15.19,-9.56
10401705,Zdhhc22,-21.99,-16.37,-29.21,-21.60
10401708,Ngb,-16.24,-8.80,-25.23,-17.74
10401713,Pomt2 or Gstz1,-98.50,-92.71,-98.14,-99.74
10401737,Tmed8,11.73,-21.63,60.46,-6.67
10401743,4933437F05Rik,-28.21,-21.50,-21.39,-47.15
10401753,Vipar,60.34,54.25,81.71,38.81
10401774,Ism2,56.84,62.47,64.62,38.57
10401781,Sptlc2,-20.91,-54.89,-13.62,7.30
10401795,Alkbh1 or Nrp,32.36,21.06,56.94,15.30
10401803,Mir3068,41.95,-4.97,48.98,67.42
10401805,Snw1,-13.03,-45.17,21.50,-13.87
10401820,Gm16381,53.40,-1.66,42.29,83.00
10401822,BB287469 or Gm4027 or Gm5662,-8.75,14.15,54.87,-93.35
10401824,Oog1 or Gm10436 or Gm13023 or C87977 or Gm2042,-8.75,14.15,54.87,-93.35
10401829,Gm8300 or Gm5662 or Gm2022 or Gm2016,-8.75,14.15,54.87,-93.35
10401831,Gm5662 or Gm2016,-58.95,-21.96,-94.86,-72.85
10401834,Gm5039,-5.01,-33.18,32.31,-4.02
10401837,Gm5039,72.32,82.55,55.62,73.70
10401841,Dio2,-62.89,-68.40,-65.40,-56.08
