Probeset_ID,Gene Symbol,MF SI,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_,Sample_
10339854,---,-36.53,48.74,16.74,-58.04,-37.98,-92.79,-62.13,-83.04
10339855,---,-33.49,-32.58,-80.69,-20.71,-57.73,46.34,-63.73,-50.06
10339856,---,64.89,51.38,64.70,59.26,51.15,-2.01,88.28,91.35
10339857,---,14.31,2.76,73.40,-1.06,-82.76,33.66,39.56,46.77
10339858,---,60.55,0.16,37.48,12.56,-2.45,86.59,94.73,89.09
10339859,---,45.73,51.57,-0.69,70.34,25.87,63.51,22.84,43.26
10339860,---,-52.01,-24.98,-6.19,-83.17,-62.54,-63.75,-68.26,-22.20
10339861,---,28.42,26.54,68.45,3.57,33.04,12.73,23.61,28.64
10339862,---,-16.32,-52.42,45.19,-44.22,-45.51,-0.27,2.63,-20.31
10339863,---,-0.47,13.06,-29.36,-28.42,-18.48,-29.96,49.57,28.02
10339864,---,65.71,47.82,76.77,63.94,45.63,56.38,76.28,79.09
10339865,---,9.64,40.85,36.14,-3.03,-8.02,-37.93,7.66,30.95
10339866,---,16.80,-91.16,59.20,83.74,-98.37,73.77,-18.06,83.65
10339867,---,61.55,9.78,62.74,69.15,19.88,86.62,68.02,76.40
10339868,---,-1.56,2.16,16.14,-0.27,-19.75,-2.27,-4.40,-0.95
10339869,---,-37.56,-47.67,-64.47,-42.20,-25.38,-7.54,-53.37,-22.96
10339870,---,97.73,88.09,94.72,98.23,97.91,99.18,99.59,95.95
10339871,---,-14.53,52.87,64.97,-26.43,-15.18,-30.13,-66.33,-65.91
10339872,---,-75.86,-53.22,-32.06,-90.43,-50.58,-99.85,-89.97,-36.06
10339873,---,79.99,79.63,78.03,87.23,85.05,77.78,67.73,80.35
10339874,---,98.03,97.61,94.23,98.89,99.11,98.10,99.19,93.95
10339875,---,9.47,-10.60,50.53,-17.81,38.82,-59.76,45.46,28.68
10339876,---,42.22,25.62,35.22,24.19,69.49,22.67,35.55,77.33
10339877,---,-44.15,-29.96,-30.59,-39.22,-60.53,-80.61,-51.48,-12.81
10339878,---,30.11,41.62,47.11,34.02,40.41,46.13,25.67,-26.03
10339879,---,-14.00,-8.37,-82.40,-17.72,-11.95,-3.66,-82.76,65.63
10339880,---,74.41,13.73,93.88,63.81,80.19,63.91,68.91,81.69
10339881,---,-32.02,-66.29,-41.99,-19.01,-24.59,-57.15,-24.74,-14.16
10339882,---,15.49,-4.49,-38.18,36.88,16.93,-20.99,78.26,28.08
10339883,---,90.58,-51.29,99.11,99.48,-14.70,81.78,95.88,99.70
10339884,---,-66.10,-45.37,-61.97,-59.86,-79.02,-77.99,-55.11,-78.92
10339885,---,-66.76,-45.48,-65.16,-72.01,-70.65,-69.73,-71.19,-67.26
10339886,---,9.61,-40.16,-37.57,-9.07,7.50,3.33,34.14,85.14
10339887,---,59.74,77.17,38.73,62.20,44.66,65.74,84.07,15.83
10339888,---,93.36,90.93,96.49,94.95,84.20,93.13,95.44,95.37
10339889,---,47.37,31.41,23.26,47.15,86.18,48.60,-0.82,60.37
10339890,---,-57.46,-60.13,-29.99,-70.63,-72.03,-49.00,-12.72,-87.82
10339891,---,71.37,69.88,25.68,60.27,77.70,71.57,64.28,94.07
10339892,---,-37.48,-20.64,-25.92,-29.15,-76.54,-42.27,-55.30,-26.01
10339893,---,-6.55,-13.69,-36.42,29.98,-15.86,77.53,-55.28,-13.95
10339894,---,-3.77,-4.30,1.56,-29.67,-25.34,29.14,61.44,-46.85
10339895,---,44.40,91.91,-52.38,29.50,93.73,45.23,-40.47,18.80
10339896,---,-47.13,-95.82,-54.38,-74.99,-44.47,-4.66,3.01,-47.52
10339897,---,4.76,-68.55,28.11,18.97,33.49,-10.68,26.48,32.34
10339898,---,14.57,-6.44,33.05,-23.30,43.56,-24.04,33.38,56.20
10339899,---,89.15,81.69,57.63,94.09,94.21,82.20,95.31,90.72
10339900,---,-48.68,-16.84,-39.22,-59.74,-86.16,-43.02,-62.40,-37.71
10339901,---,63.33,68.44,-66.37,80.47,47.24,89.49,80.12,83.24
10339902,---,-80.80,-81.65,-97.52,-82.82,-24.57,-65.19,-92.28,-79.80
10339903,---,22.96,80.56,67.58,-54.31,-24.03,32.53,81.40,-58.20
10339904,---,63.25,54.37,57.79,61.84,76.55,72.97,54.84,55.34
10339905,---,33.48,55.13,-18.24,42.60,-38.48,81.29,22.90,57.22
10339906,---,99.64,98.90,99.72,99.57,99.68,99.54,99.82,99.64
10339907,---,5.38,77.06,-6.11,40.17,-81.61,-12.36,-10.13,41.63
10339908,---,17.47,88.24,27.25,-95.76,-69.96,46.58,8.59,80.78
10339909,---,82.18,55.05,87.99,85.48,56.17,89.46,91.73,88.31
10339910,---,47.91,8.81,58.67,52.29,84.76,-29.53,2.53,86.32
10339911,---,99.32,97.92,98.43,99.64,99.75,99.28,99.68,97.57
10339912,---,47.86,89.00,69.40,-10.06,19.10,82.24,43.35,-28.56
10339913,---,24.77,23.67,38.05,34.76,-19.51,-14.22,72.92,30.37
10339914,---,95.10,94.68,89.13,93.77,95.39,97.03,95.84,97.52
10339915,---,65.46,42.71,77.30,68.37,21.29,63.92,83.66,81.36
10339916,---,-15.18,24.89,9.16,-34.67,7.89,-10.19,-88.01,-12.80
10339917,---,95.35,94.64,92.01,94.77,93.76,96.22,96.36,97.61
10339918,---,47.65,77.60,-15.41,-8.11,34.34,0.21,93.89,73.32
10339919,---,-25.01,-41.93,-87.52,76.85,53.09,-38.25,-31.68,-85.21
10339920,---,48.89,44.03,24.08,19.84,73.43,-35.54,72.09,88.41
10339921,---,93.35,92.17,94.37,96.76,96.46,95.10,95.77,58.14
10339922,---,-16.95,-36.42,11.65,9.20,-11.51,-55.82,-38.70,-3.94
10339923,---,20.15,31.46,-4.09,42.76,-6.34,9.97,48.94,13.73
10339924,---,20.74,25.72,-0.77,-31.79,85.52,85.61,-48.74,-35.39
10339925,---,93.55,93.87,92.61,93.87,90.49,88.88,95.56,97.56
10339926,---,63.77,39.04,43.63,73.88,63.29,71.59,67.72,72.78
10339927,---,24.34,-2.09,71.03,70.27,-64.50,-56.90,36.72,76.94
10339928,---,-28.44,-22.72,-18.94,-46.75,-16.42,-35.57,-27.91,-27.23
10339929,---,-41.23,18.87,-80.74,-84.13,-24.25,-4.90,-38.20,-19.84
10339930,---,57.56,71.72,64.12,61.43,34.97,64.38,46.04,53.80
10339931,---,19.97,-6.57,20.38,22.83,20.01,16.39,17.50,47.70
10339932,---,87.46,72.17,75.83,67.61,90.25,95.98,97.07,82.36
10339933,---,65.14,-26.32,-87.79,95.25,88.90,68.99,80.92,98.24
10339934,---,11.10,-23.85,-32.91,-17.45,52.98,44.74,64.60,-10.14
10339935,---,44.70,-27.52,35.34,45.06,43.12,45.32,66.03,79.21
10339936,---,97.90,97.08,97.64,98.50,97.94,97.44,98.55,97.35
10339937,---,-60.80,-24.82,-79.78,-48.73,-47.05,-87.35,-89.58,-64.86
10339938,---,-14.28,56.50,20.42,-7.03,32.41,-84.45,-91.69,31.67
10339939,---,39.80,23.97,35.47,50.26,39.84,32.04,42.59,55.42
10339940,---,-8.32,-47.62,-26.00,-9.43,21.90,-0.88,9.82,0.36
10339941,---,-21.10,-53.63,-37.78,54.81,-50.75,-7.85,-35.66,-12.19
10339942,---,-12.20,-10.99,-16.89,-5.08,-52.21,-81.36,-0.60,34.60
10339943,---,3.27,55.50,-12.82,-8.24,65.88,-16.24,26.91,-58.67
10339944,---,18.99,-39.94,86.55,82.92,6.46,-33.34,33.53,-59.71
10339945,---,76.83,81.71,80.69,84.50,51.76,69.76,70.67,86.91
10339946,---,19.92,-93.87,88.70,-2.39,58.13,-2.97,56.16,-2.53
10339947,---,96.20,82.83,79.68,99.12,98.91,96.55,98.67,96.64
10339948,---,53.77,78.26,-9.56,49.19,54.67,-3.34,86.86,60.55
10339949,---,6.27,39.41,7.43,24.31,-39.50,0.53,23.75,-14.54
10339950,---,-1.05,-37.90,-26.76,-42.28,-8.39,-4.00,22.34,87.45
10339951,---,-56.79,-86.99,-78.95,-49.18,-49.69,-29.26,-60.71,-26.73
10339952,---,8.09,-19.74,20.65,40.49,17.12,-21.87,-13.40,38.38
10339953,---,-2.90,-3.13,-0.90,3.44,-5.83,-10.08,-11.20,16.69
10339954,---,-87.81,-46.11,-91.88,-99.80,-48.11,-91.19,-91.08,-96.57
10339955,---,65.88,71.72,64.76,66.51,82.26,55.55,62.34,51.61
10339956,---,87.53,78.89,88.71,83.83,89.91,90.39,83.53,93.59
10339957,---,-15.95,-37.06,-19.37,2.73,-6.88,-21.52,-21.85,-6.43
10339958,---,-24.18,62.73,-94.54,-67.01,-9.80,3.76,-9.78,-75.54
10339959,---,65.47,81.63,74.86,64.65,54.55,71.71,67.87,40.36
10339960,---,98.63,98.79,97.58,99.07,98.67,98.55,98.47,98.10
10339961,---,-48.06,-37.97,-16.22,-63.74,-51.20,-20.27,-52.02,-76.45
10339962,---,41.16,56.62,2.93,56.85,-50.16,48.49,67.82,72.83
10339963,---,-8.36,-8.81,-45.49,-20.26,12.62,-3.91,-25.80,25.64
10339964,---,43.27,96.62,-13.26,40.69,21.67,3.11,44.40,-9.30
10339965,---,-12.34,28.21,-33.59,34.09,-73.49,-50.07,-12.53,29.76
10339966,---,33.35,32.57,12.70,80.86,67.52,-11.33,-10.11,19.44
10339967,---,-8.43,-6.19,-15.03,-22.60,7.48,-9.34,41.32,-45.75
10339968,---,-16.93,-14.23,-59.24,-7.93,-11.30,-20.51,-10.49,-8.39
10339969,---,57.84,22.88,76.98,35.15,73.29,77.82,80.72,11.85
10339970,---,-53.41,-73.10,43.71,-74.91,-71.31,-67.36,-34.20,-69.35
10339971,---,38.42,62.66,94.96,67.08,-30.42,-45.77,47.32,-6.00
10339972,---,-9.24,12.27,-85.07,-56.70,5.40,17.21,61.14,3.76
10339973,---,71.28,24.41,44.57,77.34,71.54,83.30,80.43,88.09
10339974,---,-14.74,31.46,1.96,-16.03,-24.10,-12.19,-22.21,-61.99
10339975,---,-47.82,-73.42,-50.87,-21.93,-62.51,-77.62,-95.27,78.58
10339976,---,97.96,95.01,97.96,97.60,97.78,97.90,98.41,99.43
10339977,---,42.42,52.10,-77.51,59.63,62.37,77.53,76.00,22.00
10339978,---,-0.56,-33.31,77.56,-32.90,-50.27,-35.92,38.93,40.42
10339979,---,26.61,16.03,-26.40,64.12,-65.57,68.76,70.67,36.29
10339980,---,-63.70,-65.18,-54.45,-67.05,-87.89,-68.71,-41.57,-45.15
10339981,---,57.97,58.05,29.10,56.18,47.23,70.48,59.96,73.65
10339982,---,62.50,61.15,65.76,71.90,60.42,69.88,81.51,5.58
10339983,---,1.69,-40.53,-73.49,-6.58,1.73,48.60,-24.40,90.15
10339984,---,47.31,38.10,5.29,60.21,44.89,36.85,62.97,66.79
10339985,---,-21.43,-44.45,-78.22,-35.07,35.19,42.37,13.43,-54.07
10339986,---,99.36,99.51,99.72,99.29,97.45,98.74,98.80,99.79
10339987,---,91.56,89.74,86.35,90.71,90.42,92.12,94.33,94.45
10339988,---,25.69,10.61,10.77,42.02,24.80,20.24,34.73,45.54
10339989,---,52.46,32.39,68.79,31.77,56.60,55.85,51.77,64.59
10339990,---,-61.73,-55.56,-94.39,-35.84,-64.80,-76.38,-37.12,-31.59
10339991,---,22.13,56.99,-28.65,-34.92,-8.91,75.74,-10.10,68.07
10339992,---,49.33,-19.84,2.04,-25.60,72.14,81.16,58.19,92.97
10339993,---,-52.75,-63.90,-70.06,-56.89,-64.36,-32.25,-32.44,-31.72
10339994,---,14.45,-4.05,64.53,1.63,-31.14,25.35,46.31,4.62
10339995,---,55.80,59.38,41.64,79.05,42.46,68.97,-34.12,85.55
10339996,---,45.13,71.72,-12.20,66.25,80.30,82.51,-29.43,-28.91
10339997,---,99.72,97.85,99.44,99.93,99.82,99.86,99.89,99.61
10339998,---,43.46,75.41,48.39,42.32,34.48,-24.18,44.63,63.75
10339999,---,-10.10,-18.03,1.92,45.43,-27.53,35.84,-15.83,-70.35
10340000,---,-30.07,-15.97,-23.76,-67.20,38.00,-38.39,-50.22,-46.09
10340001,---,-35.85,-39.01,3.52,-28.23,-13.64,-78.33,-32.42,-32.83
10340002,---,49.23,33.97,-37.71,53.59,46.66,20.03,86.23,80.51
10340003,---,67.01,69.84,61.97,83.07,66.24,51.47,59.80,66.86
10340004,---,99.04,99.12,97.94,97.80,99.37,99.20,99.42,99.39
10340005,---,-54.27,-36.24,11.19,-57.44,-59.39,-62.03,-74.78,-75.88
10340006,---,-57.08,-39.49,-1.26,-92.42,-8.64,-44.59,-93.35,-84.01
10340007,---,-17.10,-13.39,46.97,-9.00,-71.63,-1.59,-20.95,-42.07
10340008,---,-18.83,-28.31,0.00,-35.35,13.28,-35.43,-25.70,-32.77
10340009,---,53.71,29.86,65.60,64.04,67.22,70.74,54.44,6.65
10340010,---,-13.81,-36.76,50.14,-1.05,-39.93,-44.77,-83.60,35.63
10340011,---,-8.35,12.10,-25.82,-78.10,50.41,-7.85,-19.62,28.70
10340012,---,-8.51,69.19,64.68,-50.25,-58.93,1.55,-19.78,-62.75
10340013,---,20.23,31.57,15.52,32.00,47.10,-28.65,17.56,28.68
10340014,---,-72.03,-37.31,-97.61,-64.45,-71.88,-65.97,-71.41,-69.27
10340015,---,44.18,-4.90,65.99,-64.83,33.49,79.61,75.46,65.48
10340016,---,25.56,8.41,1.80,29.44,32.44,13.17,13.95,79.12
10340017,---,-36.91,-33.10,-59.25,-37.10,-12.37,-81.64,32.75,-85.01
10340018,---,91.52,91.70,73.11,86.34,94.57,95.32,96.07,91.02
10340019,---,49.98,-78.83,97.66,83.73,79.39,45.68,39.47,-22.10
10340020,---,18.69,2.85,92.96,73.80,-90.81,67.28,-56.22,2.38
10340021,---,-57.98,-96.38,-52.44,-21.19,-40.10,-11.01,-62.24,-76.23
10340022,---,50.59,74.04,65.15,61.28,47.30,20.40,25.14,50.47
10340023,---,91.72,96.05,89.34,83.11,85.29,96.51,96.72,89.36
10340024,---,-52.25,-44.79,-79.67,-26.53,-97.11,-95.63,-47.71,-0.63
10340025,---,97.96,97.60,98.47,98.47,96.62,98.71,99.09,96.96
10340026,---,98.05,93.46,97.04,99.02,98.49,98.99,98.93,96.35
10340027,---,52.18,66.08,-27.46,49.58,73.77,40.55,52.77,79.78
10340028,---,-19.00,-29.15,-21.16,-13.76,-43.99,-18.29,28.26,-32.07
10340029,---,-21.75,-0.13,31.28,-4.94,-46.42,-64.41,49.74,-85.76
10340030,---,12.39,75.25,47.44,20.15,62.48,-16.98,-51.50,-61.60
10340031,---,99.35,99.12,99.68,99.32,98.99,99.55,99.38,99.09
10340032,---,-45.04,-46.68,-22.82,-21.96,-51.08,-57.64,-69.97,-69.52
10340033,---,97.36,89.16,93.49,98.31,98.83,98.46,98.16,96.99
10340034,---,-72.32,-86.68,-97.36,-73.43,-39.79,-63.68,-49.79,-39.13
10340035,---,99.41,99.11,98.99,99.85,99.67,98.40,99.35,99.17
10340036,---,-71.36,-91.05,-61.53,-57.80,-74.94,-88.41,-59.68,-35.66
10340037,---,-43.51,-91.29,-67.60,56.86,-44.89,-77.06,-37.88,-45.40
10340038,---,-73.09,-69.82,-87.61,-71.21,-65.24,-84.41,-63.82,-61.59
10340039,---,0.08,-2.54,5.89,11.21,1.12,-24.19,7.45,-33.13
10340040,---,-35.91,-35.09,-7.62,-39.69,-17.98,-70.13,-53.04,-53.17
10340041,---,34.43,74.16,2.02,22.05,54.22,45.87,2.64,14.33
10340042,---,-2.49,-68.36,-15.20,53.85,-2.63,-17.86,12.41,38.42
10340043,---,-2.34,-38.89,-28.77,-31.80,65.96,5.15,58.95,-27.60
10340044,---,-2.77,8.68,-0.74,47.37,-6.69,-18.63,-49.99,2.05
10340045,---,-21.64,-38.10,-68.11,28.44,-19.15,31.22,-34.33,-36.43
10340046,---,71.48,28.49,95.16,78.97,12.83,90.79,78.55,46.17
10340047,---,75.66,3.14,97.93,91.29,92.50,-36.10,39.47,69.56
10340048,---,74.96,75.19,98.37,79.29,74.86,-9.43,62.02,79.86
10340049,---,-3.26,-20.58,67.57,-13.24,59.26,-63.32,13.17,-54.31
10340050,---,94.06,79.61,97.73,83.12,85.08,92.34,99.45,96.25
10340051,---,-59.87,-55.19,-64.19,-41.34,-80.99,-67.33,-51.61,-34.03
10340052,---,-18.90,-16.41,-22.49,20.07,-76.28,26.82,-64.97,8.91
10340053,---,35.68,16.83,4.80,46.27,69.84,64.91,27.91,13.37
10340054,---,-0.85,11.25,-7.78,22.13,48.77,-47.04,44.26,-59.75
10340055,---,25.36,14.31,31.91,38.36,25.24,10.24,33.30,27.74
10340056,---,15.58,5.97,21.62,69.11,90.25,-37.50,-63.46,-20.46
10340057,---,-52.04,-81.08,-93.09,-96.93,-77.71,2.40,-69.95,84.31
10340058,---,65.56,75.45,16.86,45.24,58.56,85.41,88.34,49.40
10340059,---,0.33,-94.61,10.00,73.16,-61.29,12.02,56.62,55.46
10340060,---,22.79,23.07,18.81,-2.52,31.39,21.78,39.02,22.54
10340061,---,83.49,80.75,82.58,83.20,81.57,70.74,94.27,80.94
10340062,---,-12.66,-60.01,89.78,-52.76,-4.94,-71.39,-41.21,-35.46
10340063,---,-8.48,-13.20,7.06,-2.45,12.92,22.79,-18.37,-59.69
10340064,---,99.51,99.42,99.63,99.39,99.54,99.66,99.57,99.51
10340065,---,83.11,47.55,94.05,92.98,70.17,84.31,67.26,96.82
10340066,---,30.40,31.59,57.33,-49.26,92.03,-12.48,-4.84,40.48
10340067,---,-7.63,-47.58,29.73,-12.91,13.41,-6.91,-35.92,-3.43
10340068,---,-17.40,-5.85,-20.25,-15.77,-28.96,-48.89,10.51,-12.95
10340069,---,72.34,38.64,85.64,71.39,90.88,57.53,91.23,23.43
10340070,---,-69.61,-65.77,-61.96,-87.77,-50.58,-71.80,-83.21,-65.55
10340071,---,-8.84,0.08,51.08,-26.37,-38.65,-32.53,13.60,-18.89
10340072,---,-23.23,21.41,-12.26,-16.36,-71.83,13.49,1.84,-75.93
10340073,---,-42.58,-25.23,-93.03,-18.12,-37.77,-58.99,-67.29,-23.20
10340074,---,53.79,26.39,43.22,67.77,77.83,63.85,36.44,60.50
10340075,---,-17.39,-22.35,-50.91,-3.73,11.88,-55.02,-5.67,13.64
10340076,---,-50.77,-45.88,-0.91,-28.36,-61.97,-82.91,-66.57,-40.31
10340077,---,99.68,99.56,99.37,99.78,99.71,99.90,99.75,99.84
10340078,---,-11.64,-20.95,74.83,-14.32,-17.15,-33.82,-17.98,-74.60
10340079,---,82.66,86.45,89.75,91.87,62.28,77.47,77.38,84.14
10340080,---,83.97,94.30,66.07,10.29,98.16,13.54,95.87,88.29
10340081,---,61.19,-10.45,91.73,69.74,19.04,78.90,80.34,35.76
10340082,---,-32.92,-46.56,-52.77,-56.02,-14.75,-78.43,3.78,44.15
10340083,---,99.28,97.03,99.34,99.79,99.31,99.65,99.55,98.65
10340084,---,-32.97,-58.54,-1.53,-29.83,-39.41,-68.28,-3.79,-19.81
10340085,---,35.81,-87.42,59.51,62.66,62.46,76.65,61.79,-12.09
10340086,---,-32.30,-61.50,-28.64,-22.13,-33.79,-30.76,-37.16,-12.63
10340087,---,81.19,86.74,-19.92,95.51,91.75,49.97,90.36,91.15
10340088,---,-49.83,-71.89,-39.44,-16.43,-76.89,-62.93,-60.24,-37.70
10340089,---,-15.30,-58.74,-69.77,71.41,-62.78,23.70,8.06,-2.95
10340090,---,97.42,95.24,67.34,97.04,98.98,98.55,98.92,98.82
10340091,---,7.26,49.18,-28.79,5.47,-10.86,-4.24,52.41,1.29
10340092,---,42.46,4.71,50.25,18.42,7.29,70.73,19.02,86.16
10340093,---,-50.93,-57.55,-46.21,-71.11,-58.96,-9.08,-29.73,-70.53
10340094,---,-38.11,-39.60,-21.61,-59.66,-32.77,-25.48,-34.19,-54.14
10340095,---,98.19,97.81,90.75,98.26,98.61,97.60,98.37,99.79
10340096,---,29.50,13.63,31.62,41.17,-2.50,34.14,37.40,50.39
10340097,---,38.54,31.99,61.81,44.46,34.79,64.69,21.18,7.02
10340098,---,34.38,-23.11,72.85,41.60,-28.18,50.73,31.43,59.40
10340099,---,-49.46,18.15,-95.37,-92.23,-74.63,5.12,-38.38,-13.57
10340100,---,62.60,44.99,72.82,29.53,-18.12,26.45,89.37,95.22
10340101,---,92.28,81.80,83.18,65.34,95.41,96.99,98.78,97.40
10340102,---,-26.64,-11.60,-95.73,46.06,-41.05,-34.79,-59.06,56.49
10340103,---,29.52,33.09,28.28,25.94,1.81,26.77,10.09,71.99
10340104,---,-59.30,-34.70,-45.24,-77.54,-90.30,-66.83,-35.71,-56.03
10340105,---,52.20,19.49,29.94,90.85,79.31,6.54,36.15,41.46
10340106,---,41.62,62.02,58.53,22.56,62.96,26.84,60.29,-17.24
10340107,---,-3.53,78.79,25.18,12.57,-23.86,-39.40,-7.08,-69.90
10340108,---,62.90,63.73,47.68,69.37,81.82,64.00,48.35,56.46
10340109,---,13.47,36.58,22.64,-28.65,-19.99,23.25,5.44,46.85
10340110,---,91.66,96.97,94.66,99.02,84.17,79.99,54.22,96.01
10340111,---,13.02,25.59,-15.46,27.88,11.70,29.78,50.37,-13.67
10340112,---,19.08,7.63,-61.65,48.41,17.19,34.37,38.98,50.12
10340113,---,30.72,-21.46,-20.17,18.58,69.69,33.65,48.26,61.75
10340114,---,98.95,93.93,98.95,99.31,99.45,99.27,98.07,98.95
10340115,---,82.24,74.06,83.31,83.68,84.46,83.60,81.01,84.75
10340116,---,-34.29,-76.35,10.08,-4.96,-46.25,-71.48,-0.93,6.42
10340117,---,14.17,-35.19,-11.69,11.22,-6.04,40.77,56.46,39.91
10340118,---,-28.83,-18.28,-31.97,-73.21,-31.73,-18.45,-20.70,-14.63
10340119,---,16.11,81.23,62.92,-79.46,-19.60,0.36,-26.52,71.32
10340120,---,44.32,42.10,73.11,70.18,-65.50,50.48,59.90,61.28
10340121,---,71.75,61.41,78.83,72.71,66.32,69.63,73.35,78.73
10340122,---,49.91,88.24,45.59,76.74,-49.23,62.04,76.24,-22.03
10340123,---,-30.37,-7.52,-74.98,-62.18,4.12,-67.07,5.68,-18.03
10340124,---,4.13,80.51,-83.63,-15.41,-76.77,-25.00,71.20,68.81
10340125,---,-9.02,-9.99,-1.01,-13.32,-11.17,-4.44,-19.29,-4.51
10340126,---,-68.13,-42.02,-50.50,-81.85,-89.56,-55.91,-78.36,-60.70
10340127,---,93.94,96.26,91.52,90.81,94.18,92.86,95.44,94.94
10340128,---,-20.21,-91.16,22.66,40.68,-29.38,-31.31,-24.18,22.39
10340129,---,-2.94,-0.76,-15.31,-42.04,45.73,55.27,-35.02,-20.98
10340130,---,-28.72,-73.69,-81.08,-72.35,-40.50,69.97,-18.92,42.14
10340131,---,69.76,64.35,43.91,76.60,64.31,56.47,84.20,88.09
10340132,---,18.27,60.01,6.30,12.29,-24.91,29.09,38.25,-1.96
10340133,---,64.19,44.19,62.72,76.10,72.42,73.81,60.29,54.70
10340134,---,-6.30,-49.43,-3.08,14.58,75.27,-4.48,-18.46,-58.97
10340135,---,-37.13,-42.58,-34.93,24.43,-83.21,-48.48,-6.89,-52.79
10340136,---,21.65,7.78,-63.23,69.35,-25.52,72.97,31.26,33.60
10340137,---,-46.55,-34.88,-24.54,-34.48,-47.04,-55.98,-86.52,-42.23
10340138,---,-65.18,-1.80,-72.99,-55.24,-85.69,-86.58,-87.21,-28.02
10340139,---,-3.35,-44.97,-11.59,56.37,-41.36,79.22,-37.21,-16.50
10340140,---,-22.28,-27.15,-17.88,-38.30,-24.53,-12.13,-32.68,-1.36
10340141,---,63.48,83.98,-70.30,91.79,90.88,94.40,14.12,54.16
10340142,---,4.01,62.62,-51.02,41.19,-47.34,2.67,-32.75,58.22
10340143,---,55.15,24.99,-53.10,81.05,52.48,29.65,74.08,98.05
10340144,---,-27.07,-16.75,-5.11,-31.02,-38.56,53.52,-17.25,-93.67
10340145,---,-33.01,57.59,61.16,-98.98,-99.23,40.66,61.36,-22.06
10340146,---,80.42,90.04,80.32,81.44,88.00,-9.54,76.72,94.80
10340147,---,40.40,54.98,-34.51,75.65,65.38,23.95,73.85,-15.29
10340148,---,-32.92,-5.53,-30.04,-55.69,-60.40,-23.33,13.67,-54.84
10340149,---,77.36,-25.13,95.99,68.17,87.30,79.57,94.16,68.79
10340150,---,28.88,-29.16,51.33,63.42,27.15,59.57,52.52,-31.14
10340151,---,71.58,59.87,67.05,64.12,78.76,75.55,67.11,77.04
10340152,---,5.41,-50.04,4.73,32.27,-8.10,17.91,-21.82,46.94
10340153,---,98.15,94.18,96.41,99.32,98.23,98.88,98.39,98.45
10340154,---,-5.85,-34.44,36.77,14.85,-17.70,-18.95,6.31,-23.35
10340155,---,-48.50,-56.96,-49.40,-48.73,-61.07,-46.05,-10.60,-56.62
10340156,---,87.57,92.16,81.32,85.32,79.76,78.40,93.57,93.80
10340157,---,-45.15,-31.25,-97.58,-23.33,-53.72,-7.39,-49.75,-33.38
10340158,---,-3.16,-51.20,2.45,-49.21,25.95,23.41,36.83,18.28
10340159,---,84.53,76.39,81.38,85.35,85.42,84.60,86.17,90.85
10340160,---,39.32,-16.19,52.35,53.82,61.19,36.87,35.16,42.14
10340161,---,23.88,66.59,43.81,37.14,16.72,42.93,44.46,-78.01
10340162,---,-51.37,-48.41,-33.25,-76.20,-33.03,-83.48,-52.03,-26.87
10340163,---,63.94,68.97,42.83,50.43,73.18,70.15,68.68,69.91
10340164,---,5.60,-1.21,0.31,28.40,12.15,-44.68,30.80,22.21
10340165,---,91.88,93.33,88.69,88.34,66.24,68.17,89.43,99.71
10340166,---,97.56,95.08,92.32,99.30,96.79,97.31,97.87,99.09
10340167,---,-2.25,-38.31,45.69,-10.97,5.98,-18.61,10.76,5.84
10340168,---,-60.69,-89.30,-57.25,-66.15,-52.16,-54.82,-43.81,-28.21
10340169,---,-28.19,10.90,-78.79,-44.02,-43.77,1.51,-42.05,25.42
10340170,---,41.38,49.79,-18.02,83.19,-8.63,96.89,-28.98,-60.79
10340171,---,-5.03,5.09,-24.70,-9.74,-25.94,-1.81,15.81,8.35
10340172,---,-1.75,-38.18,28.14,-0.69,-16.91,43.24,21.00,-21.20
10340173,---,-70.37,-88.04,-59.31,-72.58,-96.85,-47.32,-83.61,11.50
10340174,---,52.00,69.53,32.99,70.69,63.71,50.86,33.27,36.06
10340175,---,39.56,84.60,-29.59,19.18,15.04,48.68,22.47,69.31
10340176,---,-53.42,-53.13,-69.97,-73.68,-44.91,-41.59,-55.23,-33.11
10340177,---,96.71,94.99,93.66,99.00,94.11,96.71,99.02,96.93
10340178,---,-29.60,-21.47,-69.07,-5.08,-6.70,-84.20,28.38,-23.48
10340179,---,-72.89,-37.12,-70.48,-83.94,-85.26,-90.47,-65.32,-60.56
10340180,---,30.64,-16.81,15.79,29.60,51.51,25.25,20.47,70.25
10340181,---,-66.32,-66.74,-59.80,-84.91,-28.65,-64.05,-60.80,-83.79
10340182,---,51.51,-12.47,72.23,83.54,-46.78,62.09,46.81,81.24
10340183,---,33.74,-15.32,77.25,40.79,-52.51,60.27,56.55,44.18
10340184,---,-34.41,-28.14,25.17,-67.05,-90.58,-53.24,-58.90,-6.45
10340185,---,19.02,-4.25,29.08,22.48,-27.05,38.29,52.98,22.48
10340186,---,-21.31,-32.17,-7.30,-16.04,-43.32,-18.48,17.88,-46.85
10340187,---,1.78,-79.39,-5.66,8.72,81.82,24.32,-34.13,40.54
10340188,---,-7.90,-39.06,-48.48,-1.89,29.00,57.05,29.18,-69.08
10340189,---,-14.42,-19.76,5.07,-38.16,70.52,-31.76,-56.81,-32.46
