Probeset_ID,Gene Symbol,DC Lu CD103+,Sample_,Sample_,Sample_,Sample_,Sample_
10358519,Hmcn1,-30.04,-43.83,-35.87,-13.76,-24.89,-42.48
10358521,Hmcn1,-44.04,-25.88,-29.69,-21.86,-86.54,-69.20
10358523,---,-50.24,-46.91,-65.02,-36.32,-61.34,-43.48
10358525,---,-44.67,-35.74,-50.65,-26.68,-54.64,-66.00
10358527,---,-65.35,-82.17,-92.78,-62.25,-38.60,-46.06
10358529,---,-53.58,-39.05,-57.21,-29.42,-68.13,-85.75
10358531,---,-70.69,-35.64,-77.57,-67.72,-81.53,-91.12
10358533,---,-37.86,-34.97,-37.90,-33.17,-30.72,-57.74
10358535,---,-42.02,-34.90,-37.57,-22.37,-76.36,-69.09
10358537,---,-31.05,-28.49,-32.92,-25.84,-26.34,-44.73
10358539,---,-30.43,-24.56,-46.24,-55.57,-14.65,-22.88
10358541,---,-68.33,-71.98,-60.58,-46.16,-88.46,-70.70
10358543,---,-48.25,-70.38,-58.65,-10.63,-66.91,-56.44
10358545,Hmcn1,-34.90,-34.13,-27.23,-15.39,-50.47,-61.85
10358547,Hmcn1,-56.87,-36.15,-36.30,-38.68,-88.42,-92.35
10358549,---,-73.55,-47.79,-65.85,-64.82,-98.11,-79.40
10358551,Hmcn1,-36.59,-40.85,-29.65,-14.71,-54.93,-52.43
10358553,---,-52.21,-77.92,-42.31,-21.33,-86.15,-47.88
10358555,---,-42.17,-35.30,-42.85,-52.13,-33.77,-47.85
10358557,---,-50.64,-43.83,-77.95,-34.61,-57.92,-43.74
10358559,---,-38.49,-25.61,-26.43,-33.45,-71.98,-42.31
10358561,---,-53.30,-49.28,-39.93,-42.26,-78.92,-68.46
10358563,Hmcn1,-44.16,-36.05,-28.71,-39.22,-66.34,-57.01
10358565,---,-37.82,-33.10,-27.16,-26.58,-50.13,-66.62
10358567,---,-43.90,-28.71,-21.24,-33.43,-99.27,-55.02
10358569,---,-42.97,-40.64,-51.33,-26.01,-36.40,-74.16
10358571,Hmcn1,-31.00,-40.35,-33.93,-20.58,-44.40,-22.44
10358573,---,-39.71,-35.20,-34.11,-43.75,-25.87,-63.31
10358575,Hmcn1,-39.27,-34.12,-37.40,-25.20,-50.79,-55.05
10358577,---,-39.24,-23.60,-42.09,-32.79,-40.59,-80.94
10358579,---,-47.67,-43.02,-35.10,-38.07,-57.54,-71.01
10358581,---,-48.67,-46.40,-56.85,-42.59,-37.35,-66.05
10358583,Hmcn1,-42.88,-28.51,-43.30,-28.55,-51.93,-74.93
10358585,Hmcn1,-57.45,-43.65,-21.80,-52.29,-72.64,-95.85
10358587,---,-50.69,-42.13,-32.69,-45.20,-75.46,-80.59
10358589,---,-54.40,-34.09,-60.85,-29.04,-77.97,-82.97
10358591,Hmcn1,-39.49,-36.51,-23.33,-18.85,-81.02,-48.30
10358593,Hmcn1,-45.70,-33.80,-93.52,-29.70,-43.25,-41.58
10358595,---,-52.33,-49.12,-47.79,-53.21,-43.21,-73.69
10358597,---,-53.43,-59.16,-68.52,-36.78,-71.54,-41.08
10358599,---,-27.49,-40.97,-31.24,-12.46,-39.99,-22.74
10358601,Hmcn1,-32.69,-39.94,-44.54,-9.46,-40.73,-44.30
10358603,---,-27.28,-26.66,-17.88,-27.59,-39.79,-26.56
10358605,---,-28.14,-18.86,-29.42,-14.08,-41.00,-49.31
10358607,Hmcn1,-54.69,-57.18,-45.11,-78.73,-58.53,-35.93
10358609,---,-45.64,-58.77,-39.80,-13.58,-52.28,-70.56
10358611,---,-57.24,-28.05,-71.82,-64.67,-48.61,-77.23
10358613,---,-39.62,-55.41,-34.62,-25.12,-53.85,-35.18
10358615,Hmcn1,-43.51,-47.50,-58.15,-27.17,-56.84,-35.02
10358617,---,-39.62,-29.93,-34.18,-57.87,-34.87,-44.81
10358619,Hmcn1,-40.92,-32.17,-44.73,-60.15,-35.76,-35.33
10358621,Hmcn1,-39.29,-64.91,-28.41,-28.63,-62.82,-20.36
10358623,---,-43.93,-35.47,-41.63,-46.72,-53.45,-44.06
10358625,---,-38.47,-29.56,-5.49,-24.99,-73.59,-78.79
10358627,---,-38.28,-19.08,-46.15,-29.22,-71.09,-41.55
10358629,---,-48.76,-39.51,-62.43,-30.15,-70.63,-49.48
10358631,Hmcn1,-43.05,-22.22,-50.11,-35.57,-42.65,-76.77
10358633,---,-47.05,-36.60,-39.46,-49.58,-44.96,-73.86
10358635,Hmcn1,-65.29,-39.19,-54.29,-99.13,-49.59,-57.72
10358637,Hmcn1,-38.89,-45.55,-17.96,-22.24,-66.48,-56.81
10358648,---,-22.64,-26.93,-11.13,-20.89,-30.43,-28.39
10358650,---,-45.38,-48.29,-27.62,-24.98,-86.02,-59.88
10358652,---,-41.96,-29.67,-38.11,-20.38,-84.57,-67.06
10358654,Hmcn1,-32.14,-23.68,-33.75,-24.08,-31.68,-51.28
10358656,---,-52.09,-42.46,-56.53,-41.02,-59.00,-65.70
10358658,---,-28.17,-23.22,-14.60,-33.10,-26.74,-51.72
10358660,Hmcn1,-39.12,-38.45,-25.66,-29.26,-49.60,-61.87
10358662,---,-44.60,-36.43,-28.89,-43.08,-55.88,-62.07
10358664,---,-51.36,-41.90,-53.49,-46.59,-47.72,-70.90
10358666,Hmcn1,-33.97,-39.83,-34.69,-22.79,-32.67,-41.05
10358668,---,-56.26,-65.45,-36.84,-41.03,-80.93,-72.17
10358670,---,-49.73,-42.30,-38.71,-36.12,-75.68,-75.91
10358672,Hmcn1,-23.08,-20.86,-2.99,-33.09,-35.65,-29.78
10358675,Ivns1abp,93.71,53.88,96.69,98.09,91.65,96.87
10358677,1200016B10Rik,-63.48,-60.99,-59.40,-82.02,-76.23,-29.61
10358698,Rnf2,-91.80,-89.73,-93.58,-86.19,-84.98,-96.94
10358709,Cox7b,-63.20,-62.94,-63.02,-78.36,-39.46,-59.25
10358711,---,-11.98,-38.78,-21.71,-3.50,12.78,-8.48
10358713,1700025G04Rik,35.60,61.83,32.67,-11.65,36.95,47.05
10358717,1700025G04Rik,60.61,57.36,65.39,44.70,63.16,70.21
10358726,Tsen15,-63.71,-57.07,-64.31,-64.56,-77.04,-50.43
10358733,Rgl1,-62.74,-59.58,-52.04,-32.11,-86.44,-92.95
10358754,---,4.94,-21.58,-34.48,34.00,33.35,20.69
10358757,Smg7,-13.59,-8.93,-43.21,-59.23,-14.83,51.18
10358785,---,-4.77,-57.04,62.45,-15.42,25.00,-33.57
10358787,Lamc2,-33.81,-20.19,-25.22,-44.40,-35.58,-55.45
10358816,Lamc1,-69.93,-38.40,-68.73,-51.80,-81.27,-87.83
10358845,E330020D12Rik,56.24,67.53,53.95,54.32,46.05,57.20
10358849,Dhx9,18.62,27.40,21.40,-4.21,36.41,13.60
10358879,Npl,-80.87,-79.25,-74.80,-70.72,-91.79,-91.26
10358892,F630010C12Rik,-6.35,-14.00,-1.78,-14.18,-6.56,6.43
10358894,Sord,-59.81,-64.42,-60.46,-65.22,-52.81,-54.07
10358896,Rgsl1,-21.81,-83.17,-48.46,44.70,-32.21,21.13
10358913,Rgsl1,-27.97,-67.31,-11.47,-9.64,-58.89,-21.82
10358921,5830403L16Rik,12.95,-1.23,-17.51,-3.59,58.58,31.88
10358926,---,30.75,48.70,14.45,27.06,-4.59,55.52
10358928,Cacna1e,-27.22,-25.48,-39.33,-22.51,-27.64,-25.32
10358978,Ier5,96.68,95.65,93.44,95.85,99.37,96.60
10358982,Mr1,-77.27,-76.13,-67.68,-63.87,-84.83,-87.05
10358991,BC034090,-62.85,-89.16,-41.74,-56.33,-71.68,-46.84
10358999,Xpr1,-71.53,-61.03,-76.05,-84.10,-63.80,-64.16
10359024,Gm5532,-20.20,-16.48,-11.38,-15.40,-38.75,-28.45
10359027,Lhx4,32.20,-29.50,29.30,61.79,21.76,64.32
10359034,Qsox1,-47.98,-56.14,-54.30,-41.65,-54.30,-33.32
10359050,Cep350,80.07,85.26,70.20,68.53,82.58,88.48
10359078,Cep350,73.02,86.09,69.32,57.04,62.85,82.82
10359080,Cep350,79.83,85.41,68.24,75.64,76.75,89.21
10359082,---,79.18,87.16,85.27,61.18,63.30,88.73
10359084,Cep350,88.92,87.56,90.43,72.51,88.73,97.50
10359086,Cep350,85.40,84.40,77.97,58.78,88.41,98.29
10359097,Tor1aip1 or Tor1aip2,81.56,88.75,80.99,89.36,65.30,76.16
10359113,Fam163a,-26.31,-32.54,-7.68,-9.02,-48.03,-56.72
10359118,Tdrd5,-62.43,-80.51,-38.90,-78.75,-63.35,-51.30
10359136,9430070O13Rik,-38.17,-76.51,-30.72,-38.53,-43.51,-16.04
10359161,Soat1,55.35,64.52,58.97,55.69,50.58,47.42
10359181,Tor3a,57.72,51.86,52.70,51.89,71.86,56.25
10359190,Fam20b,-10.31,20.69,13.84,12.28,-55.62,-57.97
10359201,Ralgps2,-78.35,-70.36,-71.23,-70.82,-86.18,-88.99
10359225,1700057K13Rik,-31.35,-21.40,-60.45,-28.40,-65.47,-9.79
10359235,Rasal2,-43.69,-31.84,-47.12,-49.35,-45.83,-42.59
10359255,Fam5b,-18.56,-25.21,-15.97,-7.38,-26.22,-25.76
10359266,Pappa2,-34.17,-57.58,-38.03,-13.58,-28.12,-46.50
10359280,Pappa2,-80.75,-59.29,-78.33,-67.57,-99.59,-72.77
10359282,Pappa2,-48.29,-67.19,-44.03,-29.51,-77.51,-28.94
10359293,1600012P17Rik,-10.53,-8.15,10.48,-2.40,-10.43,-43.70
10359297,Atp5h,-8.07,-23.22,-6.27,-22.01,19.08,-9.97
10359299,---,44.74,2.02,46.98,22.59,59.42,75.06
10359303,4930562F07Rik,42.08,42.24,49.65,64.02,19.54,26.33
10359307,Tnn,-24.47,-38.30,-10.65,-7.83,-30.11,-43.99
10359334,Cacybp,-50.78,-60.01,-44.75,-44.78,-52.38,-51.13
10359339,Rabgap1l,73.87,65.39,48.96,29.94,91.25,91.48
10359375,Gpr52,26.70,38.39,-10.68,-19.83,57.00,67.50
10359377,Zbtb37,-35.35,-37.67,-36.59,-81.31,16.93,-21.01
10359386,Dars2,-67.54,-64.00,-26.75,-79.78,-73.57,-83.14
10359405,Klhl20,-29.02,-15.53,-26.55,-26.74,-54.92,-14.32
10359419,4930469G21Rik,-21.43,-33.71,-41.20,-8.04,-41.36,-7.73
10359422,Prdx6 or LOC677654,-29.98,-46.39,-45.31,-52.97,30.81,-23.03
10359428,Aph1a,55.44,46.28,40.33,70.34,47.93,70.10
10359434,Fasl,-43.75,-44.85,-45.25,-54.01,-36.13,-41.06
10359446,AI848100,18.50,11.38,-33.81,-41.06,60.48,69.43
10359473,4930558K02Rik,-19.43,-64.32,-11.39,-8.78,-31.98,-10.86
10359480,Dnm3,-70.33,-71.55,-68.01,-83.44,-54.04,-75.54
10359504,Dnm3os,-73.12,-96.79,-95.87,-52.96,-61.50,-43.05
10359506,Mettl13,-55.30,-46.77,-19.49,-89.30,-48.46,-65.81
10359518,Eif4e1b,-29.15,-27.14,-38.85,-21.99,-25.46,-34.38
10359520,Myoc or 7420461P10Rik,-40.18,-49.91,-33.41,-13.83,-67.90,-49.79
10359525,Prrc2c,2.14,1.44,-4.34,-24.33,-13.64,36.01
10359561,Fmo4,-42.01,-37.36,-33.94,-32.33,-44.30,-64.42
10359571,Fmo1,-30.68,-22.91,-25.72,-31.14,-45.99,-37.32
10359582,Fmo2,-0.87,17.51,13.42,13.48,-5.68,-15.46
10359593,Fmo3,-28.84,-29.68,-29.94,-38.32,-34.12,-17.01
10359603,4921528O07Rik,-29.15,-63.04,-43.12,-18.34,-18.67,-18.55
10359624,Prrx1,-55.13,-59.01,-52.92,-66.94,-46.92,-51.68
10359635,Gorab,-86.76,-99.11,-85.87,-71.33,-71.75,-83.99
10359642,---,59.16,-90.27,-14.92,82.90,93.87,89.58
10359644,Mettl11b,-45.43,-53.27,-24.70,-79.16,-51.81,-26.68
10359648,Scyl3 or BC055324,-16.84,-13.45,-16.66,-24.60,-19.67,-10.91
10359677,Blzf1,-82.76,-86.57,-63.76,-92.87,-78.81,-79.61
10359689,Atp1b1,-75.21,-79.10,-75.03,-85.31,-58.89,-77.46
10359697,Xcl1,-32.79,-34.82,-21.16,-19.59,-34.78,-63.29
10359701,Tbx19,-16.42,43.09,-32.67,62.55,-72.92,-65.04
10359713,Sft2d2,79.12,81.24,75.71,67.74,82.65,86.09
10359723,Tiprl,-80.40,-69.53,-64.39,-66.55,-82.00,-95.98
10359734,Dcaf6,-43.83,-44.39,-37.45,-76.23,-29.03,-24.36
10359754,Mpzl1,-90.23,-63.47,-66.54,-93.98,-99.24,-97.46
10359762,Rcsd1,11.91,7.83,6.41,11.87,20.07,12.57
10359770,Pou2f1,-13.52,-9.93,-29.79,-45.13,-18.16,37.61
10359793,Dusp27,-46.48,-73.02,-46.48,-44.81,-34.25,-35.65
10359801,Mael,-33.08,-31.82,-29.20,-26.15,-45.34,-34.24
10359814,Ildr2,81.65,80.53,88.62,93.86,77.39,28.00
10359816,Pogk,3.83,10.80,-25.88,31.30,-2.99,10.52
10359826,Uqcr11,-51.44,-62.01,-45.58,-52.53,-45.99,-48.41
10359828,Gm4847,35.30,0.84,28.90,79.23,30.12,-9.52
10359837,Fmo9,55.73,12.17,70.76,81.08,55.42,34.69
10359849,Uck2,-52.31,-40.03,-56.48,-25.46,-84.67,-53.29
10359851,Uck2,-5.26,-7.75,-21.47,-1.82,-18.47,19.99
10359859,---,59.61,35.66,53.43,86.32,64.80,50.20
10359861,Mgst3,-48.10,-45.25,-48.01,-40.75,-63.97,-42.80
10359867,Lrrc52,-6.37,-17.28,-32.17,44.06,-5.08,-5.02
10359870,Pbx1,75.19,88.84,82.41,66.59,61.49,75.19
10359888,---,-6.96,56.70,-1.17,-20.16,11.15,-68.40
10359890,Nuf2,19.45,24.84,13.24,5.75,19.32,36.61
10359908,Rgs4,-61.99,-67.46,-85.80,-59.29,-55.60,-46.62
10359917,Hsd17b7,-90.46,-90.57,-82.24,-89.12,-94.02,-93.80
10359929,Ddr2,-40.00,-14.48,-35.85,-29.96,-54.16,-82.19
10359948,Uap1,-33.67,-30.65,-61.15,-49.75,29.94,-49.99
10359961,Uhmk1,13.82,2.89,3.60,-21.05,22.75,56.21
10359970,Nos1ap,-57.44,-37.42,-26.24,-76.79,-70.34,-77.08
10359982,Atf6,84.30,84.65,79.93,74.78,86.51,92.82
10359999,---,-21.85,7.11,-0.46,-91.85,-42.28,-34.69
10360001,---,46.50,35.67,53.68,-50.63,80.65,71.15
10360003,Dusp12,-67.06,-77.57,-87.13,-57.66,-26.80,-73.66
10360012,Fcrlb,80.53,58.71,84.12,94.63,54.77,87.49
10360018,Fcrla,71.96,63.03,67.00,71.46,77.42,78.16
10360026,Uqcrb,-54.89,-56.94,-53.93,-71.64,-25.94,-56.36
10360028,Fcgr2b,85.20,85.71,84.69,82.00,87.05,86.64
10360040,Fcgr3,-18.29,-23.99,-10.98,-1.43,-33.40,-33.48
10360046,Sdhc,-83.76,-74.14,-64.07,-66.64,-97.11,-96.87
10360053,Pcp4l1,-63.39,-50.48,-46.82,-67.25,-64.23,-87.99
10360058,Tomm40l,-76.94,-75.22,-92.57,-36.52,-60.28,-91.09
10360070,Fcer1g,39.06,28.69,36.42,42.80,38.44,44.57
10360076,Ndufs2,-80.97,-90.90,-89.06,-87.45,-60.12,-68.41
10360090,Ppox,-31.69,-57.04,-81.22,-71.44,69.86,22.37
10360105,Usp21,39.99,55.64,51.25,61.58,-16.68,38.39
10360120,Ufc1,-78.84,-47.17,-79.11,-75.12,-76.98,-94.34
10360128,Rpl27,-4.00,-0.29,-22.26,-28.38,17.29,25.39
10360130,Nit1 or Dedd,-57.44,-66.86,-68.49,-56.35,-38.37,-55.28
10360139,Klhdc9,33.83,41.44,32.43,77.27,17.30,-24.24
10360145,---,81.43,55.14,84.83,45.07,99.29,90.64
10360147,Alyref2,82.98,87.97,87.93,95.28,61.92,63.56
10360149,Itln1 or Itlnb,-34.51,-35.86,-72.05,-21.89,-56.20,-13.02
10360158,Ly9,0.59,5.39,3.15,3.90,0.05,-3.66
10360173,Slamf7,91.10,92.79,90.87,89.18,88.49,93.86
10360185,---,67.35,66.50,80.43,77.74,52.80,50.49
10360187,Vangl2,-0.02,10.88,29.39,-10.27,-14.62,14.70
10360202,Nhlh1,-28.92,-46.75,-9.65,-23.96,-24.04,-62.22
10360205,Ncstn or Copa,56.39,58.55,50.34,66.42,7.31,81.57
10360225,Timm23,-83.15,-86.44,-88.25,-79.97,-47.14,-93.32
10360227,Pea15a,70.66,73.64,71.34,68.13,65.18,73.17
10360235,Casq1,-16.01,-17.55,-18.36,-16.54,-18.09,-11.68
10360248,Atp1a4,-27.99,-27.03,-29.60,-13.67,-45.20,-32.95
10360270,Atp1a2,-32.81,-20.44,-34.12,-21.21,-49.46,-58.92
10360297,Kcnj9,-14.84,-14.72,-10.04,-3.65,-40.22,-25.19
10360306,Slamf8,60.28,59.40,58.87,57.98,65.96,58.16
10360315,Fcrl6,-6.97,3.23,-7.03,50.32,-17.96,-46.93
10360321,Dusp23,-16.87,-22.13,-70.88,36.39,-18.10,-1.91
10360324,Gm2710,5.46,12.49,58.15,-51.66,-9.81,22.81
10360326,---,-35.58,-82.81,-35.22,-50.37,-13.62,-16.62
10360328,Apcs,-31.58,-34.29,-20.31,-55.89,-22.55,-33.86
10360332,---,-10.92,-3.46,35.36,-52.56,-62.22,44.22
10360334,Olfr1408,-17.34,-79.38,-9.99,-59.96,-5.77,56.65
10360336,Olfr1406,-56.55,-40.86,-58.04,-31.78,-72.87,-81.03
10360338,Fcer1a,-40.49,-50.09,-17.01,-28.77,-75.41,-46.87
10360344,Darc,-40.47,-62.19,-46.99,-24.32,-39.48,-42.90
10360349,Cadm3,-45.62,-77.28,-48.60,-35.60,-49.40,-29.05
10360367,---,-47.40,-60.89,-56.46,-21.49,-67.27,-51.23
10360370,BC094916,-36.17,-50.84,-16.33,-36.99,-34.34,-54.98
10360373,Pydc4,-34.34,-44.90,-17.84,-46.37,-51.98,-25.62
10360377,AI607873,78.28,73.43,74.37,74.53,85.28,83.24
10360382,Ifi204 or Mnda,2.84,8.93,-2.89,9.43,5.08,-1.27
10360391,Ifi203 or LOC100862473 or LOC100862472 or Gm16340,67.80,77.03,70.42,59.86,66.24,66.67
10360398,Ifi202b,-43.65,-64.25,-38.46,-78.83,-28.23,-32.78
10360406,Ifi205,95.54,94.96,95.18,91.96,97.22,98.46
10360410,Olfr231,-1.00,42.42,51.04,-1.73,7.96,-75.20
10360412,Olfr419,-33.44,-5.19,-14.29,-40.13,-51.30,-61.86
10360415,Grem2,-20.93,-20.62,-18.88,-25.97,-17.52,-23.39
10360418,Rgs7,-44.72,-96.55,-42.99,-17.60,-89.57,-15.98
10360443,Fh1,-67.18,-60.49,-62.09,-75.53,-65.77,-70.57
10360454,Opn3,-22.68,-13.79,-0.35,-19.90,-28.97,-59.45
10360460,Chml,77.38,91.45,74.12,59.57,61.32,85.69
10360463,Pld5,-25.81,-43.33,-17.20,-16.69,-19.38,-40.45
10360475,Rbm8a or B020018G12Rik,-47.40,-68.22,-71.71,-36.62,-22.57,-35.89
10360479,Cep170,91.31,90.36,90.75,88.24,90.52,95.86
10360504,Mir350,-15.11,-10.73,-14.45,-29.11,-1.43,-24.99
10360506,Akt3,53.93,55.39,52.69,46.75,56.77,56.36
10360522,Adss,4.08,-10.79,-13.45,-38.99,35.56,24.99
10360538,Pppde1,64.15,23.88,23.16,87.63,85.87,64.11
10360540,4930527J03Rik,82.89,63.84,86.18,89.54,84.39,84.65
10360542,Fam36a or AI503316,-55.51,-31.25,-53.27,-82.06,-23.01,-61.29
10360544,Hnrnpu,41.72,52.60,50.69,31.07,39.23,37.49
10360563,Smyd3,-66.79,-74.91,-91.40,-44.28,-63.24,-36.36
10360578,Rpl29,59.16,-90.27,-14.92,82.90,93.87,89.58
10360580,Tfb2m,-88.33,-84.66,-83.64,-89.92,-91.77,-89.59
10360589,Ahctf1,8.28,20.02,-27.00,-19.53,10.00,46.15
10360629,Rpl21,59.16,-90.27,-14.92,82.90,93.87,89.58
10360631,Adck3,-61.56,-83.30,-47.28,-49.92,-51.64,-73.02
10360648,Psen2,27.98,12.04,18.09,44.38,39.22,21.74
10360662,Gm5069,3.04,-58.25,7.90,47.61,-25.80,51.39
10360664,6330403A02Rik,-39.35,-21.09,-45.67,-81.25,-41.98,-25.52
10360666,6330403A02Rik,-23.93,-22.28,-26.13,-7.88,-41.18,-37.07
10360674,Mixl1,26.58,33.60,37.72,44.60,17.50,-3.40
10360679,H3f3a or Gm12657 or Gm6749 or H3f3c or H3f3b,-1.34,1.73,4.42,-26.96,25.14,-21.96
10360684,Ephx1,-59.51,-64.15,-62.10,-58.12,-56.79,-57.01
10360695,Nvl,10.20,9.74,8.79,-47.42,30.88,44.55
10360720,Wdr26,59.83,85.03,81.54,65.39,34.30,-6.76
10360737,Rpl35a or Ino80,-2.62,31.64,18.58,-22.26,12.91,-35.28
10360741,Ccdc121,27.20,-5.22,78.63,-9.26,7.45,31.16
10360743,---,-11.71,-28.10,-3.71,-41.07,-27.69,45.07
10360745,Lbr,5.04,12.10,11.87,4.32,1.08,-2.42
10360761,---,-39.76,-14.18,-58.62,-49.05,-62.28,-19.44
10360764,Enah,-39.63,-30.20,-37.22,-50.76,-39.33,-46.39
10360786,Vmn1r1,26.37,64.95,61.60,5.59,-14.62,-7.12
10360789,Degs1,46.07,55.19,53.98,58.17,34.12,20.99
10360794,Fbxo28,24.72,41.97,30.65,41.17,14.40,-3.53
10360802,---,8.24,-42.38,31.77,45.98,27.92,-14.80
10360804,---,69.47,69.47,78.82,82.25,11.97,76.69
10360806,Capn2,70.52,74.45,72.19,73.36,65.42,66.00
10360828,4922505E12Rik,22.45,43.07,46.91,69.87,-35.51,-22.59
10360832,1700056E22Rik,66.39,54.94,49.08,17.91,85.46,84.12
10360834,Hlx,35.41,9.34,44.55,59.68,19.26,24.17
10360840,Mosc1,-19.65,-29.14,-4.06,-11.97,-50.00,-40.35
10360848,Mosc2,-67.14,-58.67,-68.20,-46.92,-73.32,-84.47
10360858,C130074G19Rik,-33.41,-48.03,-13.72,-40.48,-27.63,-51.59
10360863,Mark1,-45.80,-49.89,-36.14,-29.76,-49.89,-69.37
10360884,Iars2,-64.20,-64.02,-66.22,-63.15,-74.68,-48.59
10360909,9630028B13Rik,51.01,69.67,79.69,92.58,-15.43,-62.34
10360912,---,-19.40,-38.82,-22.67,5.90,-24.60,-16.81
10360914,Lyplal1,-93.58,-96.31,-95.09,-80.41,-93.08,-97.53
10360920,Tgfb2,-47.73,-52.64,-31.51,-35.25,-56.56,-72.78
10360934,Rrp15,-60.42,-77.10,-62.57,-87.69,-11.70,-43.22
10360942,Spata17,-51.40,-82.15,-62.01,-13.54,-53.91,-63.91
10360957,Kctd3,-95.59,-98.31,-99.58,-97.67,-72.79,-81.95
10360970,---,-34.25,-88.92,-35.42,-10.27,-30.96,-19.84
10360972,Kcnk2,-39.92,-17.49,-27.49,-48.53,-40.19,-76.65
10360983,Pdcd5 or Gm3837,-88.04,-79.01,-79.20,-85.09,-91.55,-98.55
10360985,Cenpf,7.98,22.97,8.99,-8.77,0.19,17.08
10361007,Smyd2,-85.62,-87.29,-86.00,-82.11,-90.20,-82.39
10361021,---,31.29,5.80,55.09,21.93,41.75,23.75
10361023,Prox1,-71.75,-90.47,-22.22,-77.70,-90.59,-91.49
10361031,Rps6kc1,84.45,80.75,82.65,68.93,93.77,92.42
10361055,Vash2,-58.81,-90.40,-24.46,-58.15,-67.03,-58.41
10361063,---,12.50,74.86,-15.26,4.08,-1.42,-19.58
10361065,Mfsd7b,-43.84,-35.98,-51.45,-48.46,-42.46,-38.69
10361075,Mfsd7b,15.02,1.08,-18.12,2.94,51.73,35.22
10361078,Tatdn3,-70.65,-85.94,-82.60,-69.66,-18.41,-80.22
10361089,Fam71a,53.38,55.94,49.88,59.44,70.16,-0.70
10361091,Atf3,69.55,66.96,58.49,59.49,85.41,74.42
10361098,Nenf,-35.56,-69.69,-71.03,-41.23,-4.68,15.36
10361104,Ppp2r5a or Tmem206,26.34,56.70,47.24,30.78,12.22,-17.60
10361110,Dtl,4.01,2.88,7.68,-4.38,0.04,15.51
10361129,---,68.12,72.45,72.55,38.06,60.31,80.87
10361131,---,-10.87,2.10,-7.59,-9.66,-38.70,-11.60
10361133,---,-54.18,-37.02,-26.54,-52.19,-95.91,-56.87
10361135,1700034H15Rik or Slc30a1,44.39,87.72,21.63,-38.18,17.78,79.44
10361139,Traf5,67.67,73.08,61.10,60.88,68.78,71.75
10361152,Gstp2 or Gstp1,-85.23,-75.72,-77.63,-89.98,-87.59,-89.68
10361156,Rcor3,-8.87,-14.49,-31.90,-48.71,4.44,46.55
10361169,Hhat,-32.68,-42.52,-41.29,-31.65,-41.17,-8.64
10361184,---,47.75,70.11,76.74,79.47,-14.26,-12.64
10361186,Sertad4,-54.64,-38.20,-26.95,-60.06,-58.80,-90.05
10361191,Syt14,-53.49,-27.84,-57.11,-39.03,-75.09,-74.25
10361200,Diexf,-46.58,-52.29,-47.23,-56.25,-34.28,-43.54
10361215,Traf3ip3 or A130010J15Rik,4.90,6.11,2.12,8.53,1.88,7.92
10361234,Hsd11b1,-41.15,-30.25,-29.86,-32.74,-55.75,-71.63
10361246,G0s2,-45.15,-57.09,-46.39,-41.79,-35.90,-45.58
10361250,Camk1g,-56.19,-43.99,-33.42,-42.93,-60.25,-95.77
10361265,Mir205,-36.60,-41.13,-19.31,-44.25,-86.60,-7.61
10361267,---,-16.64,-3.20,-24.70,8.44,-29.58,-35.23
10361270,Cd46,-88.42,-92.59,-84.11,-91.58,-91.83,-77.63
10361282,Cr1l,-3.52,27.42,5.96,-24.39,-13.91,-17.55
10361292,Cr2,-38.38,-29.93,-23.23,-22.71,-66.78,-73.10
10361323,Cnksr3,-86.70,-82.46,-84.03,-84.03,-93.41,-84.26
10361338,Ipcef1,52.08,48.79,38.07,33.60,62.80,69.37
10361352,---,-38.27,-33.35,-60.78,-25.34,-17.79,-57.23
10361356,---,-53.76,-53.24,-68.66,-45.51,-40.18,-59.74
10361358,Rgs17,-42.70,-39.20,-32.15,-27.96,-67.65,-56.74
10361366,Mtrf1l,-68.30,-67.93,-89.43,-92.09,-32.42,-26.23
10361375,Fbxo5,-13.95,-8.62,-2.77,-21.31,-26.91,-13.11
10361381,Syne1,-31.38,-29.02,-26.12,-21.18,-47.58,-36.14
10361507,---,-52.72,-88.45,-81.02,-41.69,-61.79,-19.13
10361509,Syne1,59.16,-90.27,-14.92,82.90,93.87,89.58
10361616,---,57.98,10.07,66.07,75.26,77.46,35.18
10361620,Rmnd1 or Gm5512,-53.76,-67.43,-60.89,-53.08,-41.37,-44.07
10361635,Zbtb2,-4.77,-38.82,-38.12,-16.75,37.92,36.55
10361640,---,2.10,36.19,23.00,-1.86,-10.55,-11.34
10361642,Lrp11,-65.84,-59.89,-61.90,-62.37,-64.15,-79.69
10361651,Nup43,-62.69,-50.31,-61.98,-84.15,-47.07,-70.92
10361660,Lats1,-62.63,-73.67,-75.55,-67.36,-57.43,-19.39
10361669,Katna1,-32.18,-24.35,-52.22,-25.07,-17.57,-36.05
10361680,BC013529,9.62,-52.52,50.53,55.79,19.90,-10.55
10361682,Ppil4,-35.07,-42.79,-43.24,-71.93,2.22,-3.55
10361698,Zc3h12d,3.68,12.34,-3.21,10.80,6.63,0.68
10361705,Sash1,25.01,45.32,43.39,-3.77,24.35,5.20
10361708,---,-4.71,-59.26,-40.05,35.60,46.24,25.49
10361710,Gm5177,26.90,7.10,29.01,42.56,13.64,54.47
10361712,Shprh,5.79,30.82,18.10,-1.45,-25.05,4.76
