Probeset_ID,Gene Symbol,AMs,Sample_,Sample_,Sample_
10340270,---,-68.91,-64.15,-87.27,-48.03
10340271,---,10.99,2.27,16.84,26.96
10340272,---,4.85,15.32,37.84,-26.95
10340273,---,-71.14,-89.38,-70.40,-42.62
10340274,---,-42.13,8.71,-70.93,-59.21
10340275,---,-19.10,76.10,-79.07,-64.20
10340276,---,-25.16,-67.43,-69.99,72.04
10340277,---,13.31,14.66,-45.53,63.61
10340278,---,-36.22,-35.19,-41.21,-32.24
10340279,---,-85.98,-85.78,-90.65,-74.09
10340280,---,22.82,9.24,20.89,35.96
10340281,---,-2.40,44.52,-51.71,11.98
10340282,---,57.31,67.61,67.36,36.40
10340283,---,43.93,82.84,0.11,11.70
10340284,---,-2.90,-0.06,-4.28,-4.10
10340285,---,41.12,37.64,59.50,22.64
10340286,---,-29.85,-91.92,-50.70,69.67
10340287,---,-29.68,-20.11,-37.23,-33.94
10340288,---,-63.96,-68.97,-37.89,-78.71
10340289,---,-0.60,-11.31,25.14,-10.37
10340290,---,47.83,30.54,91.81,-45.88
10340291,---,98.52,98.71,97.52,98.86
10340292,---,0.75,-53.43,80.34,-34.76
10340293,---,92.43,86.93,82.78,99.36
10340294,---,2.26,-28.58,49.70,-19.59
10340295,---,16.85,12.75,45.36,-9.46
10340296,---,-48.05,-33.57,-72.45,-36.93
10340297,---,-81.73,-93.40,-67.73,-75.51
10340298,---,-30.81,31.87,-76.31,-31.63
10340299,---,-29.69,-41.63,3.36,-91.03
10340300,---,-11.96,-40.49,53.61,-51.01
10340301,---,4.83,49.60,46.86,-71.85
10340302,---,-80.61,-67.64,-74.08,-92.04
10340303,---,10.49,-1.29,51.48,-21.91
10340304,---,-49.14,-92.24,14.87,-31.45
10340305,---,-3.28,-11.10,38.60,-34.00
10340306,---,-4.66,-28.84,-3.75,12.79
10340307,---,61.34,47.89,62.20,72.27
10340308,---,24.23,71.01,1.28,-20.50
10340309,---,-30.37,-58.53,12.90,-40.77
10340310,---,-19.51,-55.80,-11.47,12.78
10340311,---,-12.20,5.74,3.01,-43.92
10340312,---,-67.04,-86.60,-19.61,-82.55
10340313,---,-71.28,-60.27,-58.51,-88.01
10340314,---,-43.85,2.24,-65.04,-60.39
10340315,---,-38.94,-87.32,59.54,-99.19
10340316,---,-14.02,-9.99,-29.33,0.00
10340317,---,-11.59,-29.66,44.44,-45.90
10340318,---,-67.00,-47.42,-77.69,-72.25
10340319,---,-15.13,-5.73,-21.52,-18.88
10340320,---,-64.60,-76.80,-47.33,-72.30
10340321,---,60.70,62.43,38.92,74.05
10340322,---,46.01,48.79,30.60,55.26
10340323,---,-55.89,-70.10,-29.04,-69.57
10340324,---,69.00,-32.87,71.87,97.09
10340325,---,-7.26,-62.61,59.76,-21.01
10340326,---,-7.38,-42.36,60.53,-41.26
10340327,---,-83.73,-87.01,-97.42,-36.38
10340328,---,92.51,88.00,99.41,79.58
10340329,---,41.88,30.36,51.65,44.95
10340330,---,-27.08,56.73,-76.36,-52.25
10340331,---,81.80,82.80,91.47,61.22
10340332,---,-9.57,-33.22,-46.10,57.05
10340333,---,51.25,64.09,55.54,27.62
10340334,---,-71.84,-50.25,-84.59,-79.73
10340335,---,-18.49,-30.07,44.77,-61.22
10340336,---,-27.17,-22.88,30.22,-77.71
10340337,---,-41.69,-33.68,-18.59,-69.17
10340338,---,42.09,-32.60,85.75,40.70
10340339,---,37.92,-41.25,30.54,89.87
10340340,---,-95.68,-85.34,-97.36,-99.30
10340341,---,-41.42,-53.92,-10.46,-63.29
10340342,---,-53.17,-37.63,-42.04,-74.72
10340343,---,-75.74,-78.85,-50.52,-90.08
10340344,---,-45.67,-96.93,0.62,-30.86
10340345,---,39.21,34.39,5.32,67.23
10340346,---,15.11,-36.31,-2.64,74.45
10340347,---,-61.43,-36.23,-88.08,-61.02
10340348,---,-56.47,-57.78,-50.53,-60.86
10340349,---,-10.85,-77.33,29.52,37.09
10340350,---,-91.45,-98.17,-89.51,-82.79
10340351,---,-14.29,-18.83,61.61,-76.83
10340352,---,-68.46,-84.02,-32.19,-80.27
10340353,---,25.49,96.08,-86.82,-19.60
10340354,---,-62.56,-88.93,-37.70,-45.33
10340355,---,29.24,67.74,-16.01,20.15
10340356,---,-39.60,-29.11,5.26,-85.85
10340357,---,41.29,26.99,46.35,49.17
10340358,---,22.68,-16.69,58.47,13.82
10340359,---,57.20,56.47,96.76,-43.78
10340360,---,47.78,27.03,19.17,80.90
10340361,---,-15.25,-19.01,-19.23,-8.54
10340362,---,-88.95,-64.79,-88.15,-97.97
10340363,---,2.02,2.05,0.91,3.45
10340364,---,-46.95,-59.47,-53.78,-27.90
10340365,---,3.33,29.49,42.79,-52.81
10340366,---,99.38,99.66,92.84,99.88
10340367,---,85.54,85.85,89.86,78.67
10340368,---,-5.77,-52.21,51.86,-16.39
10340369,---,56.10,72.42,38.37,45.79
10340370,---,70.48,77.42,51.63,77.36
10340371,---,34.02,70.76,30.70,-12.04
10340372,---,-9.43,45.81,-77.08,29.45
10340373,---,-79.80,4.09,-98.51,-86.79
10340374,---,25.77,-36.35,85.24,-18.64
10340375,---,-23.83,-35.80,-76.24,49.59
10340376,---,-61.98,-92.38,24.22,-99.13
10340377,---,-8.48,13.82,-10.36,-25.04
10340378,---,77.34,80.15,73.18,77.44
10340379,---,-74.02,-81.20,-69.22,-68.32
10340380,---,-13.45,37.58,-76.02,12.42
10340381,---,-74.01,-98.07,-58.31,-50.17
10340382,---,43.92,34.78,63.52,28.36
10340383,---,-14.92,-68.02,-6.54,39.03
10340384,---,7.45,19.59,-18.65,24.83
10340385,---,-41.99,-35.36,13.74,-88.70
10340386,---,-53.11,-69.68,-7.48,-94.12
10340387,---,86.91,82.64,94.00,80.34
10340388,---,-84.31,-84.17,-54.74,-97.50
10340389,---,-87.20,-86.05,-90.33,-83.06
10340390,---,53.34,36.24,64.51,55.43
10340391,---,-87.81,-78.00,-91.85,-92.31
10340392,---,-75.38,-51.17,-85.58,-85.99
10340393,---,95.23,95.88,86.38,98.07
10340394,---,75.33,74.95,70.32,79.96
10340395,---,-10.23,-39.79,55.93,-37.14
10340396,---,-48.31,25.99,-85.35,-64.42
10340397,---,-57.12,-43.81,17.23,-99.73
10340398,---,-41.39,-27.90,-55.20,-43.39
10340399,---,-20.62,21.57,-31.82,-47.41
10340400,---,-23.47,-51.77,17.92,-31.80
10340401,---,-41.13,-82.62,-62.55,42.09
10340402,---,30.95,31.18,41.52,18.42
10340403,---,-50.67,-26.00,-89.89,-19.66
10340404,---,72.55,76.49,72.08,68.40
10340405,---,-7.63,-4.16,-56.58,37.83
10340406,---,23.15,7.08,41.52,18.04
10340407,---,-21.44,0.46,-19.52,-46.20
10340408,---,25.83,10.62,36.82,29.96
10340409,---,-25.91,1.36,-86.26,39.46
10340410,---,-39.44,-3.44,-63.77,-65.90
10340411,---,-58.42,-13.01,-90.13,-46.10
10340412,---,10.01,84.82,-8.71,-70.09
10340413,---,-2.30,56.96,-5.53,-51.90
10340414,---,-76.65,-77.78,-80.02,-70.52
10340415,---,-42.64,-81.03,-1.94,-57.05
10340416,---,-56.09,-46.03,-12.26,-90.58
10340417,---,-3.65,-34.14,43.88,-6.67
10340418,---,-23.01,-60.40,-30.46,26.58
10340419,---,-69.77,-75.46,-68.56,-65.56
10340420,---,27.20,-16.22,60.59,32.44
10340421,---,-93.93,-91.41,-82.03,-99.45
10340422,---,-14.65,-34.91,30.14,-37.16
10340423,---,-57.87,-14.17,-97.65,13.50
10340424,---,-70.63,-79.82,-91.35,-18.69
10340425,---,83.48,96.15,39.45,81.64
10340426,---,-70.82,-53.30,-68.79,-88.29
10340427,---,10.70,15.01,6.28,10.96
10340428,---,40.86,51.35,24.08,48.75
10340429,---,-83.31,-87.28,-73.62,-86.34
10340430,---,95.81,96.97,96.39,93.59
10340431,---,-73.74,-76.96,-94.35,-27.79
10340432,---,-64.98,-43.85,-78.53,-64.79
10340433,---,6.13,16.46,-10.13,12.32
10340434,---,-15.12,9.32,-4.67,-59.23
10340435,---,-52.74,-73.87,-77.81,11.31
10340436,---,-66.14,-99.02,18.27,-28.90
10340437,---,6.80,-56.57,90.77,-53.78
10340438,---,-56.77,-66.02,-53.71,-50.66
10340439,---,57.50,65.43,74.96,24.56
10340440,---,-51.20,-78.61,12.22,-74.42
10340441,---,-51.96,-29.55,-44.54,-85.09
10340442,---,53.16,23.72,79.04,41.68
10340443,---,-77.83,-69.43,-91.70,-62.99
10340444,---,-4.11,-8.02,-7.55,1.79
10340445,---,-58.44,31.22,-99.56,-91.27
10340446,---,-81.22,-66.45,-93.42,-77.22
10340447,---,83.36,87.88,24.13,93.62
10340448,---,-7.70,-53.55,43.10,-3.37
10340449,---,-26.19,-47.86,-43.92,18.90
10340450,---,-44.42,-23.20,-66.33,-50.06
10340451,---,69.79,68.02,73.78,66.74
10340452,---,90.70,79.83,94.19,93.70
10340453,---,-68.55,-78.94,-87.09,-15.96
10340454,---,-15.27,-22.55,16.79,-40.03
10340455,---,-1.84,40.88,5.76,-42.08
10340456,---,-30.07,-27.56,-53.81,-5.75
10340457,---,56.73,78.66,10.63,60.98
10340458,---,4.68,8.18,0.18,7.46
10340459,---,-3.04,10.41,-6.85,-9.89
10340460,---,13.05,17.31,6.38,15.30
10340461,---,-98.68,-100.00,-98.60,-86.06
10340462,---,-6.12,38.44,-21.50,-21.81
10340463,---,67.11,75.38,93.58,-27.97
10340464,---,33.26,27.79,37.92,33.81
10340465,---,-14.20,19.78,-41.73,-18.55
10340466,---,-92.30,-91.64,-91.86,-93.21
10340467,---,-29.07,13.16,-32.28,-64.85
10340468,---,-58.83,-16.46,-60.57,-87.11
10340469,---,-95.03,-78.86,-98.33,-99.25
10340470,---,-64.92,-72.87,-40.84,-81.42
10340471,---,-85.86,-91.38,-39.72,-97.33
10340472,---,-46.15,-8.46,-65.19,-68.90
10340473,---,-39.43,57.10,-73.04,-88.70
10340474,---,64.27,66.46,89.53,9.67
10340475,---,-26.36,60.01,-63.40,-69.45
10340476,---,-62.61,0.73,-92.38,-66.74
10340477,---,16.33,18.11,-18.40,47.14
10340478,---,94.23,70.07,98.06,96.63
10340479,---,-47.14,10.10,-32.31,-90.16
10340480,---,-61.75,-85.79,-51.51,-40.17
10340481,---,-27.67,8.97,-24.26,-66.76
10340482,---,-69.71,-20.45,-78.77,-90.49
10340483,---,26.77,-22.41,61.42,40.35
10340484,---,-59.48,-86.68,-5.78,-87.16
10340485,---,-58.29,-40.77,-40.81,-90.89
10340486,---,-43.15,-71.78,-0.79,-88.44
10340487,---,-4.87,24.08,-14.94,-22.00
10340488,---,33.15,32.76,39.46,27.37
10340489,---,-92.18,-96.07,-79.90,-93.07
10340490,---,-31.75,-46.89,-20.85,-28.29
10340491,---,48.10,74.96,27.45,32.06
10340492,---,81.59,78.51,85.51,80.47
10340493,---,5.50,24.52,9.88,-13.41
10340494,---,-22.69,-54.83,-1.89,-40.70
10340495,---,13.57,23.55,8.41,11.29
10340496,---,-45.59,-7.30,-88.41,-7.87
10340497,---,-78.06,-88.35,-72.68,-47.61
10340498,---,-22.72,38.79,-59.74,-37.77
10340499,---,17.76,-40.02,72.98,-2.09
10340500,---,-87.80,-70.29,-68.77,-99.84
10340501,---,-93.13,-97.70,-91.49,-85.92
10340502,---,35.79,29.73,59.46,15.11
10340503,---,-58.30,-40.08,-59.50,-73.99
10340504,---,-8.14,6.41,62.95,-80.72
10340505,---,16.31,21.95,57.57,-22.44
10340506,---,-54.31,-77.06,-33.02,-44.37
10340507,---,-7.98,24.15,-27.16,-22.92
10340508,---,-33.48,50.96,-35.59,-90.67
10340509,---,54.18,61.38,32.00,68.97
10340510,---,-3.46,-9.99,12.15,-9.49
10340511,---,62.81,50.36,71.83,65.68
10340512,---,-72.70,-74.13,-41.34,-90.10
10340513,---,-18.06,-5.36,16.54,-61.10
10340514,---,-80.01,-86.14,-86.24,-64.10
10340515,---,-76.22,-90.35,-84.07,-45.72
10340516,---,-70.30,-62.26,-33.20,-94.02
10340517,---,50.74,16.31,45.23,77.35
10340518,---,-9.95,58.52,-17.32,-63.58
10340519,---,-2.65,85.99,-81.02,-26.37
10340520,---,73.50,71.14,96.91,-14.86
10340521,---,-94.16,-85.79,-99.38,-90.35
10340522,---,-82.59,-85.68,-84.73,-74.59
10340523,---,-23.21,-27.86,17.93,-55.59
10340524,---,-26.82,-74.74,49.20,-39.82
10340525,---,-92.47,-97.16,-86.22,-90.88
10340526,---,-18.97,-65.34,-15.69,21.61
10340527,---,-29.42,-60.85,-20.64,-4.21
10340528,---,-72.43,-53.84,-73.20,-85.12
10340529,---,-75.83,-16.85,-97.42,-83.44
10340530,---,-55.52,-47.25,-40.09,-81.19
10340531,---,-0.88,30.15,-62.71,25.68
10340532,---,-10.43,-18.42,-19.11,8.16
10340533,---,30.23,61.09,-20.08,44.59
10340534,---,-54.73,-71.43,-65.54,-21.80
10340535,---,-31.99,-2.77,-36.13,-60.83
10340536,---,-12.16,70.91,-75.82,-30.73
10340537,---,93.05,95.84,81.62,96.43
10340538,---,29.33,-78.36,68.90,79.10
10340539,---,-60.78,-53.70,-96.33,16.59
10340540,---,-29.02,27.51,-68.47,-53.23
10340541,---,-59.96,-21.43,-87.54,-55.84
10340542,---,15.23,-54.98,50.23,51.89
10340543,---,-65.55,-68.20,-37.87,-89.84
10340544,---,-70.25,-69.59,-42.58,-88.90
10340545,---,-83.09,-79.71,-94.94,-43.82
10340546,---,-32.85,-25.56,-29.75,-42.30
10340547,---,-27.48,14.25,-74.16,-10.63
10340548,---,-69.84,-43.42,-57.13,-92.73
10340549,---,29.06,25.74,9.56,47.93
10340550,---,-74.29,-37.53,-80.87,-90.18
10340551,---,-64.56,-39.67,-74.92,-82.66
10340552,---,-38.66,-95.20,50.11,-62.08
10340553,---,77.93,73.60,78.59,82.46
10340554,---,11.97,-40.24,-2.51,68.54
10340555,---,15.82,8.53,79.50,-58.70
10340556,---,21.34,1.83,62.11,-14.62
10340557,---,-34.17,-76.03,-32.91,28.31
10340558,---,96.40,95.27,97.74,95.09
10340559,---,-90.23,-99.92,-79.85,-72.78
10340560,---,-6.50,-55.30,56.13,-14.96
10340561,---,-43.12,-47.00,-27.80,-56.25
10340562,---,-41.36,-40.83,-2.78,-99.90
10340563,---,-95.08,-94.83,-96.04,-94.19
10340564,---,-4.42,-22.45,67.42,-46.25
10340565,---,15.23,-26.33,29.55,42.65
10340566,---,-29.58,-69.20,-31.59,17.97
10340567,---,45.84,-86.53,99.27,4.25
10340568,---,-18.15,-16.46,-89.79,41.81
10340569,---,-74.77,-47.83,-95.83,-58.94
10340570,---,-92.99,-88.83,-89.18,-98.18
10340571,---,80.49,81.44,72.50,86.50
10340572,---,-53.55,-29.24,-67.33,-60.08
10340573,---,42.11,42.72,-13.02,77.86
10340574,---,-24.40,8.16,27.69,-89.73
10340575,---,51.78,21.42,78.54,41.31
10340576,---,-1.79,-61.33,89.09,-58.81
10340577,---,-24.29,-36.13,-66.13,38.24
10340578,---,-90.60,-94.01,-59.55,-98.21
10340579,---,-31.65,-30.60,-47.01,-14.88
10340580,---,30.41,35.42,21.92,35.49
10340581,---,-10.36,-25.83,9.10,-16.74
10340582,---,69.92,27.85,77.29,84.30
10340583,---,-89.08,-89.89,-66.80,-96.98
10340584,---,-74.21,-65.20,-90.59,-63.86
10340585,---,55.03,35.01,60.84,65.87
10340586,---,15.54,-17.42,26.61,30.27
10340587,---,-12.05,-81.39,3.05,62.50
10340588,---,7.62,-23.85,-23.02,66.15
10340589,---,8.07,-9.98,26.24,5.29
10340590,---,65.66,47.72,67.83,77.05
10340591,---,-25.74,-71.66,-24.25,30.06
10340592,---,56.31,85.60,63.02,-15.55
10340593,---,43.04,63.16,9.08,48.81
10340594,---,-35.06,-26.26,-91.75,31.15
10340595,---,-86.59,-71.33,-96.95,-83.16
10340596,---,-39.90,-52.51,-21.22,-46.81
10340597,---,-33.91,-22.56,-75.07,7.78
10340598,---,-91.15,-89.96,-77.75,-97.57
10340599,---,-65.61,-52.69,-68.25,-75.86
10340600,---,46.16,37.84,38.10,60.54
10340601,---,-44.16,-45.21,-42.21,-45.95
10340602,---,69.92,51.20,86.14,66.70
10340603,---,-64.63,-63.61,-36.32,-85.95
10340604,---,15.76,44.19,36.28,-24.16
10340605,---,-13.04,-11.73,-43.83,15.77
10340606,---,-24.66,-47.51,-34.89,10.08
10340607,---,-47.52,-78.95,-21.62,-10.01
10340608,---,-43.78,-11.89,34.70,-95.23
10340609,---,-6.15,-22.65,32.60,-22.34
10340610,---,-34.02,-73.68,-18.15,4.27
10340611,---,-53.49,-70.96,-25.07,-76.44
10340612,---,-94.09,-95.70,-86.48,-97.06
10340613,---,-93.55,-94.89,-95.57,-89.19
10340614,---,-86.75,-82.80,-88.73,-88.17
10340615,---,-31.55,-54.18,-51.01,13.94
10340616,---,30.10,65.29,37.46,-17.49
10340617,---,-0.06,54.49,17.28,-65.27
10340618,---,-79.93,-67.96,-92.02,-72.61
10340619,---,19.66,66.18,56.80,-62.47
10340620,---,-61.12,-36.03,-94.26,-4.96
10340621,---,78.81,85.70,78.28,70.06
10340622,---,-62.58,-83.09,-19.20,-91.76
10340623,---,65.29,39.53,23.60,94.48
10340624,---,-70.62,-73.72,-27.66,-95.23
10340625,---,28.25,-58.25,11.68,86.62
10340626,---,73.86,-3.85,98.63,11.99
10340627,---,-97.35,-96.01,-98.46,-96.92
10340628,---,16.24,13.38,37.70,-5.27
10340629,---,71.97,21.06,61.15,92.83
10340630,---,75.67,77.38,40.60,93.22
10340631,---,-38.42,-43.36,-63.30,-16.92
10340632,---,-36.40,-44.69,-31.28,-33.13
10340633,---,-66.00,-51.67,-63.86,-78.13
10340634,---,-48.16,-68.98,-13.44,-57.78
10340635,---,-42.37,-21.71,-57.45,-45.21
10340636,---,8.73,-2.44,79.70,-64.89
10340637,---,89.50,78.60,97.51,84.73
10340638,---,-23.33,-34.43,3.41,-44.46
10340639,---,68.86,71.06,52.71,81.34
10340640,---,-14.54,9.26,-24.20,-28.81
10340641,---,-42.36,10.30,-17.05,-92.32
10340642,---,-45.23,-33.19,-51.03,-52.22
10340643,---,-13.80,-24.93,-11.87,-0.15
10340644,---,-76.04,-92.29,-58.20,-69.03
10340645,---,-86.08,-97.06,-60.52,-82.98
10340646,---,-93.61,-99.88,-68.09,-98.24
10340647,---,-76.70,-85.75,-60.94,-74.32
10340648,---,-49.73,-42.29,-58.37,-48.42
10340649,---,-79.34,-98.14,-54.30,-75.34
10340650,---,-71.39,-84.05,-77.32,-49.74
10340651,---,75.57,76.07,58.27,87.36
10340652,---,41.83,43.04,79.03,-11.45
10340653,---,27.30,39.95,36.80,3.53
10340654,---,-10.27,-15.10,11.23,-25.82
10340655,---,68.16,76.21,79.02,41.94
10340656,---,88.30,80.51,94.14,89.14
10340657,---,-90.93,-95.36,-74.94,-94.22
10340658,---,66.05,54.20,90.69,47.19
10340659,---,36.76,31.80,58.00,12.65
10340660,---,-30.69,-54.57,-52.55,16.60
10340661,---,73.49,73.20,62.80,83.40
10340662,---,-73.53,-31.57,-91.36,-75.97
10340663,---,-24.32,38.85,-28.81,-69.18
10340664,---,-61.07,-43.18,-77.07,-59.31
10340665,---,-70.65,-97.19,-58.42,-33.94
10340666,---,44.58,74.74,56.82,-14.16
10340667,---,-86.46,-93.97,-82.37,-81.65
10340668,---,-5.42,-8.10,23.89,-24.95
10340669,---,-21.15,51.42,-51.49,-63.98
10340670,---,-46.95,-88.98,-15.70,-3.29
10340671,---,-51.38,-36.49,-47.72,-69.36
10340672,---,62.65,-21.28,91.65,67.08
10340673,---,-76.29,-76.29,-96.98,-34.95
10340674,---,24.30,24.53,14.27,32.08
10340675,---,16.84,-7.31,34.46,23.50
10340676,---,56.29,38.30,40.37,80.64
10340677,---,81.91,92.78,68.38,76.62
10340678,---,-29.00,-61.53,62.57,-78.11
10340679,---,-60.32,-84.31,40.95,-96.08
10340680,---,-27.30,-79.63,31.17,-17.74
10340681,---,-27.19,2.97,31.92,-85.49
10340682,---,-43.32,-77.32,4.38,-55.06
10340683,---,-55.75,-45.13,6.45,-98.86
10340684,---,13.23,11.72,12.32,15.23
10340685,---,22.53,-5.24,61.01,0.37
10340686,---,23.07,-44.54,68.90,49.76
10340687,---,-24.30,-45.02,-21.51,-7.08
10340688,---,6.09,92.34,-78.03,-36.82
10340689,---,-22.21,-38.09,4.45,-28.79
10340690,---,43.72,15.70,59.91,52.84
10340691,---,-84.33,-49.18,-95.84,-90.85
10340692,---,-99.10,-96.71,-98.94,-99.92
10340693,---,1.92,7.59,-16.15,5.51
10340694,---,26.37,-27.37,66.20,27.85
10340695,---,-40.46,9.24,-86.19,-27.67
10340696,---,-29.52,-24.50,62.87,-89.96
10340697,---,-54.36,-31.70,-81.51,-35.87
10340698,---,-27.23,-19.04,-9.22,-59.56
10340699,---,-4.80,-17.50,-6.00,17.61
10340700,---,19.05,7.12,82.14,-53.67
10340701,---,-58.33,-93.77,-18.28,-31.05
10340702,---,69.56,54.51,65.62,80.04
10340703,---,-70.86,-98.21,-6.15,-82.21
10340704,---,-88.98,-77.47,-98.44,-74.02
10340705,---,-85.36,-52.08,-94.05,-92.25
10340706,---,-76.40,-48.30,-76.99,-91.89
10340707,---,-88.79,-79.70,-93.16,-90.38
10340708,---,-91.90,-97.43,-94.24,-78.86
10340709,---,-35.57,-12.85,-45.14,-47.64
10340710,---,69.62,83.28,64.41,55.33
10340711,---,35.44,-11.32,55.25,47.59
10340712,---,-48.03,-60.08,-13.71,-66.04
10340713,---,-16.52,-4.66,-5.81,-41.05
10340714,---,54.93,3.52,82.08,44.65
10340715,---,23.60,61.96,-4.90,-0.39
10340716,---,-91.63,-69.87,-98.47,-89.54
10340717,---,-77.03,-54.24,-85.53,-84.58
10340718,---,21.43,47.81,-49.01,64.46
10340719,---,-25.27,-8.58,38.84,-83.29
10340720,---,-83.00,-63.40,-87.75,-88.06
10340721,---,-91.65,-93.16,-95.41,-80.42
10340722,---,-23.86,-17.17,-62.81,17.53
10340723,---,-25.80,-17.40,-15.34,-51.21
10340724,---,70.51,-7.59,75.35,94.90
10340725,---,-77.86,-83.63,-88.12,-53.10
10340726,---,78.87,36.70,91.37,86.03
10340727,---,-27.29,-34.09,57.70,-90.04
10340728,---,8.34,82.96,-17.85,-63.91
10340729,---,-19.24,-7.88,-59.92,11.21
10340730,---,3.23,2.07,25.03,-20.90
10340731,---,-75.25,-95.49,-2.51,-84.08
10340732,---,-83.90,-86.12,-94.82,-61.27
10340733,---,48.32,34.66,22.47,73.65
10340734,---,-64.88,-63.10,-49.30,-79.56
10340735,---,-71.18,-95.02,38.37,-94.33
10340736,---,-60.48,-69.71,-46.77,-66.29
10340737,---,52.34,53.79,46.82,56.34
10340738,---,74.64,74.99,74.38,74.77
10340739,---,86.63,-17.55,99.88,92.08
10340740,---,-67.17,-21.57,-68.11,-93.82
10340741,---,-67.40,-91.11,-17.97,-70.29
10340742,---,-10.12,3.78,22.01,-50.38
10340743,---,-27.59,-61.25,-7.64,-11.26
10340744,---,46.52,58.35,40.94,37.16
10340745,---,92.69,95.54,83.61,94.06
10340746,---,28.62,-10.63,24.61,57.01
10340747,---,-28.97,-60.98,-1.21,-24.07
10340748,---,51.81,-14.71,80.61,69.41
10340749,---,0.39,26.27,-64.86,60.62
10340750,---,90.67,82.11,95.20,88.63
10340751,---,-41.46,-33.72,-22.99,-65.28
10340752,---,9.27,-40.71,61.63,-3.67
10340753,---,-66.72,-95.31,-7.82,-75.33
10340754,---,-31.40,-38.95,-24.65,-29.19
10340755,---,81.17,88.05,93.70,30.16
10340756,---,-29.12,-15.99,32.16,-85.18
10340757,---,-88.87,-92.52,-93.85,-70.93
10340758,---,78.77,74.19,62.01,93.82
10340759,---,-80.35,-75.66,-71.07,-90.57
10340760,---,-26.14,-59.58,52.60,-63.93
10340761,---,22.71,21.57,28.44,17.12
10340762,---,-54.06,35.02,-99.63,-81.14
10340763,---,99.57,99.50,99.75,99.54
10340764,---,40.99,-25.71,28.94,85.79
10340765,---,-84.77,-82.03,-96.62,-58.71
10340766,---,29.26,-14.91,52.88,42.61
10340767,---,-80.48,-81.37,-88.25,-72.08
10340768,---,-92.22,-92.10,-84.32,-98.20
10340769,---,66.38,67.78,55.90,73.58
10340770,---,45.21,36.25,60.15,38.98
10340771,---,-45.89,-36.04,-33.25,-68.67
10340772,---,-60.65,-91.26,9.73,-68.73
10340773,---,-87.87,-98.28,-73.98,-77.10
10340774,---,43.22,77.96,57.05,-33.42
10340775,---,-64.68,-91.56,-35.42,-64.73
10340776,---,73.71,88.52,85.87,17.32
10340777,---,-95.31,-98.60,-96.41,-88.16
10340778,---,-65.49,-89.69,-28.09,-63.20
10340779,---,41.66,40.26,51.90,33.77
10340780,---,19.24,38.17,70.49,-59.95
10340781,---,-81.70,-95.42,-88.17,-31.91
10340782,---,-61.26,-76.87,24.27,-96.84
10340783,---,62.81,64.71,86.67,11.11
10340784,---,-31.11,-57.06,-1.91,-69.55
10340785,---,-79.67,-60.74,-8.25,-98.40
10340786,---,-90.04,-93.37,-67.94,-96.64
10340787,---,-40.02,-37.63,-18.66,-64.62
10340788,---,61.64,80.27,0.06,80.89
10340789,---,59.63,44.66,67.59,64.15
10340790,---,38.00,37.28,-26.99,75.35
10340791,---,-19.56,-53.42,-79.96,74.49
10340792,---,-46.87,10.89,-92.76,-34.73
10340793,---,-16.85,-9.12,-5.28,-35.33
10340794,---,50.78,-10.22,76.41,65.77
10340795,---,-24.20,-2.99,-14.78,-64.93
10340796,---,-89.71,-77.57,-99.10,-68.06
10340797,---,66.57,63.32,80.25,50.70
10340798,---,-47.51,-95.40,-26.03,-18.24
10340799,---,-9.67,6.42,-33.90,-1.76
10340800,---,-64.88,-51.42,-51.89,-84.23
10340801,---,-95.31,-99.90,-90.58,-88.99
10340802,---,35.15,0.42,49.54,46.53
10340803,---,-52.65,-50.94,-28.43,-72.91
10340804,---,-88.41,-97.76,-95.40,-43.27
10340805,---,-22.02,-61.21,-34.85,35.53
10340806,---,48.09,78.78,-21.55,63.74
10340807,---,78.95,71.17,89.51,70.81
10340808,---,-0.77,47.70,24.01,-63.04
10340809,---,68.91,68.01,82.64,52.27
10340810,---,20.64,43.13,-17.31,35.82
10340811,---,59.88,40.62,72.61,58.63
10340812,---,-44.26,-55.67,37.28,-92.03
10340813,---,-26.08,27.38,-32.93,-64.68
10340814,---,87.35,86.07,93.28,82.28
10340815,---,-57.09,-81.56,-80.64,20.59
10340816,---,-46.49,-97.07,36.65,-8.69
10340817,---,-52.45,-91.66,-45.97,-5.76
10340818,---,61.52,65.28,61.15,57.26
10340819,---,38.22,-57.83,21.37,93.87
10340820,---,35.96,77.05,26.17,-16.17
10340821,---,-57.74,-84.55,-23.59,-49.94
10340822,---,95.09,91.54,96.15,96.90
10340823,---,27.37,60.10,10.52,22.10
10340824,---,-3.61,-9.61,3.84,-7.30
10340825,---,17.05,-13.28,43.36,18.87
10340826,---,-66.49,-65.45,-77.68,-54.23
10340827,---,-66.11,-37.88,-52.85,-90.54
10340828,---,9.45,67.37,35.82,-70.16
10340829,---,-34.99,-51.44,-78.04,42.07
10340830,---,-61.02,-59.80,-84.46,-35.49
10340831,---,9.17,43.77,31.04,-37.43
10340832,---,-87.67,-97.13,-87.56,-65.28
10340833,---,-79.21,-62.58,-86.37,-84.02
10340834,---,39.80,38.45,71.36,-8.56
10340835,---,-74.98,-31.56,-77.45,-96.94
10340836,---,-44.60,-31.16,-11.30,-83.44
10340837,---,-40.34,-28.40,-39.93,-50.65
10340838,---,-70.54,-85.14,-72.63,-50.54
10340839,---,-7.54,-29.67,37.42,-17.45
