Probeset_ID,Gene Symbol,MF PC 480hi,Sample_,Sample_,Sample_
10342638,---,-24.85,-3.43,-71.14,-10.46
10342639,---,19.28,4.17,32.81,20.81
10342640,---,12.41,-41.84,-44.85,90.24
10342641,---,27.22,6.99,31.17,42.80
10342642,---,-49.84,-32.05,-61.61,-58.23
10342643,---,-13.58,-51.60,39.93,-24.21
10342644,---,11.26,-0.21,41.92,-9.32
10342645,---,77.35,63.26,89.91,70.42
10342646,---,14.24,4.80,25.34,12.21
10342647,---,-19.99,-21.09,-25.52,-13.24
10342648,---,13.76,-36.14,78.42,-11.70
10342649,---,-0.85,-13.10,26.42,-3.24
10342650,---,38.57,-31.25,95.92,-23.43
10342651,---,-49.07,-53.39,-21.20,-70.79
10342652,---,73.70,75.43,85.47,51.83
10342653,---,-1.22,-5.07,-42.03,51.94
10342654,---,71.60,91.37,50.28,59.60
10342655,---,38.39,52.58,14.33,44.10
10342656,---,16.17,-31.06,-77.80,96.52
10342657,---,69.48,58.79,89.93,55.06
10342658,---,-58.15,-60.38,-40.37,-71.21
10342659,---,-58.25,-46.38,-69.56,-58.38
10342660,---,-11.37,-27.03,-7.87,-1.01
10342661,---,95.18,94.49,96.60,93.64
10342662,---,87.53,89.55,95.76,68.25
10342663,---,13.78,-89.70,-46.79,99.21
10342664,---,86.22,90.93,75.39,89.68
10342665,---,-36.52,-58.17,-13.93,-43.97
10342666,---,32.34,13.00,44.71,37.19
10342667,---,1.82,-52.70,58.42,5.48
10342668,---,6.45,-7.82,55.52,-23.61
10342669,---,21.73,-10.66,40.89,34.34
10342670,---,-1.51,8.30,-4.05,-4.74
10342671,---,48.33,27.25,49.58,61.60
10342672,---,42.77,45.51,26.29,54.69
10342673,---,8.41,5.86,-18.44,31.34
10342674,---,3.51,-0.52,31.61,-17.59
10342675,---,45.86,52.88,43.26,40.79
10342676,---,28.20,22.08,42.93,16.02
10342677,---,54.87,58.27,54.70,50.30
10342678,---,-55.41,-15.80,-91.68,-68.32
10342679,---,31.83,1.37,45.80,45.43
10342680,---,19.92,3.12,30.91,23.58
10342681,---,58.40,62.54,54.69,57.74
10342682,---,-19.75,-27.95,2.32,-37.36
10342683,---,45.89,83.08,77.87,-53.22
10342684,---,27.85,22.81,29.55,32.35
10342685,---,6.42,13.35,-1.90,12.04
10342686,---,6.27,-8.08,60.83,-33.60
10342687,---,42.02,75.64,53.74,-26.44
10342688,---,-67.34,-28.25,-41.92,-99.05
10342689,---,33.81,79.10,40.92,-39.60
10342690,---,-6.28,-42.98,-11.94,43.41
10342691,---,10.22,33.52,-30.62,32.34
10342692,---,-11.23,-4.73,-36.05,8.09
10342693,---,-14.67,-19.10,-17.29,-8.00
10342694,---,13.91,42.50,58.81,-64.07
10342695,---,-24.84,-77.76,-29.34,15.62
10342696,---,45.00,36.24,47.26,51.16
10342697,---,26.77,27.09,26.10,27.12
10342698,---,2.69,-5.64,4.68,5.92
10342699,---,60.21,30.54,94.69,15.78
10342700,---,68.97,33.31,84.11,78.94
10342701,---,6.84,43.96,18.45,-28.70
10342702,---,76.58,75.51,77.93,75.83
10342703,---,-27.02,-34.83,-46.31,-1.41
10342704,---,2.26,48.76,57.14,-84.91
10342705,---,31.74,53.62,28.35,10.00
10342706,---,24.60,28.96,15.97,28.36
10342707,---,-5.50,26.23,-54.70,21.41
10342708,---,-19.85,-42.46,38.83,-55.21
10342709,---,24.30,47.10,8.47,11.21
10342710,---,77.57,74.23,91.65,44.22
10342711,---,11.13,-0.03,45.57,-14.10
10342712,---,40.14,22.06,51.62,42.22
10342713,---,60.14,46.57,78.98,50.92
10342714,---,-25.04,-50.87,15.13,-37.00
10342715,---,14.93,20.85,19.48,5.99
10342716,---,51.56,64.59,78.58,-0.31
10342717,---,-63.63,-72.37,-68.07,-43.45
10342718,---,-4.31,-15.61,-5.35,13.54
10342719,---,-28.65,-54.34,-66.31,46.11
10342720,---,-12.47,-46.81,43.81,-32.33
10342721,---,-48.99,-2.45,-66.73,-72.69
10342722,---,-13.54,0.07,18.51,-56.05
10342723,---,71.24,75.27,70.06,67.91
10342724,---,19.14,-42.17,82.91,1.29
10342725,---,-8.65,-1.82,-31.05,-2.30
10342726,---,70.91,62.41,61.25,83.90
10342727,---,65.41,86.57,68.27,35.57
10342728,---,42.26,31.66,31.32,63.72
10342729,---,-6.32,-38.94,-43.02,69.43
10342730,---,-13.36,60.72,68.10,-96.67
10342731,---,-45.57,-18.58,-71.30,-39.97
10342732,---,5.56,4.30,0.60,13.93
10342733,---,67.41,73.32,70.00,55.27
10342734,---,-14.45,-46.33,-53.54,58.16
10342735,---,-86.89,-84.20,-98.03,-59.01
10342736,---,-8.53,-26.16,-8.86,6.44
10342737,---,55.67,26.70,88.58,23.84
10342738,---,65.98,64.69,38.41,86.12
10342739,---,3.71,55.50,-58.88,16.25
10342740,---,-26.13,30.75,-26.76,-82.10
10342741,---,36.13,18.92,-4.10,73.97
10342742,---,1.24,10.59,20.01,-18.36
10342743,---,-38.65,-93.94,50.94,-36.55
10342744,---,-3.36,-0.96,-12.61,1.53
10342745,---,21.74,11.19,51.82,-0.81
10342746,---,85.09,63.12,89.55,90.55
10342747,---,41.32,35.20,59.62,27.30
10342748,---,54.65,59.38,48.85,54.48
10342749,---,65.28,83.75,52.97,54.45
10342750,---,44.88,66.44,26.06,30.97
10342751,---,25.09,-9.82,14.33,60.87
10342752,---,54.48,57.49,51.84,54.98
10342753,---,40.32,58.06,52.77,-2.95
10342754,---,21.52,18.22,30.66,15.99
10342755,---,53.98,52.95,54.08,55.14
10342756,---,63.72,66.52,80.83,30.06
10342757,---,-30.59,-6.07,-45.33,-38.98
10342758,---,56.27,36.29,70.17,57.62
10342759,---,64.94,63.00,54.49,75.46
10342760,---,15.80,58.54,27.61,-40.17
10342761,---,55.32,50.13,58.65,57.01
10342762,---,-18.08,-14.08,-42.56,-6.85
10342763,---,56.41,55.24,61.24,52.95
10342764,---,25.56,26.25,22.09,28.33
10342765,---,46.53,62.77,56.97,18.43
10342766,---,-15.54,-28.62,-0.41,-18.08
10342767,---,77.91,83.30,82.21,67.47
10342768,---,13.83,77.72,-25.04,-23.57
10342769,---,-15.41,-55.28,-58.02,65.98
10342770,---,8.37,29.90,-60.78,58.41
10342771,---,24.28,-4.62,-1.20,64.20
10342772,---,63.26,48.34,47.89,83.17
10342773,---,56.76,53.68,85.31,15.55
10342774,---,-45.37,-38.12,-33.09,-60.54
10342775,---,74.76,86.57,73.42,58.09
10342776,---,0.47,40.33,12.60,-49.43
10342777,---,43.42,47.92,77.09,-11.34
10342778,---,-8.91,50.95,-10.32,-71.22
10342779,---,-27.19,-30.29,-22.73,-28.30
10342780,---,-1.75,-3.51,0.44,-2.78
10342781,---,-31.67,-12.18,-35.01,-60.80
10342782,---,38.74,46.89,52.64,17.31
10342783,---,21.39,28.35,25.38,11.76
10342784,---,49.27,54.44,65.73,22.12
10342785,---,-25.75,-73.18,16.08,-4.14
10342786,---,-16.38,-46.27,-32.64,38.57
10342787,---,21.27,62.79,9.40,-16.31
10342788,---,-26.81,-4.44,-32.72,-54.90
10342789,---,19.51,50.06,-32.28,46.94
10342790,---,58.68,62.28,48.71,62.14
10342791,---,-0.08,5.68,2.75,-3.39
10342792,---,58.21,60.24,68.24,39.69
10342793,---,47.07,42.62,78.72,-1.56
10342794,---,-0.24,-47.11,6.34,59.50
10342795,---,15.21,-40.74,-4.33,77.10
10342796,---,-65.22,-90.51,-47.92,-54.20
10342797,---,12.74,10.98,4.93,25.35
10342798,---,55.78,30.69,35.13,86.72
10342799,---,14.16,33.37,69.88,-66.80
10342800,---,48.07,67.04,-2.41,60.81
10342801,---,69.62,86.60,60.37,53.85
10342802,---,61.39,74.18,36.07,63.42
10342803,---,-0.60,8.34,-22.17,13.17
10342804,---,35.40,47.74,15.97,40.42
10342805,---,34.29,60.80,11.17,23.16
10342806,---,49.45,19.29,80.65,32.34
10342807,---,-36.59,-30.66,-28.57,-49.61
10342808,---,52.37,59.56,82.98,-11.33
10342809,---,82.00,76.93,76.63,89.90
10342810,---,70.08,80.26,75.68,49.79
10342811,---,28.69,43.87,7.46,34.56
10342812,---,-33.49,-28.45,-19.63,-55.02
10342813,---,29.89,18.79,41.59,28.23
10342814,---,-16.59,-61.71,-3.85,21.80
10342815,---,-80.33,-1.95,-100.00,-16.25
10342816,---,21.43,6.49,1.99,51.16
10342817,---,-31.47,12.18,-61.01,-39.88
10342818,---,14.49,-2.88,-13.14,53.44
10342819,---,31.42,-34.51,86.54,14.52
10342820,---,-39.27,-51.61,-40.43,-25.57
10342821,---,21.78,22.06,12.67,29.70
10342822,---,55.29,40.54,72.14,46.53
10342823,---,93.01,95.74,94.49,84.54
10342824,---,41.50,32.97,70.41,9.38
10342825,---,58.89,84.56,59.89,6.35
10342826,---,29.43,59.38,75.20,-64.08
10342827,---,11.01,-5.78,16.84,22.83
10342828,---,75.53,87.97,52.49,81.33
10342829,---,-35.05,-45.57,-27.71,-31.68
10342830,---,40.70,28.13,64.92,20.38
10342831,---,-18.47,-44.67,13.41,-28.88
10342832,---,22.94,-44.48,59.38,60.01
10342833,---,19.17,49.95,50.89,-44.12
10342834,---,-40.55,-33.99,-27.38,-60.58
10342835,---,21.08,68.04,47.86,-53.71
10342836,---,85.25,97.38,60.48,74.04
10342837,---,64.40,72.65,74.00,43.43
10342838,---,22.17,-17.14,30.45,54.45
10342839,---,31.11,21.78,41.10,27.35
10342840,---,-3.47,8.02,-16.15,-0.49
10342841,---,-65.31,-24.90,-94.28,-58.49
10342842,---,-43.40,-49.89,-17.79,-61.89
10342843,---,45.13,-5.70,81.38,41.50
10342844,---,-9.44,-5.67,-17.50,-6.14
10342845,---,54.45,49.64,21.30,78.64
10342846,---,-32.01,-46.41,-46.04,-9.39
10342847,---,87.00,88.61,83.76,88.21
10342848,---,-41.68,-36.00,12.20,-84.40
10342849,---,-14.87,23.99,2.50,-63.99
10342850,---,26.61,61.07,27.18,-18.28
10342851,---,80.20,94.94,53.19,76.70
10342852,---,58.93,77.93,89.72,-44.60
10342853,---,-21.65,-1.65,-72.33,2.84
10342854,---,38.76,18.01,32.36,59.98
10342855,---,-11.84,34.85,-56.20,-24.51
10342856,---,84.93,89.72,85.16,77.92
10342857,---,38.20,22.11,-35.84,86.39
10342858,---,-15.83,-49.08,24.13,-23.14
10342859,---,-19.12,-6.08,-53.91,-7.08
10342860,---,32.45,40.22,28.05,29.17
10342861,---,-46.76,-89.19,-68.62,-5.83
10342862,---,82.45,84.38,77.92,84.34
10342863,---,0.62,-28.47,58.28,-10.26
10342864,---,10.40,34.38,-64.38,63.57
10342865,---,-58.39,-32.92,-81.74,-64.26
10342866,---,-24.92,26.32,-81.32,-7.03
10342867,---,87.55,86.94,97.37,58.38
10342868,---,69.08,68.20,-33.84,96.75
10342869,---,24.43,38.64,34.26,-0.40
10342870,---,-9.35,-17.76,-7.00,-3.32
10342871,---,67.26,78.17,89.48,11.51
10342872,---,21.67,42.25,-13.17,34.90
10342873,---,18.92,45.32,15.48,-4.43
10342874,---,5.89,-5.28,51.54,-18.51
10342875,---,60.11,74.32,75.19,26.67
10342876,---,84.52,91.42,95.78,21.09
10342877,---,25.47,41.43,68.80,-40.28
10342878,---,41.09,47.56,41.22,33.54
10342879,---,9.62,-33.47,63.16,-4.38
10342880,---,19.75,-45.93,1.16,79.40
10342881,---,-44.76,-44.23,-12.33,-74.15
10342882,---,57.64,34.58,76.41,58.02
10342883,---,-22.32,-74.86,-24.11,-3.03
10342884,---,-16.71,-22.70,18.69,-46.23
10342885,---,8.66,-33.78,-54.91,86.85
10342886,---,-58.63,-14.03,-39.51,-93.00
10342887,---,40.06,58.30,22.88,36.41
10342888,---,27.99,61.78,33.12,-18.95
10342889,---,-14.38,-7.76,-57.47,28.59
10342890,---,76.18,81.51,72.35,73.62
10342891,---,4.84,27.44,-27.14,12.66
10342892,---,37.94,25.60,44.80,43.89
10342893,---,-8.05,-28.03,-15.65,16.80
10342894,---,84.44,85.21,84.82,83.34
10342895,---,-13.11,-18.08,75.44,-84.82
10342896,---,0.67,8.28,-53.20,34.84
10342897,---,50.54,75.62,65.62,-7.61
10342898,---,13.58,13.34,34.28,-6.43
10342899,---,-23.45,-61.56,49.26,-55.53
10342900,---,-20.85,-84.95,75.93,-50.04
10342901,---,-23.44,-64.48,-22.16,-6.80
10342902,---,-6.66,-13.88,-3.77,-1.24
10342903,---,32.32,5.74,10.12,65.59
10342904,---,-33.61,-22.40,-4.60,-73.38
10342905,---,-42.58,-42.16,-42.85,-43.05
10342906,---,91.70,84.75,91.23,95.37
10342907,---,59.56,38.48,91.57,-2.09
10342908,---,0.54,-9.56,10.57,10.42
10342909,---,56.08,57.74,66.03,41.03
10342910,---,75.24,89.20,73.25,57.89
10342911,---,-61.60,-48.95,-72.72,-57.16
10342912,---,34.80,42.23,27.19,34.74
10342913,---,6.62,-13.52,9.89,18.03
10342914,---,-44.76,-38.89,-1.32,-79.36
10342915,---,-55.15,-70.87,-44.24,-46.97
10342916,---,85.27,-33.87,97.93,97.46
10342917,---,45.13,-20.81,81.46,43.94
10342918,---,4.56,-16.01,-2.76,30.12
10342919,---,61.42,55.38,70.26,57.73
10342920,---,33.17,2.10,58.07,41.12
10342921,---,58.50,82.42,73.05,3.91
10342922,---,1.26,-5.46,50.21,-32.76
10342923,---,-9.01,-20.61,1.67,-7.62
10342924,---,-17.48,-28.50,3.76,-28.14
10342925,---,2.31,59.47,-63.38,16.16
10342926,---,-0.68,-5.26,40.00,-37.94
10342927,---,33.87,44.95,61.78,-13.11
10342928,---,62.54,92.70,13.68,45.04
10342929,---,22.59,14.49,14.93,42.02
10342930,---,37.81,60.06,57.77,-18.48
10342931,---,-54.81,-74.04,-55.00,-34.34
10342932,---,55.56,18.07,89.36,25.46
10342933,---,-43.80,-2.95,-91.40,-29.01
10342934,---,77.94,82.79,89.90,45.42
10342935,---,-35.53,-20.38,4.27,-83.91
10342936,---,-20.05,38.31,-38.38,-56.60
10342937,---,44.64,37.12,81.70,-30.12
10342938,---,-1.96,0.08,-9.89,1.59
10342939,---,-81.03,-93.94,-52.96,-72.02
10342940,---,-0.18,-29.00,38.63,20.12
10342941,---,80.05,81.79,77.64,80.49
10342942,---,13.72,10.06,25.08,6.19
10342943,---,23.21,-27.18,70.99,23.81
10342944,---,39.19,45.67,32.49,37.44
10342945,---,77.14,75.41,82.63,72.78
10342946,---,-9.29,-0.77,-36.37,2.36
10342947,---,70.18,78.60,69.17,61.18
10342948,---,15.91,19.80,14.62,13.43
10342949,---,99.93,99.70,99.82,99.98
10342950,---,-26.35,-5.00,-51.25,-22.74
10342951,---,3.79,1.35,5.45,4.29
10342952,---,2.76,-5.45,4.04,6.07
10342953,---,-42.13,-65.39,24.71,-81.79
10342954,---,-32.62,-69.92,39.51,-52.10
10342955,---,20.18,40.59,14.32,3.66
10342956,---,-12.95,58.88,-10.84,-85.46
10342957,---,81.70,81.78,88.41,71.67
10342958,---,30.60,72.55,25.64,-25.59
10342959,---,51.20,60.23,75.13,-3.57
10342960,---,-28.47,8.06,-24.55,-62.05
10342961,---,-6.10,-13.14,25.35,-20.18
10342962,---,84.32,76.87,86.63,87.74
10342963,---,26.01,24.97,46.74,-3.08
10342964,---,35.96,37.61,49.99,21.46
10342965,---,61.17,-39.07,31.17,97.31
10342966,---,76.36,83.40,80.60,62.21
10342967,---,37.10,18.63,40.61,54.57
10342968,---,1.48,7.09,72.01,-71.40
10342969,---,80.56,76.57,79.29,86.02
10342970,---,-68.55,-45.14,-60.25,-90.76
10342971,---,-27.08,0.16,-53.82,-30.26
10342972,---,-73.73,-59.58,-52.35,-92.53
10342973,---,45.64,58.21,55.25,19.18
10342974,---,71.50,76.39,86.87,23.42
10342975,---,15.73,46.09,48.70,-40.10
10342976,---,73.72,31.44,84.78,88.26
10342977,---,-51.60,0.00,34.89,-99.85
10342978,---,53.62,-40.84,85.15,75.05
10342979,---,17.74,31.76,9.67,10.46
10342980,---,46.02,47.93,60.31,25.96
10342981,---,24.35,24.76,28.90,19.59
10342982,---,55.37,61.07,43.86,59.11
10342983,---,19.35,20.14,14.28,24.26
10342984,---,0.65,-32.34,15.41,35.96
10342985,---,-9.81,-54.73,-16.14,41.05
10342986,---,45.29,27.67,51.37,54.18
10342987,---,39.45,61.34,-26.70,71.74
10342988,---,80.49,90.07,77.04,66.06
10342989,---,-25.55,-94.24,-43.52,44.82
10342990,---,-56.76,-54.66,39.45,-99.65
10342991,---,-34.78,-7.66,-17.67,-72.03
10342992,---,-9.81,-30.12,-56.95,62.71
10342993,---,82.70,83.59,76.84,87.76
10342994,---,24.73,-43.29,15.50,79.56
10342995,---,72.03,65.25,91.16,45.77
10342996,---,-40.00,-12.09,-16.07,-87.72
10342997,---,14.46,11.06,20.00,12.56
10342998,---,37.92,52.58,19.73,38.44
10342999,---,7.53,49.90,13.00,-36.94
10343000,---,-60.55,-44.18,-81.62,-54.77
10343001,---,10.12,37.64,-39.35,39.52
10343002,---,27.89,66.32,-33.65,51.49
10343003,---,1.34,-44.44,-9.88,62.23
10343004,---,-3.14,1.06,55.76,-60.03
10343005,---,8.28,69.44,-13.97,-37.18
10343006,---,18.17,42.00,46.79,-32.07
10343007,---,10.22,48.26,0.47,-17.26
10343008,---,-32.10,67.39,-28.67,-94.20
10343009,---,-58.97,-89.31,9.67,-72.67
10343010,---,50.91,37.33,54.13,57.72
10343011,---,-18.74,-28.95,-2.19,-29.60
10343012,---,70.53,81.60,44.06,79.77
10343013,---,-18.20,53.06,-71.94,-27.88
10343014,---,-12.35,57.25,-85.98,-2.52
10343015,---,23.50,13.03,32.46,21.83
10343016,---,38.00,32.51,53.03,29.58
10343017,---,-38.78,79.30,-62.39,-92.15
10343018,---,11.25,-17.05,14.12,36.13
10343019,---,73.03,69.29,69.30,80.48
10343020,---,60.08,61.21,38.72,77.51
10343021,---,-12.05,-5.32,-24.42,-9.96
10343022,---,-60.76,-87.77,-34.54,-51.98
10343023,---,11.10,-14.05,51.58,-3.16
10343024,---,41.30,50.33,46.88,27.38
10343025,---,-36.74,-47.30,-11.91,-60.39
10343026,---,31.11,73.02,-67.83,69.57
10343027,---,67.42,60.92,71.97,68.29
10343028,---,79.11,78.70,79.37,78.82
10343029,---,50.50,-6.03,87.83,33.68
10343030,---,87.59,85.73,85.59,90.98
10343031,---,64.81,0.66,82.83,82.83
10343032,---,-41.31,-74.71,-32.01,-13.25
10343033,---,25.98,58.31,48.60,-40.02
10343034,---,82.17,73.68,95.72,60.88
10343035,---,34.06,30.53,14.98,61.78
10343036,---,15.90,1.36,2.94,38.54
10343037,---,20.64,3.25,-13.52,62.85
10343038,---,-4.30,1.94,-3.21,-11.54
10343039,---,-49.65,-45.50,-44.12,-59.48
10343040,---,-23.90,-73.00,-25.05,13.22
10343041,---,-14.44,-63.79,-73.46,80.69
10343042,---,6.42,4.39,56.68,-42.73
10343043,---,-41.30,30.38,-76.99,-80.78
10343044,---,-24.54,-52.15,48.50,-65.27
10343045,---,-0.56,35.65,-17.83,-18.11
10343046,---,-20.79,-62.29,49.09,-59.72
10343047,---,2.47,-41.50,0.57,62.32
10343048,---,13.60,38.02,32.49,-31.01
10343049,---,49.09,64.91,30.34,47.47
10343050,---,24.44,21.66,30.25,21.45
10343051,---,71.32,81.03,69.35,62.31
10343052,---,-46.84,-6.26,-47.49,-78.14
10343053,---,-61.92,-92.65,-17.50,-70.38
10343054,---,18.96,25.13,-4.49,36.64
10343055,---,-44.40,-44.09,-17.81,-77.18
10343056,---,90.77,94.79,77.31,91.75
10343057,---,30.59,35.65,8.80,44.00
10343058,---,59.61,90.22,10.62,36.80
10343059,---,42.23,50.94,81.27,-32.39
10343060,---,-25.63,-43.05,0.16,-36.80
10343061,---,95.05,96.74,96.36,88.34
10343062,---,8.72,23.41,11.61,-15.04
10343063,---,-35.16,-46.88,-20.46,-37.08
10343064,---,10.59,6.54,2.60,27.46
10343065,---,15.35,39.62,35.18,-28.69
10343066,---,65.93,67.65,66.91,62.35
10343067,---,31.69,48.78,6.43,37.10
10343068,---,72.61,86.17,87.81,15.63
10343069,---,73.55,77.72,86.40,33.58
10343070,---,71.69,78.83,74.59,59.31
10343071,---,81.17,45.92,97.35,64.00
10343072,---,-73.36,-76.07,-36.56,-94.11
10343073,---,36.16,-19.64,29.43,79.26
10343074,---,75.03,70.04,50.12,91.73
10343075,---,10.70,-36.21,73.31,-8.64
10343076,---,-36.77,-40.61,-33.76,-36.05
10343077,---,63.42,76.61,59.44,51.06
10343078,---,56.91,60.11,51.78,58.44
10343079,---,48.06,25.25,74.08,36.05
10343080,---,-19.51,-12.59,-34.07,-15.27
10343081,---,49.52,58.59,44.59,45.27
10343082,---,97.30,97.93,96.50,96.98
10343083,---,1.19,-73.42,70.09,16.24
10343084,---,-21.70,38.74,-65.00,-31.64
10343085,---,44.46,58.35,0.61,65.47
10343086,---,-6.02,-6.09,-29.76,14.40
10343087,---,-31.52,-16.38,-78.19,-2.72
10343088,---,92.07,95.30,95.73,71.03
10343089,---,47.97,62.94,53.79,21.96
10343090,---,6.10,21.26,21.03,-16.34
10343091,---,-37.74,-89.50,-18.77,-16.46
10343092,---,46.04,62.33,60.22,10.20
10343093,---,-39.47,-51.54,63.82,-92.43
10343094,---,38.63,33.90,56.38,22.38
10343095,---,-10.06,-25.43,-44.77,52.05
10343096,---,64.30,42.83,63.94,79.26
10343097,---,27.91,7.01,20.49,51.60
10343098,---,-14.18,-14.06,12.79,-37.93
10343099,---,25.30,37.72,29.36,12.37
10343100,---,-18.51,-27.04,8.52,-37.16
10343101,---,-4.57,28.09,36.14,-65.80
10343102,---,82.30,79.87,91.21,71.08
10343103,---,86.53,93.50,79.03,84.44
10343104,---,21.23,80.91,1.90,-38.10
10343105,---,11.24,-29.57,29.65,45.44
10343106,---,42.63,78.43,50.43,-15.65
10343107,---,9.45,34.68,-8.26,0.27
10343108,---,-55.41,-76.91,-45.62,-41.42
10343109,---,-12.90,-18.14,48.14,-54.24
10343110,---,55.07,-20.59,60.29,86.64
10343111,---,65.76,66.56,73.69,53.38
10343112,---,38.53,41.46,48.28,22.11
10343113,---,62.10,76.90,25.24,71.93
10343114,---,4.78,17.71,16.70,-14.23
10343115,---,-5.26,44.33,-50.71,-1.61
10343116,---,3.42,-19.97,32.10,4.94
10343117,---,7.62,-13.04,49.45,-14.96
10343118,---,20.88,35.26,47.82,-22.59
10343119,---,0.41,70.69,3.54,-68.83
10343120,---,44.46,87.86,82.03,-73.64
10343121,---,51.93,65.96,26.11,59.81
10343122,---,53.94,65.95,93.52,-50.26
10343123,---,23.35,60.84,22.94,-22.93
10343124,---,-16.60,67.32,-53.47,-69.31
10343125,---,-27.82,-16.91,-52.56,-14.21
10343126,---,-2.21,-8.53,27.96,-15.89
10343127,---,23.29,24.07,43.13,-2.32
10343128,---,61.02,46.52,48.01,81.88
10343129,---,-20.62,-33.92,-63.27,40.97
10343130,---,-11.56,1.72,-30.60,-6.36
10343131,---,-21.25,32.02,24.18,-82.06
10343132,---,71.30,61.05,64.26,84.19
10343133,---,33.21,74.86,11.16,-1.76
10343134,---,58.32,62.16,24.16,75.08
10343135,---,-57.42,-50.39,-55.17,-66.08
10343136,---,65.97,85.60,38.23,55.00
10343137,---,48.23,7.07,74.37,49.76
10343138,---,-5.67,-39.11,-13.18,35.44
10343139,---,8.47,48.08,43.96,-54.70
10343140,---,-3.41,-66.30,20.48,38.86
10343141,---,-4.19,14.31,-85.27,71.79
10343142,---,69.40,73.20,75.57,59.44
10343143,---,-11.78,-66.63,-5.01,30.71
10343144,---,-5.56,2.07,-30.84,15.14
10343145,---,7.19,24.01,5.38,-12.26
10343146,---,43.75,67.52,32.98,26.96
10343147,---,74.50,68.82,94.24,45.99
10343148,---,62.28,51.54,91.78,18.96
10343149,---,-69.88,-77.18,-69.74,-59.81
10343150,---,76.77,84.79,51.65,85.77
10343151,---,16.03,58.43,29.05,-44.67
10343152,---,38.51,51.31,15.44,53.31
10343153,---,-55.18,-24.83,-86.08,-27.40
10343154,---,58.08,83.95,84.72,-22.02
10343155,---,-62.91,-33.58,-85.41,-68.62
10343156,---,55.72,44.43,50.74,69.83
10343157,---,7.12,69.53,58.52,-94.94
10343158,---,65.23,-31.73,90.82,84.01
10343159,---,-7.58,30.17,-17.28,-29.32
10343160,---,-14.64,7.95,-16.01,-34.97
10343161,---,70.64,64.63,88.32,43.12
10343162,---,12.20,30.56,64.00,-58.41
10343163,---,75.34,78.07,64.99,81.14
10343164,---,-53.46,-56.84,-74.19,-32.07
10343165,---,79.39,81.45,88.23,64.90
10343166,---,6.34,7.28,2.94,8.49
10343167,---,61.79,79.97,67.79,23.58
10343168,---,-9.75,57.20,-47.60,-37.80
10343169,---,52.41,56.24,46.87,53.38
10343170,---,5.46,51.54,-50.51,29.78
10343171,---,52.34,45.13,53.35,58.34
10343172,---,-24.27,-27.14,-5.16,-42.88
10343173,---,52.26,60.23,65.90,6.00
10343174,---,-14.52,-37.80,17.31,-25.15
10343175,---,64.51,79.90,35.36,70.95
10343176,---,-30.96,-27.07,-48.54,-14.50
10343177,---,-18.64,-21.15,-9.09,-27.38
10343178,---,27.69,-27.76,16.12,74.40
10343179,---,1.54,-17.42,-13.12,49.91
10343180,---,-58.09,-90.26,-12.89,-59.48
10343181,---,96.74,98.77,99.83,71.40
10343182,---,71.38,67.73,74.89,71.42
10343183,---,-6.27,-12.53,61.40,-63.07
10343184,---,-0.63,68.11,42.17,-87.36
10343185,---,21.04,44.92,64.57,-48.97
10343186,---,-19.41,-40.27,-9.41,-12.29
10343187,---,-15.90,-26.14,-16.42,-6.76
10343188,---,-72.92,-46.86,-33.31,-97.99
10343189,---,-51.03,-41.81,-27.77,-83.19
10343190,---,51.94,7.93,76.30,60.63
10343191,---,-11.66,70.54,-13.24,-87.04
10343192,---,63.48,90.07,50.35,20.73
10343193,---,-48.39,-13.49,-62.03,-70.37
10343194,---,-11.85,-8.64,4.94,-33.10
10343195,---,4.66,27.46,-10.88,-2.55
10343196,---,37.57,67.95,43.76,-5.99
10343197,---,-19.77,-12.83,-25.25,-23.14
10343198,---,3.57,6.93,-8.22,9.58
10343199,---,77.21,79.01,86.72,58.24
10343200,---,71.13,75.21,84.87,42.71
10343201,---,-59.68,-61.03,-22.92,-83.70
10343202,---,27.61,39.00,30.29,11.44
10343203,---,72.51,90.94,46.99,67.29
10343204,---,-15.81,-8.58,-7.32,-33.85
10343205,---,-17.12,-33.89,-12.68,-12.91
10343206,---,-0.12,17.67,-18.23,10.31
10343207,---,-16.35,-38.87,-29.36,15.90
10343208,---,32.59,46.00,82.30,-57.16
10343209,---,63.53,74.81,74.03,29.52
10343210,---,-23.14,-19.51,-16.14,-36.90
10343211,---,-24.65,-98.53,-69.70,62.83
10343212,---,46.19,58.06,52.03,29.12
10343213,---,-3.73,-35.70,-14.64,53.43
10343214,---,42.21,79.42,17.84,-7.83
10343215,---,36.40,-76.25,91.14,54.22
10343216,---,-45.77,-13.89,-50.52,-66.14
10343217,---,75.48,72.59,85.43,66.49
10343218,---,-13.31,-27.58,-71.58,66.29
10343219,---,14.78,-13.87,38.73,15.60
10343220,---,-2.96,7.12,-12.41,-1.20
10343221,---,77.24,78.86,72.50,80.44
10343222,---,20.30,29.97,15.73,15.69
10343223,---,-14.75,67.34,-44.91,-64.02
10343224,---,-19.95,-18.70,45.57,-75.08
10343225,---,-2.44,64.48,-11.39,-37.61
10343226,---,-8.10,-12.71,36.73,-44.82
10343227,---,19.84,18.27,13.00,27.33
10343228,---,27.98,13.29,24.89,41.74
10343229,---,-1.36,-8.72,-56.62,65.33
10343230,---,78.76,81.65,65.10,86.14
