Probeset_ID,Gene Symbol,MF PC 480lo,Sample_,Sample_,Sample_
10353167,Tram1,84.39,86.52,83.72,82.33
10353181,Lactb2,-6.57,-13.27,10.55,-13.57
10353189,Gm5523 or Gapdh or Gm12070,42.87,43.40,40.45,44.76
10353192,Eya1,-72.88,-73.97,-75.20,-69.07
10353213,Msc,-57.27,-35.02,-75.86,-59.55
10353219,Sumo2,-28.40,-26.17,-23.39,-34.00
10353221,Trpa1,-56.39,-53.55,-49.00,-66.19
10353250,Gapdh,50.27,62.79,81.80,10.54
10353252,Gm106,-65.61,-38.39,-72.64,-87.44
10353258,4930444P10Rik,-26.13,-24.81,-52.58,-8.32
10353265,Rpl7,56.43,54.74,60.42,55.02
10353272,Stau2,-74.95,-72.12,-72.85,-80.30
10353288,Ube2w,42.39,37.84,41.94,47.59
10353296,Tceb1,-39.22,-20.69,-41.45,-50.81
10353303,---,-45.73,-57.92,-63.28,-22.00
10353305,---,-6.23,1.13,-7.75,-11.71
10353307,---,-14.76,-12.76,23.84,-53.09
10353309,Jph1,-73.03,-70.83,-89.20,-57.35
10353311,Jph1,-51.70,-42.11,-39.16,-77.22
10353317,---,39.80,10.59,85.43,3.83
10353320,Crisp4,-52.67,-86.06,-64.44,-15.25
10353330,Defb44-ps,-42.78,-79.62,-57.70,-6.74
10353333,Defb18,-12.59,-39.80,54.66,-36.54
10353336,Defb41 or Gm15386,-30.25,-42.51,-33.97,-17.95
10353341,Hmgb1,21.71,31.31,22.10,12.79
10353343,---,47.02,36.14,66.78,28.24
10353346,Pkhd1,-33.34,-36.66,-40.42,-24.42
10353413,---,-26.21,-19.41,-30.82,-30.15
10353415,Il17f,-32.33,-43.00,-45.96,-14.24
10353420,Mcm3,42.37,37.83,48.12,41.33
10353438,Tram2,-33.41,-39.32,-30.75,-30.52
10353450,Gm4956,-59.91,-55.19,-57.07,-66.77
10353460,Kcnq5,-49.98,-62.30,-38.56,-50.18
10353475,Eif3m,-11.24,-14.36,0.44,-20.20
10353477,---,10.52,24.04,-23.15,33.62
10353479,Rims1,-70.14,-89.89,-84.54,-34.06
10353519,4933415F23Rik,-55.05,-65.94,-70.08,-30.94
10353522,---,15.40,27.77,-3.48,20.19
10353524,Ogfrl1,-1.59,-1.77,0.39,-3.16
10353533,Smap1 or B3gat2,-13.58,7.57,-9.70,-37.63
10353545,1110058L19Rik,-28.83,-38.40,-7.69,-41.98
10353549,Fam135a,-42.57,-48.06,-36.04,-47.21
10353574,Col19a1,-36.38,-26.72,-54.69,-27.05
10353624,ND4L,-31.54,-27.17,-17.98,-47.57
10353626,ATP6 or Gm10925 or ATP8,10.50,10.45,12.72,8.86
10353630,COX2 or Prf1,-6.76,-5.44,-7.53,-7.31
10353632,Bai3,-76.46,-88.08,-81.03,-55.74
10353667,---,-6.26,-2.11,-15.67,-4.61
10353669,4931408C20Rik,31.09,39.40,25.86,25.43
10353672,---,18.10,36.66,-10.69,28.90
10353674,Lsm5 or LOC100044729 or Gm7846,-1.88,5.26,2.01,-8.39
10353676,Gm597,-20.28,-27.58,-24.06,-12.24
10353679,---,-70.17,-93.77,-50.78,-51.02
10353684,---,-6.79,-14.93,44.52,-34.73
10353686,---,24.99,14.44,-51.46,83.03
10353689,Phf3,-26.69,-7.52,-31.35,-39.49
10353707,Ptp4a1 or Gm13363 or LOC100044742,-18.91,-26.24,-3.23,-25.32
10353716,Gm6489,16.55,3.37,30.19,12.07
10353721,Lgsn or 4931428L18Rik,-37.54,-44.71,-26.47,-44.04
10353727,---,-7.91,-2.68,-14.44,-8.19
10353729,Gm5415 or 4930444G20Rik or Gm9839,-3.72,31.75,-18.13,-12.29
10353731,Gm5415 or 4930444G20Rik or Gm9839,-14.76,-12.76,23.84,-53.09
10353733,Prim2,-5.14,-0.89,-8.83,-6.26
10353750,Bag2,-54.47,-55.73,-87.09,-19.66
10353754,Zfp451,33.84,45.78,33.45,21.37
10353773,Gm15455,-57.05,-34.94,-63.10,-71.44
10353775,Bend6,-49.70,-37.86,-43.36,-70.35
10353783,Ccdc115,32.68,43.47,21.80,31.96
10353786,Prss40,17.07,79.25,-4.17,-35.72
10353792,---,1.52,-3.86,-17.86,36.53
10353794,Fam168b,59.49,67.37,53.61,56.74
10353803,Uggt1,96.87,97.28,96.40,96.87
10353844,Neurl3,83.80,82.63,84.15,84.02
10353849,Kansl3,40.38,52.91,20.84,46.87
10353871,Lman2l,84.75,83.69,87.77,82.16
10353878,Ankrd23 or Ankrd39,-67.80,-61.05,-86.15,-52.39
10353891,Ankrd39 or Ankrd23,7.69,45.93,33.11,-50.05
10353899,Sema4c,-30.47,-33.60,-27.81,-30.80
10353915,Fam178b,-27.70,-55.78,-9.55,-22.52
10353923,Fam178b,-28.97,-24.74,-43.09,-22.84
10353934,Actr1b,-31.55,-39.41,-25.90,-29.56
10353947,Tmem131,-29.37,-10.33,-45.31,-28.03
10353989,---,45.30,57.08,27.98,47.94
10353991,Rpl12,-12.73,-20.68,2.77,-20.99
10353993,6330578E17Rik,35.52,38.33,25.54,42.90
10354003,Mgat4a,4.88,14.28,21.02,-22.57
10354019,2010300C02Rik,-59.03,-74.36,-62.10,-41.95
10354031,Tsga10,60.88,65.30,56.60,60.49
10354054,Mitd1 or Lipt1,-14.71,-12.73,-31.62,1.57
10354065,Lyg2,-29.19,-45.07,-49.81,-8.90
10354072,Lyg1,41.39,36.32,45.85,41.85
10354079,Txndc9,26.79,15.62,32.56,32.84
10354085,Rev1 or Eif5b,-49.40,-59.12,-50.65,-39.26
10354111,Aff3,27.50,41.86,16.56,22.44
10354141,Lonrf2,-44.49,-56.07,-44.25,-35.55
10354157,Chst10,-52.53,-50.44,-52.60,-54.69
10354168,Tbc1d8,47.40,59.21,49.75,28.53
10354191,Rnf149,44.67,41.29,53.93,34.56
10354203,---,61.12,47.30,74.80,57.72
10354205,---,61.27,64.85,45.71,70.76
10354207,Creg2,-59.55,-51.28,-69.07,-57.87
10354216,Rfx8,-47.75,-65.15,-43.02,-36.81
10354220,Mfsd9,-40.28,-35.25,-48.02,-37.76
10354227,---,-10.47,-1.77,-51.01,24.57
10354229,2610017I09Rik,-46.03,-60.21,-71.73,-20.86
10354233,Tgfbrap1,53.45,59.73,43.70,55.28
10354247,Fhl2,-92.53,-91.40,-98.54,-78.79
10354258,Uxs1,90.53,91.44,91.97,88.09
10354267,A530098C11Rik,-13.42,-16.03,-9.41,-15.92
10354273,---,-33.32,-41.40,-33.88,-25.79
10354275,1700029F09Rik,1.23,-1.31,19.02,-10.80
10354286,Kdelc1,23.90,29.88,27.80,12.44
10354299,4832428D23Rik,-56.95,-68.22,-70.00,-36.47
10354307,Txn1,2.86,-6.25,1.68,11.33
10354309,Col5a2,-70.76,-52.94,-76.83,-83.92
10354368,---,-40.27,-30.31,-68.91,-22.55
10354370,---,-15.10,-25.43,-25.01,-3.07
10354372,Myl6,68.66,71.18,65.04,68.94
10354374,Slc40a1,-95.71,-98.46,-97.02,-90.72
10354384,Gm4776,-49.17,-30.98,-69.34,-48.77
10354389,Slc39a10,35.28,41.33,37.08,27.01
10354400,---,-15.28,-3.50,-33.49,-12.19
10354404,Dnajb6,-50.94,-55.24,-28.98,-63.13
10354406,---,-15.06,-15.18,-26.28,-7.69
10354408,---,-34.50,-32.41,-48.42,-25.53
10354411,---,-4.73,7.93,6.49,-25.64
10354414,---,-24.80,-21.61,-82.97,48.38
10354416,---,-21.95,-11.18,-14.64,-59.73
10354418,Obfc2a,74.25,71.50,74.28,76.56
10354432,Myo1b,-43.61,-41.08,-41.11,-49.77
10354468,---,3.28,5.62,-4.06,10.82
10354470,Rpl15,22.46,19.54,32.08,14.96
10354472,Gls,85.21,86.34,85.11,83.88
10354492,---,-22.41,-25.50,-52.88,-6.38
10354494,Nab1,26.02,23.63,33.85,21.00
10354504,---,-29.65,19.05,-47.15,-54.07
10354506,Mfsd6,-23.04,-33.57,-12.72,-23.59
10354521,Inpp1,-92.43,-87.70,-94.04,-94.93
10354529,1700019D03Rik,-61.26,-55.64,-45.35,-81.52
10354534,1700019A02Rik,-72.49,-97.97,-41.78,-61.45
10354542,Pms1,-56.92,-54.45,-79.64,-33.48
10354555,Asnsd1,43.15,43.15,46.31,39.83
10354563,Dnahc7a or Dnahc7b or Dnahc7c,-52.12,-43.92,-47.64,-67.79
10354576,Dnahc7a or Dnahc7b or Dnahc7c,-54.65,-75.31,-45.67,-42.53
10354581,Dnahc7a,-80.08,-62.87,-49.37,-98.45
10354588,Stk17b,59.11,53.10,66.36,55.74
10354598,Hecw2,-65.98,-78.04,-51.37,-69.71
10354630,Gtf3c3,-20.52,-8.46,-9.08,-40.59
10354644,---,-17.10,-48.53,16.54,-16.73
10354647,Pgap1,-68.82,-68.54,-69.01,-68.89
10354649,Pgap1,-75.69,-84.54,-82.87,-46.45
10354677,Ankrd44,60.04,65.38,59.71,53.82
10354704,Sf3b1,39.72,45.57,38.34,35.21
10354730,Coq10b,20.90,6.88,56.60,-9.59
10354732,Hspd1,-55.21,-53.74,-52.37,-59.78
10354737,---,10.15,22.41,52.18,-38.14
10354739,Atp5l,-6.99,-16.82,16.17,-15.12
10354741,Rftn2,-67.79,-75.78,-53.76,-71.98
10354753,Boll,-75.86,-83.88,-91.17,-48.52
10354765,---,-2.91,-33.19,35.18,9.88
10354768,Gm6644 or Akr1b3,44.30,48.47,48.71,34.86
10354773,Hsfy2,-27.79,-25.70,-18.71,-44.38
10354777,Satb2,-36.90,-50.27,-35.15,-28.66
10354788,---,17.11,-38.52,17.19,67.17
10354792,1110034B05Rik or 9430016H08Rik,-21.96,-6.31,-28.41,-30.87
10354803,---,5.33,23.68,2.72,-7.37
10354807,Kctd18,59.08,58.55,55.07,63.64
10354816,Clk1,49.33,47.82,58.82,41.00
10354832,Ppil3 or Nif3l1,2.51,18.35,5.25,-15.08
10354845,Orc2,-60.85,-62.80,-46.41,-70.71
10354868,Fam126b,-53.76,-40.14,-51.50,-67.13
10354881,---,-32.75,-38.61,-74.85,27.51
10354883,Als2cr12,-24.62,-22.67,-12.43,-53.94
10354897,Trak2,20.73,36.60,20.80,5.91
10354916,---,-56.30,-46.64,-75.52,-47.83
10354919,---,-53.26,-69.11,-28.84,-64.11
10354921,Als2cr11,-30.60,-27.40,-24.84,-41.21
10354938,Tmem237,-21.04,-26.43,2.85,-41.28
10354955,Mpp4 or Als2,-51.13,-67.20,-26.49,-65.69
10354979,Als2 or Mpp4,-58.69,-60.66,-49.64,-65.36
10355017,Sumo1,-27.50,-27.16,-11.53,-42.79
10355024,Ica1l,-11.81,-1.79,-77.09,-7.75
10355037,Wdr12,-55.89,-61.58,-51.39,-54.55
10355050,Raph1,65.33,64.57,71.95,58.95
10355069,Ino80d,-21.64,2.91,-24.45,-41.79
10355084,Ndufs1,-28.61,-29.45,-17.02,-38.39
10355105,Eef1b2,-14.37,-14.98,-14.43,-13.79
10355109,Gpr1,-50.14,-52.53,-51.63,-46.21
10355113,---,-12.26,-6.59,-16.96,-12.71
10355115,Prelid1,87.43,88.60,89.18,83.81
10355117,Dytn,34.63,-4.07,41.65,59.27
10355121,Mdh1b,-27.95,-53.58,-13.62,-29.70
10355134,4933402D24Rik,5.31,-11.51,25.45,9.06
10355138,---,-33.40,-38.96,-32.81,-28.63
10355141,Klf7,16.28,-1.34,28.26,22.27
10355147,Mettl21a,57.23,60.20,42.88,65.75
10355152,Fzd5,-62.44,-53.12,-78.37,-54.30
10355162,Plekhm3,95.94,96.06,96.17,95.36
10355173,Rpl10a or LOC100047791,33.08,36.42,38.34,24.41
10355176,Akr1cl,-43.85,-31.86,-56.17,-45.70
10355188,Cryge or Crygf or Crygd,-32.24,-54.24,-34.11,-17.49
10355191,Crygd,-30.17,-66.83,-14.06,-24.03
10355193,Crygc,-23.50,-46.16,-38.48,-6.26
10355197,Crygc,-31.05,-41.02,-35.03,-20.78
10355199,Crygb,-33.37,-67.25,-14.69,-30.59
10355202,Cryga,-19.81,-34.10,-7.97,-25.78
10355205,D630023F18Rik,-22.38,-30.66,-35.20,-10.01
10355214,Idh1,83.24,84.64,82.56,82.54
10355225,Gm10558,-32.40,-64.36,-16.60,-30.39
10355227,Kansl1l or Rpe,-82.33,-84.07,-83.68,-80.12
10355246,Acadl,9.55,14.14,13.82,-0.29
10355259,Myl1,-26.58,-47.23,-17.03,-23.57
10355264,---,60.19,43.26,82.50,47.88
10355266,Lancl1,-79.89,-79.27,-71.10,-87.39
10355278,Erbb4,-63.97,-95.80,-67.76,-26.80
10355310,---,-41.56,-55.48,-55.35,-16.68
10355312,Ikzf2,-95.52,-95.43,-97.38,-92.46
10355325,Bard1,-4.00,-4.82,6.10,-11.54
10355327,Bard1,-38.97,-31.92,-30.08,-57.47
10355329,Bard1,-24.18,-23.25,-10.59,-41.52
10355341,---,-23.10,-17.77,7.16,-55.76
10355343,Abca12,-47.97,-91.98,-27.18,-25.85
10355401,Acp1 or LOC631286,-44.58,-44.52,-46.42,-42.77
10355403,Fn1,98.89,99.16,99.08,98.62
10355452,---,-58.89,-72.84,-51.33,-52.30
10355454,---,25.89,33.30,69.01,-33.69
10355456,Mreg,-86.32,-63.34,-80.76,-99.08
10355464,Pecr,-58.75,-62.74,-51.05,-63.01
10355474,March4,-54.59,-48.52,-79.15,-35.83
10355479,Ankar,-54.47,-59.93,-59.35,-43.96
10355500,Igfbp5,-92.82,-98.88,-88.33,-85.01
10355511,Tnp1,-30.32,-57.60,-20.63,-18.60
10355514,Tns1,-69.04,-75.57,-65.42,-64.79
10355528,---,-12.92,-5.99,-17.12,-15.88
10355530,---,-55.61,-51.86,-49.42,-65.26
10355532,Tns1,-47.07,-59.70,-44.48,-37.34
10355534,Tns1,-61.35,-60.49,-67.99,-55.00
10355536,Tns1,-54.16,-49.66,-55.35,-57.22
10355550,Cxcr1,-21.15,-39.34,-34.47,14.60
10355554,Aamp,33.18,26.71,35.92,37.22
10355567,Tmbim1,38.33,33.83,39.88,40.96
10355582,Usp37,-29.45,-12.76,-7.73,-62.99
10355611,Zfp142 or Plcd4,-20.53,-27.11,-9.60,-23.55
10355628,Rnf25,-30.46,1.00,-33.53,-53.35
10355639,Prkag3,-61.89,-49.44,-72.92,-62.32
10355658,Fev,60.76,47.99,61.84,69.93
10355662,Cryba2,-16.06,-41.28,-8.34,-11.04
10355668,Mir375,-42.52,-37.18,-83.16,7.89
10355670,Ccdc108,-54.75,-50.52,-67.73,-46.11
10355706,Ihh,-9.35,-12.59,-4.22,-12.10
10355711,Nhej1,0.14,-1.23,5.01,-2.06
10355717,Slc23a3,-25.42,-61.37,-4.89,-17.87
10355730,1810031K17Rik,88.96,85.79,94.87,85.19
10355742,Abcb6,-56.42,-58.33,-53.44,-57.95
10355763,Atg9a,43.93,40.62,46.85,43.26
10355785,Glb1l or Ankzf1,26.37,29.60,31.39,14.95
10355806,Tuba4a,-65.86,-61.61,-71.25,-63.75
10355813,Ptprn,-65.53,-63.02,-72.34,-61.53
10355836,Resp18,-55.25,-88.91,-17.13,-76.59
10355844,Dnpep,5.04,2.18,12.97,0.22
10355864,Chpf,3.88,-10.53,28.39,-2.66
10355871,Obsl1,-83.32,-86.83,-96.92,-52.11
10355893,Epha4,-31.25,-37.34,-25.36,-32.96
10355914,---,33.28,-17.51,43.58,65.56
10355916,Pax3,-44.99,-39.05,-70.40,-29.30
10355931,Farsb or Sgpp2,-2.49,-11.68,2.26,1.42
10355954,BC035947,-21.83,-24.14,-11.62,-31.65
10355958,Ube2v1,-54.07,-49.75,-49.22,-61.98
10355960,Scg2,-20.09,-18.30,-19.05,-23.78
10355967,Ap1s3,-31.32,-24.89,-37.03,-32.28
10355974,Wdfy1,-27.86,-19.80,-37.93,-24.71
10355984,Serpine2,-95.97,-85.10,-98.72,-97.72
10355996,Slc25a5,48.85,42.19,56.12,47.19
10355998,Fam124b,-74.33,-60.50,-71.05,-88.04
10356001,Cul3,-20.62,-9.33,-18.53,-32.13
10356018,---,17.54,31.19,53.95,-31.66
10356020,Dock10,50.71,53.80,50.19,48.42
10356082,Plscr1,-31.92,-40.86,-31.26,-22.07
10356084,Irs1,-51.21,-40.01,-66.47,-48.64
10356088,Col4a4,-46.20,-62.56,-50.95,-27.45
10356137,Tm4sf20,-72.10,-93.08,-78.51,-40.42
10356143,Gm17764,-16.63,-20.59,0.19,-31.71
10356145,Slc19a3,-58.84,-66.78,-68.33,-41.79
10356154,Sphkap,-44.07,-17.05,-89.08,-37.24
10356170,---,-45.21,-59.03,-49.33,-26.27
10356172,Pid1,98.57,98.94,98.28,98.73
10356177,Dner,-39.40,-72.55,-34.84,-22.68
10356194,Trip12,43.96,52.25,35.70,46.00
10356240,Slc16a14,-70.78,-66.21,-92.82,-43.69
10356248,C130026I21Rik or Sp110 or A530032D15Rik or LOC100041708 or LOC100041057,17.46,1.14,39.90,7.34
10356262,---,31.84,53.20,28.10,10.06
10356267,A530032D15Rik,-23.63,-30.99,-28.17,-14.04
10356269,Sp140 or A530032D15Rik,-8.04,-5.41,41.32,-53.94
10356271,A530032D15Rik or LOC100041708,35.45,8.59,55.92,35.50
10356274,Csprs or Gm7609,-14.76,-12.76,23.84,-53.09
10356278,Sp110 or C130026I21Rik,-14.76,-12.76,23.84,-53.09
10356291,A530040E14Rik,-14.76,-12.76,23.84,-53.09
10356293,A630001G21Rik,42.63,32.78,52.49,42.54
10356299,Gpr55,-40.23,-50.45,-36.06,-34.19
10356305,Htr2b,-46.16,-30.52,-80.73,-33.69
10356312,Ncl,-57.92,-59.98,-44.72,-67.38
10356329,Snora75,35.94,39.91,34.80,33.88
10356331,---,-14.61,-13.75,-14.12,-15.88
10356333,Snord82,8.51,17.38,7.09,-0.76
10356335,Nmur1,-65.29,-60.08,-84.30,-45.75
10356339,Pde6d,-54.61,-58.64,-47.24,-57.63
10356345,Nppc,24.96,41.71,7.05,21.78
10356351,Rpl6,18.01,22.05,21.77,10.57
10356353,Alppl2,31.60,0.77,14.19,62.91
10356367,Alpi,-68.80,-38.41,-54.89,-95.37
10356379,Ecel1,-40.61,-45.16,-51.67,-26.64
10356401,---,-66.40,-45.37,-91.71,-54.04
10356403,Kcnj13,-38.01,-55.75,-34.75,-29.20
10356406,Ngef,-72.54,-88.57,-59.21,-64.02
10356423,Usp40,-0.43,4.98,-33.24,21.92
10356457,Dnajb3,-65.78,-51.69,-89.34,-50.66
10356461,Hjurp or A730008H23Rik or 6430706D22Rik,22.17,26.08,33.67,8.74
10356470,Glrp1,-51.61,-64.36,-23.79,-73.63
10356475,Arl4c,-3.14,-1.25,-8.80,0.00
10356482,---,25.11,24.94,38.41,11.63
10356484,Gbx2,-43.35,-51.56,-55.19,-25.36
10356489,Asb18,-24.80,-21.22,-28.17,-25.23
10356498,Iqca,-60.50,-65.83,-51.62,-63.59
10356508,---,25.27,37.60,15.68,22.85
10356510,Iqca,-25.22,-19.79,-32.92,-23.45
10356512,Iqca,-49.23,-22.50,-67.44,-62.40
10356514,Iqca,-42.59,-92.85,-34.04,-9.90
10356520,Col6a3,-62.67,-82.50,-78.14,-35.82
10356568,Rab17,-56.08,-56.74,-58.61,-52.95
10356577,Ilkap or Fam132b,-32.85,-19.24,-34.67,-45.99
10356593,Hes6,-8.50,-21.35,3.18,-7.65
10356601,Per2 or 9830107B12Rik,-79.96,-87.09,-73.33,-78.93
10356626,---,9.99,14.81,8.64,6.04
10356628,Hdac4,-30.34,-10.12,-21.69,-58.20
10356657,Ndufa10,-62.28,-63.92,-57.21,-65.52
10356671,Olfr1416,-14.03,-47.10,-28.01,38.83
10356673,Olfr1415 or Olfr1416 or Olfr1414 or Olfr513,-17.29,-10.57,-78.97,47.39
10356675,Olfr1414,-1.87,4.22,-22.22,25.22
10356677,Myeov2,-33.73,-36.27,-27.14,-38.69
10356681,Otos,-8.17,36.51,-26.30,-24.61
10356689,Ankmy1,-30.39,-52.89,-24.10,-15.26
10356710,Capn10 or 9430060I03Rik,38.37,61.20,24.42,25.29
10356712,Kif1a,-85.42,-86.68,-76.26,-90.98
10356762,---,-14.76,-12.76,23.84,-53.09
10356764,2310007B03Rik,-30.90,-33.95,-22.44,-38.14
10356771,Mterfd2 or Sned1,-65.44,-64.07,-67.73,-64.54
10356778,Rpl17,79.16,87.69,87.48,54.07
10356780,Pask,-32.68,-35.84,-35.52,-26.66
10356800,Hdlbp,19.75,25.17,19.70,14.61
10356833,Stk25 or Farp2,-64.00,-48.81,-59.26,-77.17
10356848,Thap4,-39.00,3.69,-47.19,-69.65
10356859,Dtymk,-80.79,-79.74,-77.55,-84.64
10356866,Pdcd1,-15.37,-14.60,-16.23,-15.34
10356873,---,-7.27,-17.94,-19.21,19.10
10356876,---,-36.18,-32.36,-15.77,-74.71
10356878,---,64.88,77.90,63.99,45.68
10356880,St8sia4,94.00,92.91,96.53,91.08
10356886,Slco4c1,-44.53,-57.89,-30.16,-57.69
10356900,Slco6b1,-31.02,-40.51,-67.23,-9.72
10356916,---,-57.75,-41.75,-78.30,-53.67
10356918,Slco6c1,-37.44,-45.50,-28.29,-40.96
10356932,D1Ertd622e,39.43,41.39,42.44,34.01
10356936,Ppip5k2,20.09,22.62,20.27,17.05
10356968,Pam,-49.07,-52.32,-49.46,-44.95
10356995,---,-15.34,-21.87,-7.82,-16.05
10356997,---,25.56,36.60,-0.38,36.87
10356999,Prdx2,27.88,20.76,28.51,34.65
10357001,---,23.29,11.27,-9.80,63.46
10357003,Rnf152,22.14,18.38,35.98,11.40
10357008,Pign,83.42,86.88,83.30,78.82
10357043,Bcl2,-55.82,-61.99,-47.24,-56.71
10357051,Kdsr,62.73,60.68,67.14,59.57
10357064,Vps4b,87.25,84.11,85.43,91.21
10357072,Serpinb3a,-16.86,-18.58,-14.34,-17.80
10357077,Serpinb3d,-19.52,-66.40,-18.68,-3.89
10357084,Serpinb3b,-24.32,-19.78,-20.65,-34.52
10357090,Serpinb3c,-32.24,-71.34,-27.43,-15.08
10357097,---,11.82,-52.68,18.86,67.81
10357103,Cdh19,-25.20,-31.31,-30.30,-17.82
10357115,Dsel,-14.37,-6.47,-22.16,-15.03
10357120,---,-34.61,-23.32,-33.00,-48.37
10357122,---,-12.40,-23.41,15.82,-25.99
10357124,Tsn,48.39,50.94,51.90,43.35
10357133,Mki67ip,-24.57,-25.08,-20.66,-28.18
10357135,2900060B14Rik,-11.33,-34.48,-54.87,14.91
10357137,Gli2,-43.86,-37.09,-45.81,-49.38
10357155,Inhbb,-68.35,-62.05,-63.67,-80.53
10357158,Ralb,98.03,98.15,98.42,97.37
10357164,Epb4.1l5,-97.27,-99.89,-84.28,-94.26
10357191,Ptpn4,-86.91,-85.42,-83.99,-90.45
10357220,Tmem177,-10.84,-3.19,-30.04,1.85
10357222,Gm101,-28.18,-20.73,-78.66,18.24
10357239,Tmem37,9.29,35.79,-15.34,16.26
10357242,Dbi,68.09,65.57,72.16,65.40
10357249,Steap3 or Steap1,88.50,90.17,90.51,83.09
10357261,Marco,-9.65,-28.00,-28.46,-0.86
10357280,Insig2,-41.01,-37.19,-53.15,-33.10
10357288,Htr5b,-11.65,-13.62,-49.48,41.57
10357292,Ddx18,25.14,32.09,32.66,9.94
10357298,---,-14.76,-12.76,23.84,-53.09
10357300,Dpp10,-21.54,-15.23,-15.74,-47.63
10357328,---,-19.77,-9.48,-27.47,-30.53
10357332,Actr3,94.51,96.73,93.68,92.96
10357339,Lypd1 or Gpr39,-59.16,-80.81,-61.97,-35.96
10357345,Nckap5,-96.30,-97.88,-94.23,-96.21
10357363,Nckap5,-59.40,-44.98,-62.00,-72.31
10357369,Rpl27a or LOC100505355 or Gm13981,62.41,62.14,75.37,49.65
10357371,Tmem163,-63.80,-35.79,-83.06,-72.72
10357381,Ysk4,-15.56,-22.29,-11.51,-14.20
10357391,Zranb3,-92.57,-79.01,-86.96,-99.00
10357418,Lct,-41.62,-67.17,-30.66,-29.23
10357436,Mcm6,20.89,17.49,30.56,15.93
10357454,Dars,-11.97,-3.56,-4.58,-25.26
10357472,Cxcr4,46.62,53.69,46.77,39.19
10357476,---,-35.63,-63.89,-6.66,-61.23
10357478,Rpl31 or Rpl31-ps12,-14.76,-12.76,23.84,-53.09
10357480,Daf2 or Cd55,-63.50,-55.91,-78.78,-56.18
10357488,Cd55,-89.94,-87.59,-95.33,-85.67
10357500,Zp3r,-56.73,-95.96,-43.49,-29.25
10357514,---,-28.14,-36.03,-23.89,-25.52
10357516,C4bp,-45.37,-41.45,-51.01,-44.40
10357529,C4bp-ps1,-35.51,-18.34,-67.47,-29.04
10357535,Pfkfb2,-40.29,-29.33,-40.26,-51.98
10357553,Il24,-49.46,-93.17,-30.87,-22.96
10357562,Il20,1.38,32.89,-44.70,46.26
10357570,Il19,-18.29,-41.25,32.71,-38.54
10357579,Mapkapk2,84.15,82.40,86.93,82.93
10357590,Dyrk3,46.74,50.90,45.52,43.60
10357594,Rassf5,32.21,34.96,32.05,30.43
10357604,Ikbke,68.43,66.45,70.49,67.50
10357630,Srgap2,85.18,87.57,84.79,82.64
10357656,---,11.93,14.32,2.51,18.68
10357658,---,14.93,-25.40,45.72,24.41
10357660,Mfsd4,-61.23,-73.63,-58.02,-52.48
10357676,Cdk18,-45.02,-47.30,-41.33,-46.26
10357696,---,10.61,-9.45,-7.75,51.57
10357698,Tmcc2,-4.26,-8.97,2.26,-6.44
10357705,Cntn2,-48.16,-54.50,-36.48,-54.11
10357736,Nfasc,-43.46,-45.32,-35.47,-49.81
10357773,Mdm4,-7.81,3.17,-21.10,-4.21
10357788,Ppp1r15b,11.20,2.20,-1.90,32.64
10357790,Sox13,-83.62,-39.70,-95.86,-95.03
10357808,Snrpe,-28.51,-32.26,-25.21,-28.62
10357814,Zc3h11a or Zbed6,23.61,38.66,1.82,31.54
10357833,Atp2b4,-69.66,-71.08,-66.97,-70.31
10357856,---,-25.13,-21.49,-16.92,-39.09
10357858,Optc,-27.79,-22.54,-14.93,-47.69
10357870,Prelp,-81.12,-60.78,-76.96,-95.73
10357875,Btg2,87.06,84.73,91.63,85.30
10357878,Adora1,-63.61,-68.01,-79.94,-45.08
10357886,---,-36.78,-21.00,-32.92,-68.01
10357888,Ppfia4,-25.18,-23.68,-10.81,-47.38
10357917,Tmem183a,1.47,17.97,-15.92,-0.49
10357927,4931440L10Rik,31.00,53.73,4.40,28.42
10357932,Ppp1r12b,-63.61,-62.81,-71.95,-54.91
10357944,Ppp1r12b,-43.01,-37.88,-61.53,-31.12
10357946,Ppp1r12b,-61.96,-54.20,-77.21,-51.89
10357948,Ppp1r12b,-29.79,-33.85,-31.08,-25.06
10357950,Ppp1r12b,-47.33,-40.25,-48.62,-53.03
10357952,Ppp1r12b,-61.48,-55.96,-72.59,-56.09
10357954,Ppp1r12b,-29.50,-35.93,-33.48,-20.19
10357965,Lgr6,-30.37,-21.23,-71.23,-13.89
10357986,Ptprv,-70.23,-86.64,-63.04,-56.61
10358023,Gpr37l1,-51.49,-34.54,-78.13,-42.72
10358027,Elf3,-53.34,-59.33,-78.27,-26.52
10358038,Rnpep,90.57,91.27,92.51,87.64
10358050,Timm17a,-46.43,-49.49,-42.28,-48.05
10358057,Shisa4,-75.43,-92.75,-81.71,-48.61
10358064,Ipo9,-43.30,-34.45,-41.53,-54.02
10358091,Nav1,84.52,87.36,87.48,78.88
10358124,Pkp1,-55.96,-39.88,-87.29,-40.05
10358140,Igfn1,23.18,37.35,11.79,17.24
10358155,---,-36.33,-35.77,-16.80,-60.63
10358177,5730559C18Rik,-53.20,-73.11,-48.23,-38.78
10358188,Gpr25,-3.96,-2.93,-14.32,6.38
10358191,Camsap2,12.65,13.93,16.48,7.21
10358210,Nr5a2,-23.38,-27.96,-26.94,-16.99
10358222,---,-10.27,-14.64,-28.77,15.39
