NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GOMF_HYDROPEROXY_ICOSATETRAENOATE_DEHYDRATASE_ACTIVITY	7		Rejected!	
GOMF_PROTEIN_SERINE_KINASE_ACTIVITY	360	305		
GOMF_LIPID_TRANSFER_ACTIVITY	49	40		
GOMF_PHOSPHOLIPID_TRANSFER_ACTIVITY	24	21		
GOMF_STEROL_TRANSFER_ACTIVITY	23	18		
GOMF_SPHINGOLIPID_TRANSFER_ACTIVITY	10		Rejected!	
GOMF_PHOSPHATIDYLCHOLINE_TRANSFER_ACTIVITY	5		Rejected!	
GOMF_SULFATIDE_BINDING	6		Rejected!	
GOMF_INTRACILIARY_TRANSPORT_PARTICLE_B_BINDING	5		Rejected!	
GOMF_ACYL_COA_BINDING	26	22		
GOMF_FATTY_ACID_OMEGA_HYDROXYLASE_ACTIVITY	8		Rejected!	
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	166	153		
GOMF_PHOSPHORYLATION_DEPENDENT_PROTEIN_BINDING	6		Rejected!	
GOMF_UBIQUITINATION_LIKE_MODIFICATION_DEPENDENT_PROTEIN_BINDING	14		Rejected!	
GOMF_CLASS_I_DNA_APURINIC_OR_APYRIMIDINIC_SITE_ENDONUCLEASE_ACTIVITY	7		Rejected!	
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	222	205		
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_RNA	395	361		
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	125	119		
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_RRNA	23	20		
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN	23		Rejected!	
GOMF_MOLECULAR_CARRIER_ACTIVITY	73	61		
GOMF_TRANSCRIPTION_REGULATOR_ACTIVITY	1918		Rejected!	
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	30	27		
GOMF_MONOCARBOXYLATE_SODIUM_SYMPORTER_ACTIVITY	11		Rejected!	
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_ACTIVITY	45	40		
GOMF_EXOGENOUS_PROTEIN_BINDING	79	66		
GOMF_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	52	51		
GOMF_DNA_BINDING_TRANSCRIPTION_FACTOR_BINDING	469	399		
GOMF_SMALL_MOLECULE_SENSOR_ACTIVITY	15		Rejected!	
GOMF_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	41	32		
GOMF_PROTEIN_SEQUESTERING_ACTIVITY	5		Rejected!	
GOMF_CARGO_ADAPTOR_ACTIVITY	19	18		
GOMF_MOLECULAR_SEQUESTERING_ACTIVITY	6		Rejected!	
GOMF_PROTEIN_TRANSPORTER_ACTIVITY	31	27		
GOMF_SOLUTE_ANION_ANTIPORTER_ACTIVITY	34	20		
GOMF_ATPASE_COUPLED_INTRAMEMBRANE_LIPID_TRANSPORTER_ACTIVITY	27	21		
GOMF_FLIPPASE_ACTIVITY	17		Rejected!	
GOMF_FLOPPASE_ACTIVITY	16	15		
GOMF_GLYCEROPHOSPHOLIPID_FLIPPASE_ACTIVITY	14		Rejected!	
GOMF_PHOSPHATIDYLCHOLINE_FLIPPASE_ACTIVITY	5		Rejected!	
GOMF_PHOSPHATIDYLSERINE_FLIPPASE_ACTIVITY	5		Rejected!	
GOMF_P_TYPE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	19		Rejected!	
GOMF_ABC_TYPE_TRANSPORTER_ACTIVITY	49	36		
GOMF_IMMUNE_RECEPTOR_ACTIVITY	148	99		
GOMF_SOLUTE_BICARBONATE_SYMPORTER_ACTIVITY	7		Rejected!	
GOMF_TRANSCRIPTION_REGULATOR_INHIBITOR_ACTIVITY	21		Rejected!	
GOMF_PROTEIN_CYSTEINE_S_STEAROYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_CYTOSKELETON_NUCLEAR_MEMBRANE_ANCHOR_ACTIVITY	5		Rejected!	
GOMF_PROTEIN_DEMETHYLASE_ACTIVITY	30	28		
GOMF_METAL_DEPENDENT_DEUBIQUITINASE_ACTIVITY	9		Rejected!	
GOMF_PROTEIN_DISAGGREGASE_ACTIVITY	5		Rejected!	
GOMF_PROTEIN_CARRIER_CHAPERONE	18	18		
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_NUCLEIC_ACID	595		Rejected!	
GOMF_ATP_DEPENDENT_ACTIVITY	554	439		
GOMF_ATP_DEPENDENT_CHROMATIN_REMODELER_ACTIVITY	7		Rejected!	
GOMF_ANNEALING_ACTIVITY	13		Rejected!	
GOMF_MOLECULAR_FUNCTION_ACTIVATOR_ACTIVITY	34	28		
GOMF_MOLECULAR_FUNCTION_INHIBITOR_ACTIVITY	60	41		
GOMF_HISTONE_H3_DI_MONOMETHYL_LYSINE_9_DEMETHYLASE_ACTIVITY	5		Rejected!	
GOMF_HISTONE_H3_TRI_DIMETHYL_LYSINE_9_DEMETHYLASE_ACTIVITY	5		Rejected!	
GOMF_RNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING	266		Rejected!	
GOMF_OLIGOPEPTIDE_BINDING	11		Rejected!	
GOMF_CATECHOLAMINE_BINDING	13		Rejected!	
GOMF_AZOLE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	11		Rejected!	
GOMF_OLEATE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_CARBOHYDRATE_DERIVATIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	54	40		
GOMF_FATTY_ACID_DERIVATIVE_BINDING	23	18		
GOMF_PHOSPHATIDYLGLYCEROL_BINDING	15		Rejected!	
GOMF_CARDIOLIPIN_BINDING	11		Rejected!	
GOMF_ORGANIC_HYDROXY_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	52	25		
GOMF_SULFUR_COMPOUND_BINDING	269	190		
GOMF_SULFUR_COMPOUND_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	52	37		
GOMF_SALT_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_PHOSPHATE_BINDING	175	146		
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY_INVOLVED_IN_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL_REPOLARIZATION	12		Rejected!	
GOMF_CERAMIDE_1_PHOSPHATE_BINDING	8		Rejected!	
GOMF_CERAMIDE_1_PHOSPHATE_TRANSFER_ACTIVITY	8		Rejected!	
GOMF_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	107	80		
GOMF_CUPROUS_ION_BINDING	8		Rejected!	
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY_INVOLVED_IN_CELL_COMMUNICATION_BY_ELECTRICAL_COUPLING	8		Rejected!	
GOMF_S_ADENOSYL_L_METHIONINE_BINDING	19	17		
GOMF_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	15		Rejected!	
GOMF_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY	6		Rejected!	
GOMF_RETROMER_COMPLEX_BINDING	8		Rejected!	
GOMF_POLYSOME_BINDING	6		Rejected!	
GOMF_PHOSPHATIDIC_ACID_TRANSFER_ACTIVITY	7		Rejected!	
GOMF_HISTONE_METHYLTRANSFERASE_BINDING	12		Rejected!	
GOMF_STEROID_HORMONE_BINDING	6		Rejected!	
GOMF_N6_METHYLADENOSINE_CONTAINING_RNA_BINDING	7		Rejected!	
GOMF_KERATIN_FILAMENT_BINDING	6		Rejected!	
GOMF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN_PHOSPHOSERINE_BINDING	5		Rejected!	
GOMF_LYS48_SPECIFIC_DEUBIQUITINASE_ACTIVITY	16		Rejected!	
GOMF_UBIQUITIN_SPECIFIC_PROTEASE_BINDING	21	19		
GOMF_PROTEIN_ADP_RIBOSYLASE_ACTIVITY	17	16		
GOMF_PROTEIN_ANTIGEN_BINDING	8		Rejected!	
GOMF_EXTRACELLULAR_MATRIX_PROTEIN_BINDING	6		Rejected!	
GOMF_TRANSFERRIN_RECEPTOR_BINDING	11		Rejected!	
GOMF_UBIQUITIN_LIGASE_SUBSTRATE_ADAPTOR_ACTIVITY	30	26		
GOMF_ARRESTIN_FAMILY_PROTEIN_BINDING	8		Rejected!	
GOMF_PROTEIN_TYROSINE_KINASE_BINDING	103	83		
GOMF_DNA_DNA_ANNEALING_ACTIVITY	8		Rejected!	
GOMF_RNA_ADENYLYLTRANSFERASE_ACTIVITY	7		Rejected!	
GOMF_SEQUENCE_SPECIFIC_MRNA_BINDING	14		Rejected!	
GOMF_PROMOTER_SPECIFIC_CHROMATIN_BINDING	62	50		
GOMF_GLYCOGEN_BINDING	8		Rejected!	
